"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","448","0.0-0.0","622A7A81265B4F57888609792A25D4E4","0199d042-252a-7b1b-b3eb-5b337e510369","0199d03a-64b5-7588-a054-13255d1a32c0","","","","","",""
"","","","","","instructions","1","2159","0.0-1.0","622A7A81265B4F57888609792A25D4E4","0199d042-252a-7b1b-b3eb-5b337e510369","0199d03a-64b5-7588-a054-13255d1a32c0","[{""page_index"":0,""viewing_time"":1711}]","1711","","","",""
"","","","","","instructions","2","5057","0.0-2.0","622A7A81265B4F57888609792A25D4E4","0199d042-252a-7b1b-b3eb-5b337e510369","0199d03a-64b5-7588-a054-13255d1a32c0","[{""page_index"":0,""viewing_time"":2897}]","2897","","","",""
"true","","","","","fullscreen","3","7575","0.0-3.0","622A7A81265B4F57888609792A25D4E4","0199d042-252a-7b1b-b3eb-5b337e510369","0199d03a-64b5-7588-a054-13255d1a32c0","","1517","","","",""
"","","","","","instructions","4","20341","0.0-4.0","622A7A81265B4F57888609792A25D4E4","0199d042-252a-7b1b-b3eb-5b337e510369","0199d03a-64b5-7588-a054-13255d1a32c0","[{""page_index"":0,""viewing_time"":12766}]","12766","","","",""
"","","","","","html-keyboard-response","5","27343","0.0-5.0","622A7A81265B4F57888609792A25D4E4","0199d042-252a-7b1b-b3eb-5b337e510369","0199d03a-64b5-7588-a054-13255d1a32c0","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","6","34344","0.0-6.0","622A7A81265B4F57888609792A25D4E4","0199d042-252a-7b1b-b3eb-5b337e510369","0199d03a-64b5-7588-a054-13255d1a32c0","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","7","41345","0.0-7.0","622A7A81265B4F57888609792A25D4E4","0199d042-252a-7b1b-b3eb-5b337e510369","0199d03a-64b5-7588-a054-13255d1a32c0","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","8","44252","0.0-8.0","622A7A81265B4F57888609792A25D4E4","0199d042-252a-7b1b-b3eb-5b337e510369","0199d03a-64b5-7588-a054-13255d1a32c0","","2907","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","0",""
"","","","","","html-keyboard-response","9","51254","0.0-9.0-0.0-0.0","622A7A81265B4F57888609792A25D4E4","0199d042-252a-7b1b-b3eb-5b337e510369","0199d03a-64b5-7588-a054-13255d1a32c0","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","survey-likert","10","54107","0.0-10.0","622A7A81265B4F57888609792A25D4E4","0199d042-252a-7b1b-b3eb-5b337e510369","0199d03a-64b5-7588-a054-13255d1a32c0","","2852","","{""Q0"":4}","","[0]"
"","","","","","survey-likert","11","56868","0.0-11.0","622A7A81265B4F57888609792A25D4E4","0199d042-252a-7b1b-b3eb-5b337e510369","0199d03a-64b5-7588-a054-13255d1a32c0","","2760","","{""Q0"":3}","","[0]"
