"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","485","0.0-0.0","F64861EEC7B4468190736AB73AE53774","0199d049-4932-7e7b-bc2e-cb9d8d61be5b","0199d03a-64b5-7588-a054-13255d1a32c0","","","","","",""
"","","","","","instructions","1","3237","0.0-1.0","F64861EEC7B4468190736AB73AE53774","0199d049-4932-7e7b-bc2e-cb9d8d61be5b","0199d03a-64b5-7588-a054-13255d1a32c0","[{""page_index"":0,""viewing_time"":2749}]","2750","","","",""
"","","","","","instructions","2","11347","0.0-2.0","F64861EEC7B4468190736AB73AE53774","0199d049-4932-7e7b-bc2e-cb9d8d61be5b","0199d03a-64b5-7588-a054-13255d1a32c0","[{""page_index"":0,""viewing_time"":8108}]","8108","","","",""
"true","","","","","fullscreen","3","14170","0.0-3.0","F64861EEC7B4468190736AB73AE53774","0199d049-4932-7e7b-bc2e-cb9d8d61be5b","0199d03a-64b5-7588-a054-13255d1a32c0","","1813","","","",""
"","","","","","instructions","4","30349","0.0-4.0","F64861EEC7B4468190736AB73AE53774","0199d049-4932-7e7b-bc2e-cb9d8d61be5b","0199d03a-64b5-7588-a054-13255d1a32c0","[{""page_index"":0,""viewing_time"":16176}]","16177","","","",""
"","","","","","html-keyboard-response","5","37362","0.0-5.0","F64861EEC7B4468190736AB73AE53774","0199d049-4932-7e7b-bc2e-cb9d8d61be5b","0199d03a-64b5-7588-a054-13255d1a32c0","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","6","44379","0.0-6.0","F64861EEC7B4468190736AB73AE53774","0199d049-4932-7e7b-bc2e-cb9d8d61be5b","0199d03a-64b5-7588-a054-13255d1a32c0","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","7","51391","0.0-7.0","F64861EEC7B4468190736AB73AE53774","0199d049-4932-7e7b-bc2e-cb9d8d61be5b","0199d03a-64b5-7588-a054-13255d1a32c0","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","8","56136","0.0-8.0","F64861EEC7B4468190736AB73AE53774","0199d049-4932-7e7b-bc2e-cb9d8d61be5b","0199d03a-64b5-7588-a054-13255d1a32c0","","4739","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","1",""
"","","","","","html-keyboard-response","9","63142","0.0-9.0-1.0-0.0","F64861EEC7B4468190736AB73AE53774","0199d049-4932-7e7b-bc2e-cb9d8d61be5b","0199d03a-64b5-7588-a054-13255d1a32c0","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_8/semantic_series_8_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
