"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","series","repetition","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","713","0.0-0.0","480624F7D2124687AD60694DFA6D7702","0199dba3-53ae-7d04-a90f-389d53dd1516","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","","","","","","","",""
"","","","","","instructions","1","8197","0.0-1.0","480624F7D2124687AD60694DFA6D7702","0199dba3-53ae-7d04-a90f-389d53dd1516","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","[{""page_index"":0,""viewing_time"":7482}]","7483","","","","","","",""
"","","","","","instructions","2","12639","0.0-2.0","480624F7D2124687AD60694DFA6D7702","0199dba3-53ae-7d04-a90f-389d53dd1516","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","[{""page_index"":0,""viewing_time"":4440}]","4441","","","","","","",""
"true","","","","","fullscreen","3","15518","0.0-3.0","480624F7D2124687AD60694DFA6D7702","0199dba3-53ae-7d04-a90f-389d53dd1516","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","1860","","","","","","",""
"","","","","","instructions","4","50870","0.0-4.0","480624F7D2124687AD60694DFA6D7702","0199dba3-53ae-7d04-a90f-389d53dd1516","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","[{""page_index"":0,""viewing_time"":35350}]","35351","","","","","","",""
"","","","","","html-keyboard-response","5","56874","0.0-5.0","480624F7D2124687AD60694DFA6D7702","0199dba3-53ae-7d04-a90f-389d53dd1516","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","8","1","A","",""
"","","","","","html-keyboard-response","6","62880","0.0-6.0","480624F7D2124687AD60694DFA6D7702","0199dba3-53ae-7d04-a90f-389d53dd1516","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","8","1","B","",""
"","","","","","html-keyboard-response","7","68884","0.0-7.0","480624F7D2124687AD60694DFA6D7702","0199dba3-53ae-7d04-a90f-389d53dd1516","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","8","1","C","",""
"","","","","","html-button-response","8","71330","0.0-8.0","480624F7D2124687AD60694DFA6D7702","0199dba3-53ae-7d04-a90f-389d53dd1516","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","2444","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","8","1","choice","0",""
"","","","","","html-keyboard-response","9","77343","0.0-9.0-0.0-0.0","480624F7D2124687AD60694DFA6D7702","0199dba3-53ae-7d04-a90f-389d53dd1516","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","8","1","D","",""
"","","","","","survey-likert","10","81055","0.0-10.0","480624F7D2124687AD60694DFA6D7702","0199dba3-53ae-7d04-a90f-389d53dd1516","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","3710","","{""Q0"":0}","8","1","surprise_rating","","[0]"
"","","","","","survey-likert","11","84124","0.0-11.0","480624F7D2124687AD60694DFA6D7702","0199dba3-53ae-7d04-a90f-389d53dd1516","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","3067","","{""Q0"":0}","8","1","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","12","90134","0.0-12.0","480624F7D2124687AD60694DFA6D7702","0199dba3-53ae-7d04-a90f-389d53dd1516","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","0","0","blank","",""
"","","","","","html-keyboard-response","13","96140","0.0-13.0","480624F7D2124687AD60694DFA6D7702","0199dba3-53ae-7d04-a90f-389d53dd1516","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","9","1","A","",""
"","","","","","html-keyboard-response","14","102149","0.0-14.0","480624F7D2124687AD60694DFA6D7702","0199dba3-53ae-7d04-a90f-389d53dd1516","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","9","1","B","",""
"","","","","","html-keyboard-response","15","108151","0.0-15.0","480624F7D2124687AD60694DFA6D7702","0199dba3-53ae-7d04-a90f-389d53dd1516","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","9","1","C","",""
"","","","","","html-button-response","16","110084","0.0-16.0","480624F7D2124687AD60694DFA6D7702","0199dba3-53ae-7d04-a90f-389d53dd1516","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","1932","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","9","1","choice","1",""
