"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","260","0.0-0.0","7EC6EC9604A74DB4B503ED8DB5DFB91F","019a50d5-456e-7bf4-b7e4-46b312445b21","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","","","","","",""
"","","","","","instructions","1","20386","0.0-1.0","7EC6EC9604A74DB4B503ED8DB5DFB91F","019a50d5-456e-7bf4-b7e4-46b312445b21","019a50cf-ba5d-7779-b88c-2ff4a321cee9","[{""page_index"":0,""viewing_time"":20124}]","20125","","","","",""
"","","","","","instructions","2","23910","0.0-2.0","7EC6EC9604A74DB4B503ED8DB5DFB91F","019a50d5-456e-7bf4-b7e4-46b312445b21","019a50cf-ba5d-7779-b88c-2ff4a321cee9","[{""page_index"":0,""viewing_time"":3520}]","3521","","","","",""
"true","","","","","fullscreen","3","26632","0.0-3.0","7EC6EC9604A74DB4B503ED8DB5DFB91F","019a50d5-456e-7bf4-b7e4-46b312445b21","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","1706","","","","",""
"","","","","","instructions","4","47029","0.0-4.0","7EC6EC9604A74DB4B503ED8DB5DFB91F","019a50d5-456e-7bf4-b7e4-46b312445b21","019a50cf-ba5d-7779-b88c-2ff4a321cee9","[{""page_index"":0,""viewing_time"":20398}]","20398","","","","",""
"","","","","","html-button-response","5","51070","0.0-5.0-0.0","7EC6EC9604A74DB4B503ED8DB5DFB91F","019a50d5-456e-7bf4-b7e4-46b312445b21","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","4040","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","deck_choice","0",""
"","","","","","html-keyboard-response","6","57072","0.0-5.0-1.0-0.0-0.0","7EC6EC9604A74DB4B503ED8DB5DFB91F","019a50d5-456e-7bf4-b7e4-46b312445b21","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-keyboard-response","7","63076","0.0-5.0-1.0-0.0-1.0","7EC6EC9604A74DB4B503ED8DB5DFB91F","019a50d5-456e-7bf4-b7e4-46b312445b21","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_b","",""
"","","","","","survey-likert","8","67215","0.0-5.0-2.0","7EC6EC9604A74DB4B503ED8DB5DFB91F","019a50d5-456e-7bf4-b7e4-46b312445b21","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","4138","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","9","70276","0.0-5.0-3.0","7EC6EC9604A74DB4B503ED8DB5DFB91F","019a50d5-456e-7bf4-b7e4-46b312445b21","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","3060","","{""Q0"":2}","enjoyment_rating","","[0]"
"","","","","","html-button-response","10","73889","0.0-6.0-0.0","7EC6EC9604A74DB4B503ED8DB5DFB91F","019a50d5-456e-7bf4-b7e4-46b312445b21","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","3613","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","deck_choice","1",""
"","","","","","html-keyboard-response","11","85894","0.0-6.0-1.0-1.0-0.0","7EC6EC9604A74DB4B503ED8DB5DFB91F","019a50d5-456e-7bf4-b7e4-46b312445b21","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_9/semantic_series_9_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","semantic_a","",""
"","","","","","survey-likert","12","89101","0.0-6.0-2.0","7EC6EC9604A74DB4B503ED8DB5DFB91F","019a50d5-456e-7bf4-b7e4-46b312445b21","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","3207","","{""Q0"":0}","surprise_rating","","[0]"
