"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice"
"true","false","[]","[]","[]","preload","0","1410","0.0-0.0","C71EA99B69604478B8EF5CA26B99DB99","45a8d457-9960-4cfd-af3f-a882aa527ffa","23db58b9-63b0-4bce-8714-07ce439e665e","","","","",""
"","","","","","instructions","1","2495","0.0-1.0","C71EA99B69604478B8EF5CA26B99DB99","45a8d457-9960-4cfd-af3f-a882aa527ffa","23db58b9-63b0-4bce-8714-07ce439e665e","[{""page_index"":0,""viewing_time"":1085}]","1085","","",""
"","","","","","instructions","2","4919","0.0-2.0","C71EA99B69604478B8EF5CA26B99DB99","45a8d457-9960-4cfd-af3f-a882aa527ffa","23db58b9-63b0-4bce-8714-07ce439e665e","[{""page_index"":0,""viewing_time"":2423}]","2424","","",""
"true","","","","","fullscreen","3","8029","0.0-3.0","C71EA99B69604478B8EF5CA26B99DB99","45a8d457-9960-4cfd-af3f-a882aa527ffa","23db58b9-63b0-4bce-8714-07ce439e665e","","2096","","",""
"","","","","","instructions","4","16232","0.0-4.0","C71EA99B69604478B8EF5CA26B99DB99","45a8d457-9960-4cfd-af3f-a882aa527ffa","23db58b9-63b0-4bce-8714-07ce439e665e","[{""page_index"":0,""viewing_time"":8203}]","8203","","",""
"","","","","","html-keyboard-response","5","19241","0.0-5.0","C71EA99B69604478B8EF5CA26B99DB99","45a8d457-9960-4cfd-af3f-a882aa527ffa","23db58b9-63b0-4bce-8714-07ce439e665e","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_18/causal_series_18_a.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-button-response","6","21873","0.0-6.0","C71EA99B69604478B8EF5CA26B99DB99","45a8d457-9960-4cfd-af3f-a882aa527ffa","23db58b9-63b0-4bce-8714-07ce439e665e","","2631","
    <div style=""display: flex; justify-content: center; align-items: center;"">
      <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
      <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
    </div>","1","1"
"","","","","","html-keyboard-response","7","24875","0.0-7.0-1.0-0.0","C71EA99B69604478B8EF5CA26B99DB99","45a8d457-9960-4cfd-af3f-a882aa527ffa","23db58b9-63b0-4bce-8714-07ce439e665e","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/semantic/semantic_series_15/semantic_series_15_d.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","8","27876","0.0-7.0-1.0-1.0","C71EA99B69604478B8EF5CA26B99DB99","45a8d457-9960-4cfd-af3f-a882aa527ffa","23db58b9-63b0-4bce-8714-07ce439e665e","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/semantic/semantic_series_16/semantic_series_16_d.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","9","30880","0.0-7.0-1.0-2.0","C71EA99B69604478B8EF5CA26B99DB99","45a8d457-9960-4cfd-af3f-a882aa527ffa","23db58b9-63b0-4bce-8714-07ce439e665e","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/semantic/semantic_series_17/semantic_series_17_d.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
