"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","offered_color","view_cost","view_history","rt","stimulus","response","phase","decision","question_order"
"true","false","[]","[]","[]","preload","0","271","0.0-0.0","637A401ADBB14DA1887A79D522A7071A","019a5639-f982-7f90-9208-6bba84e7ba9f","019a5638-fce4-7175-8d5f-4bb0e2ed3fec","blue","5","","","","","","",""
"","","","","","instructions","1","419841","0.0-1.0","637A401ADBB14DA1887A79D522A7071A","019a5639-f982-7f90-9208-6bba84e7ba9f","019a5638-fce4-7175-8d5f-4bb0e2ed3fec","blue","5","[{""page_index"":0,""viewing_time"":419569}]","419569","","","","",""
"","","","","","instructions","2","422917","0.0-2.0","637A401ADBB14DA1887A79D522A7071A","019a5639-f982-7f90-9208-6bba84e7ba9f","019a5638-fce4-7175-8d5f-4bb0e2ed3fec","blue","5","[{""page_index"":0,""viewing_time"":3074}]","3074","","","","",""
"true","","","","","fullscreen","3","425653","0.0-3.0","637A401ADBB14DA1887A79D522A7071A","019a5639-f982-7f90-9208-6bba84e7ba9f","019a5638-fce4-7175-8d5f-4bb0e2ed3fec","blue","5","","1713","","","","",""
"","","","","","instructions","4","699655","0.0-4.0","637A401ADBB14DA1887A79D522A7071A","019a5639-f982-7f90-9208-6bba84e7ba9f","019a5638-fce4-7175-8d5f-4bb0e2ed3fec","blue","5","[{""page_index"":0,""viewing_time"":274001}]","274001","","","","",""
"","","","","","html-keyboard-response","5","705670","0.0-5.0-0.0","637A401ADBB14DA1887A79D522A7071A","019a5639-f982-7f90-9208-6bba84e7ba9f","019a5638-fce4-7175-8d5f-4bb0e2ed3fec","blue","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","6","710135","0.0-5.0-1.0","637A401ADBB14DA1887A79D522A7071A","019a5639-f982-7f90-9208-6bba84e7ba9f","019a5638-fce4-7175-8d5f-4bb0e2ed3fec","blue","5","","4452","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red deck shows two unrelated facts.</p>
                      <p>If you choose to view, it will cost <b>3Â¢</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","7","716225","0.0-5.0-3.0-0.0","637A401ADBB14DA1887A79D522A7071A","019a5639-f982-7f90-9208-6bba84e7ba9f","019a5638-fce4-7175-8d5f-4bb0e2ed3fec","blue","5","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","8","719159","0.0-5.0-4.0","637A401ADBB14DA1887A79D522A7071A","019a5639-f982-7f90-9208-6bba84e7ba9f","019a5638-fce4-7175-8d5f-4bb0e2ed3fec","blue","5","","2919","","{""Q0"":3}","surprise_rating","","[0]"
"","","","","","survey-likert","9","721091","0.0-5.0-5.0","637A401ADBB14DA1887A79D522A7071A","019a5639-f982-7f90-9208-6bba84e7ba9f","019a5638-fce4-7175-8d5f-4bb0e2ed3fec","blue","5","","1930","","{""Q0"":3}","enjoyment_rating","","[0]"
