"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","offered_color","view_cost","view_history","rt","stimulus","response","phase","decision","question_order"
"true","false","[]","[]","[]","preload","0","2023","0.0-0.0","23977AABA4A04E488A2F684D7B42F26B","019a5755-3f5d-745d-af2e-be98092b56ab","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","3","","","","","","",""
"","","","","","instructions","1","3718","0.0-1.0","23977AABA4A04E488A2F684D7B42F26B","019a5755-3f5d-745d-af2e-be98092b56ab","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","3","[{""page_index"":0,""viewing_time"":1695}]","1695","","","","",""
"","","","","","instructions","2","5998","0.0-2.0","23977AABA4A04E488A2F684D7B42F26B","019a5755-3f5d-745d-af2e-be98092b56ab","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","3","[{""page_index"":0,""viewing_time"":2280}]","2280","","","","",""
"true","","","","","fullscreen","3","8326","0.0-3.0","23977AABA4A04E488A2F684D7B42F26B","019a5755-3f5d-745d-af2e-be98092b56ab","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","3","","1321","","","","",""
"","","","","","instructions","4","47132","0.0-4.0","23977AABA4A04E488A2F684D7B42F26B","019a5755-3f5d-745d-af2e-be98092b56ab","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","3","[{""page_index"":0,""viewing_time"":38805}]","38805","","","","",""
"","","","","","html-keyboard-response","5","53136","0.0-5.0-0.0","23977AABA4A04E488A2F684D7B42F26B","019a5755-3f5d-745d-af2e-be98092b56ab","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","3","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","6","59186","0.0-5.0-1.0","23977AABA4A04E488A2F684D7B42F26B","019a5755-3f5d-745d-af2e-be98092b56ab","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","3","","6049","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red deck shows two unrelated facts.</p>
                      <p>If you choose to view, it will cost <b>3 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","7","65191","0.0-5.0-4.0-0.0","23977AABA4A04E488A2F684D7B42F26B","019a5755-3f5d-745d-af2e-be98092b56ab","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","3","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","8","68344","0.0-5.0-5.0","23977AABA4A04E488A2F684D7B42F26B","019a5755-3f5d-745d-af2e-be98092b56ab","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","3","","3153","","{""Q0"":2}","surprise_rating","","[0]"
"","","","","","survey-likert","9","70412","0.0-5.0-6.0","23977AABA4A04E488A2F684D7B42F26B","019a5755-3f5d-745d-af2e-be98092b56ab","019a5749-1dd3-7675-a1bc-ca532ed32c54","red","3","","2067","","{""Q0"":2}","enjoyment_rating","","[0]"
