"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","219","0.0-0.0","2BDA2170D83F48E09BA668F21024382C","0199d0a9-58e4-7bcd-8f92-8b8b06a7f2d2","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","","","","",""
"","","","","","instructions","1","4307","0.0-1.0","2BDA2170D83F48E09BA668F21024382C","0199d0a9-58e4-7bcd-8f92-8b8b06a7f2d2","0199d096-ba1e-7664-9b18-6b0b7f11fd27","[{""page_index"":0,""viewing_time"":4087}]","4087","","","",""
"","","","","","instructions","2","7603","0.0-2.0","2BDA2170D83F48E09BA668F21024382C","0199d0a9-58e4-7bcd-8f92-8b8b06a7f2d2","0199d096-ba1e-7664-9b18-6b0b7f11fd27","[{""page_index"":0,""viewing_time"":3295}]","3295","","","",""
"true","","","","","fullscreen","3","10373","0.0-3.0","2BDA2170D83F48E09BA668F21024382C","0199d0a9-58e4-7bcd-8f92-8b8b06a7f2d2","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","1768","","","",""
"","","","","","instructions","4","43615","0.0-4.0","2BDA2170D83F48E09BA668F21024382C","0199d0a9-58e4-7bcd-8f92-8b8b06a7f2d2","0199d096-ba1e-7664-9b18-6b0b7f11fd27","[{""page_index"":0,""viewing_time"":33241}]","33241","","","",""
"","","","","","html-keyboard-response","5","50618","0.0-5.0","2BDA2170D83F48E09BA668F21024382C","0199d0a9-58e4-7bcd-8f92-8b8b06a7f2d2","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","6","57621","0.0-6.0","2BDA2170D83F48E09BA668F21024382C","0199d0a9-58e4-7bcd-8f92-8b8b06a7f2d2","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","7","64624","0.0-7.0","2BDA2170D83F48E09BA668F21024382C","0199d0a9-58e4-7bcd-8f92-8b8b06a7f2d2","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","8","67479","0.0-8.0","2BDA2170D83F48E09BA668F21024382C","0199d0a9-58e4-7bcd-8f92-8b8b06a7f2d2","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","2853","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","0",""
"","","","","","html-keyboard-response","9","74482","0.0-9.0-0.0-0.0","2BDA2170D83F48E09BA668F21024382C","0199d0a9-58e4-7bcd-8f92-8b8b06a7f2d2","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","survey-likert","10","79961","0.0-10.0","2BDA2170D83F48E09BA668F21024382C","0199d0a9-58e4-7bcd-8f92-8b8b06a7f2d2","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","5476","","{""Q0"":3}","","[0]"
"","","","","","survey-likert","11","83234","0.0-11.0","2BDA2170D83F48E09BA668F21024382C","0199d0a9-58e4-7bcd-8f92-8b8b06a7f2d2","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","3271","","{""Q0"":3}","","[0]"
