"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","254","0.0-0.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","","","","","",""
"","","","","","instructions","1","1536","0.0-1.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","[{""page_index"":0,""viewing_time"":1281}]","1281","","","","",""
"","","","","","instructions","2","4642","0.0-2.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","[{""page_index"":0,""viewing_time"":3104}]","3105","","","","",""
"true","","","","","fullscreen","3","6597","0.0-3.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","952","","","","",""
"","","","","","instructions","4","28333","0.0-4.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","[{""page_index"":0,""viewing_time"":21735}]","21735","","","","",""
"","","","","","html-button-response","5","35438","0.0-5.0-0.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","7104","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","deck_choice","1",""
"","","","","","html-keyboard-response","6","47800","0.0-5.0-1.0-1.0-0.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_6/semantic_series_6_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","semantic_a","",""
"","","","","","survey-likert","7","68516","0.0-5.0-2.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","20713","","{""Q0"":2}","surprise_rating","","[0]"
"","","","","","survey-likert","8","71427","0.0-5.0-3.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","2910","","{""Q0"":3}","enjoyment_rating","","[0]"
"","","","","","html-button-response","9","74895","0.0-6.0-0.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","3466","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","deck_choice","1",""
"","","","","","html-keyboard-response","10","87798","0.0-6.0-1.0-1.0-0.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_5/semantic_series_5_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","semantic_a","",""
"","","","","","survey-likert","11","101224","0.0-6.0-2.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","13424","","{""Q0"":2}","surprise_rating","","[0]"
"","","","","","survey-likert","12","102426","0.0-6.0-3.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","1200","","{""Q0"":3}","enjoyment_rating","","[0]"
"","","","","","html-button-response","13","103594","0.0-7.0-0.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","1167","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","deck_choice","1",""
"","","","","","html-keyboard-response","14","115596","0.0-7.0-1.0-1.0-0.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_7/semantic_series_7_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","semantic_a","",""
"","","","","","survey-likert","15","119171","0.0-7.0-2.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","3574","","{""Q0"":3}","surprise_rating","","[0]"
"","","","","","survey-likert","16","120974","0.0-7.0-3.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","1801","","{""Q0"":2}","enjoyment_rating","","[0]"
"","","","","","html-button-response","17","122134","0.0-8.0-0.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","1158","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","deck_choice","0",""
"","","","","","html-keyboard-response","18","128135","0.0-8.0-1.0-0.0-0.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-keyboard-response","19","134138","0.0-8.0-1.0-0.0-1.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_b","",""
"","","","","","survey-likert","20","145528","0.0-8.0-2.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","11389","","{""Q0"":2}","surprise_rating","","[0]"
"","","","","","survey-likert","21","146467","0.0-8.0-3.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","938","","{""Q0"":2}","enjoyment_rating","","[0]"
"","","","","","html-button-response","22","147541","0.0-9.0-0.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","1073","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","deck_choice","1",""
"","","","","","html-keyboard-response","23","159544","0.0-9.0-1.0-1.0-0.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_10/semantic_series_10_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","semantic_a","",""
"","","","","","survey-likert","24","270144","0.0-9.0-2.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","110599","","{""Q0"":2}","surprise_rating","","[0]"
"","","","","","survey-likert","25","272670","0.0-9.0-3.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","2525","","{""Q0"":2}","enjoyment_rating","","[0]"
"","","","","","html-button-response","26","273750","0.0-10.0-0.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","1078","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","deck_choice","1",""
"","","","","","html-keyboard-response","27","285753","0.0-10.0-1.0-1.0-0.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_3/semantic_series_3_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","semantic_a","",""
"","","","","","survey-likert","28","293405","0.0-10.0-2.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","7651","","{""Q0"":2}","surprise_rating","","[0]"
"","","","","","survey-likert","29","294633","0.0-10.0-3.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","1227","","{""Q0"":3}","enjoyment_rating","","[0]"
"","","","","","html-button-response","30","296092","0.0-11.0-0.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","1458","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","deck_choice","1",""
"","","","","","html-keyboard-response","31","308094","0.0-11.0-1.0-1.0-0.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_9/semantic_series_9_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","semantic_a","",""
"","","","","","survey-likert","32","321860","0.0-11.0-2.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","13765","","{""Q0"":4}","surprise_rating","","[0]"
"","","","","","survey-likert","33","323197","0.0-11.0-3.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","1336","","{""Q0"":3}","enjoyment_rating","","[0]"
"","","","","","html-button-response","34","324974","0.0-12.0-0.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","1776","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","deck_choice","0",""
"","","","","","html-keyboard-response","35","330976","0.0-12.0-1.0-0.0-0.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-keyboard-response","36","336978","0.0-12.0-1.0-0.0-1.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_b","",""
"","","","","","survey-likert","37","339787","0.0-12.0-2.0","BEDCB3059E254F998336FB2340F604F4","019a50d8-c23b-706e-a9a3-5aa615c6a84d","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","2809","","{""Q0"":3}","surprise_rating","","[0]"
