"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","992","0.0-0.0","60905B8663F745EDBA9DBB7429355AA6","0199d161-cf19-7d52-b934-4288897aa2ee","0199d150-d572-71e8-9cbf-93368501134d","","","","","",""
"","","","","","instructions","1","5697","0.0-1.0","60905B8663F745EDBA9DBB7429355AA6","0199d161-cf19-7d52-b934-4288897aa2ee","0199d150-d572-71e8-9cbf-93368501134d","[{""page_index"":0,""viewing_time"":4704}]","4705","","","",""
"","","","","","instructions","2","9985","0.0-2.0","60905B8663F745EDBA9DBB7429355AA6","0199d161-cf19-7d52-b934-4288897aa2ee","0199d150-d572-71e8-9cbf-93368501134d","[{""page_index"":0,""viewing_time"":4287}]","4287","","","",""
"true","","","","","fullscreen","3","13464","0.0-3.0","60905B8663F745EDBA9DBB7429355AA6","0199d161-cf19-7d52-b934-4288897aa2ee","0199d150-d572-71e8-9cbf-93368501134d","","2469","","","",""
"","","","","","instructions","4","87503","0.0-4.0","60905B8663F745EDBA9DBB7429355AA6","0199d161-cf19-7d52-b934-4288897aa2ee","0199d150-d572-71e8-9cbf-93368501134d","[{""page_index"":0,""viewing_time"":74039}]","74039","","","",""
"","","","","","html-keyboard-response","5","94518","0.0-5.0","60905B8663F745EDBA9DBB7429355AA6","0199d161-cf19-7d52-b934-4288897aa2ee","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","6","101522","0.0-6.0","60905B8663F745EDBA9DBB7429355AA6","0199d161-cf19-7d52-b934-4288897aa2ee","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","7","108533","0.0-7.0","60905B8663F745EDBA9DBB7429355AA6","0199d161-cf19-7d52-b934-4288897aa2ee","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","8","112981","0.0-8.0","60905B8663F745EDBA9DBB7429355AA6","0199d161-cf19-7d52-b934-4288897aa2ee","0199d150-d572-71e8-9cbf-93368501134d","","4447","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","0",""
"","","","","","html-keyboard-response","9","119990","0.0-9.0-0.0-0.0","60905B8663F745EDBA9DBB7429355AA6","0199d161-cf19-7d52-b934-4288897aa2ee","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
