"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","311","0.0-0.0","BB670D5F31CF439BA2406B904130A567","0199d07d-f49e-7b9b-b8ff-fe4716f3018e","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","","","","",""
"","","","","","instructions","1","1841","0.0-1.0","BB670D5F31CF439BA2406B904130A567","0199d07d-f49e-7b9b-b8ff-fe4716f3018e","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","[{""page_index"":0,""viewing_time"":1529}]","1529","","","",""
"","","","","","instructions","2","9076","0.0-2.0","BB670D5F31CF439BA2406B904130A567","0199d07d-f49e-7b9b-b8ff-fe4716f3018e","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","[{""page_index"":0,""viewing_time"":7235}]","7235","","","",""
"true","","","","","fullscreen","3","11502","0.0-3.0","BB670D5F31CF439BA2406B904130A567","0199d07d-f49e-7b9b-b8ff-fe4716f3018e","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","1407","","","",""
"","","","","","instructions","4","24126","0.0-4.0","BB670D5F31CF439BA2406B904130A567","0199d07d-f49e-7b9b-b8ff-fe4716f3018e","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","[{""page_index"":0,""viewing_time"":12624}]","12624","","","",""
"","","","","","html-keyboard-response","5","31134","0.0-5.0","BB670D5F31CF439BA2406B904130A567","0199d07d-f49e-7b9b-b8ff-fe4716f3018e","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","6","38146","0.0-6.0","BB670D5F31CF439BA2406B904130A567","0199d07d-f49e-7b9b-b8ff-fe4716f3018e","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","7","45168","0.0-7.0","BB670D5F31CF439BA2406B904130A567","0199d07d-f49e-7b9b-b8ff-fe4716f3018e","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","8","48485","0.0-8.0","BB670D5F31CF439BA2406B904130A567","0199d07d-f49e-7b9b-b8ff-fe4716f3018e","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","3314","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","1",""
"","","","","","html-keyboard-response","9","55494","0.0-9.0-1.0-0.0","BB670D5F31CF439BA2406B904130A567","0199d07d-f49e-7b9b-b8ff-fe4716f3018e","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_2/semantic_series_2_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","survey-likert","10","58776","0.0-10.0","BB670D5F31CF439BA2406B904130A567","0199d07d-f49e-7b9b-b8ff-fe4716f3018e","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","3279","","{""Q0"":4}","","[0]"
"","","","","","survey-likert","11","62963","0.0-11.0","BB670D5F31CF439BA2406B904130A567","0199d07d-f49e-7b9b-b8ff-fe4716f3018e","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","4185","","{""Q0"":1}","","[0]"
"","","","","","html-keyboard-response","12","69970","0.0-12.0","BB670D5F31CF439BA2406B904130A567","0199d07d-f49e-7b9b-b8ff-fe4716f3018e","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","13","76980","0.0-13.0","BB670D5F31CF439BA2406B904130A567","0199d07d-f49e-7b9b-b8ff-fe4716f3018e","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
