"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","2749","0.0-0.0","A1ED5FC5318A408DA0148AB671087D42","0199d07c-e09f-7395-86c2-a8775a3a61d0","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","","","","",""
"","","","","","instructions","1","4763","0.0-1.0","A1ED5FC5318A408DA0148AB671087D42","0199d07c-e09f-7395-86c2-a8775a3a61d0","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","[{""page_index"":0,""viewing_time"":2013}]","2013","","","",""
"","","","","","instructions","2","9411","0.0-2.0","A1ED5FC5318A408DA0148AB671087D42","0199d07c-e09f-7395-86c2-a8775a3a61d0","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","[{""page_index"":0,""viewing_time"":4648}]","4648","","","",""
"true","","","","","fullscreen","3","12211","0.0-3.0","A1ED5FC5318A408DA0148AB671087D42","0199d07c-e09f-7395-86c2-a8775a3a61d0","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","1799","","","",""
"","","","","","instructions","4","22451","0.0-4.0","A1ED5FC5318A408DA0148AB671087D42","0199d07c-e09f-7395-86c2-a8775a3a61d0","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","[{""page_index"":0,""viewing_time"":10239}]","10239","","","",""
"","","","","","html-keyboard-response","5","29460","0.0-5.0","A1ED5FC5318A408DA0148AB671087D42","0199d07c-e09f-7395-86c2-a8775a3a61d0","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","6","36470","0.0-6.0","A1ED5FC5318A408DA0148AB671087D42","0199d07c-e09f-7395-86c2-a8775a3a61d0","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","7","43472","0.0-7.0","A1ED5FC5318A408DA0148AB671087D42","0199d07c-e09f-7395-86c2-a8775a3a61d0","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","8","46451","0.0-8.0","A1ED5FC5318A408DA0148AB671087D42","0199d07c-e09f-7395-86c2-a8775a3a61d0","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","2978","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","1",""
"","","","","","html-keyboard-response","9","53453","0.0-9.0-1.0-0.0","A1ED5FC5318A408DA0148AB671087D42","0199d07c-e09f-7395-86c2-a8775a3a61d0","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_10/semantic_series_10_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","survey-likert","10","58291","0.0-10.0","A1ED5FC5318A408DA0148AB671087D42","0199d07c-e09f-7395-86c2-a8775a3a61d0","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","4837","","{""Q0"":3}","","[0]"
"","","","","","survey-likert","11","60722","0.0-11.0","A1ED5FC5318A408DA0148AB671087D42","0199d07c-e09f-7395-86c2-a8775a3a61d0","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","2431","","{""Q0"":2}","","[0]"
"","","","","","html-keyboard-response","12","67733","0.0-12.0","A1ED5FC5318A408DA0148AB671087D42","0199d07c-e09f-7395-86c2-a8775a3a61d0","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","13","74735","0.0-13.0","A1ED5FC5318A408DA0148AB671087D42","0199d07c-e09f-7395-86c2-a8775a3a61d0","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
