"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","15307","0.0-0.0","C3236C10FDF44F818A7D517AB17B16DE","019a50c9-f65a-7bae-85d6-5e98db0a1077","019a50c7-40c6-7e31-98af-8c2928834e23","","","","","","",""
"","","","","","instructions","1","20473","0.0-1.0","C3236C10FDF44F818A7D517AB17B16DE","019a50c9-f65a-7bae-85d6-5e98db0a1077","019a50c7-40c6-7e31-98af-8c2928834e23","[{""page_index"":0,""viewing_time"":5162}]","5163","","","","",""
"","","","","","instructions","2","24787","0.0-2.0","C3236C10FDF44F818A7D517AB17B16DE","019a50c9-f65a-7bae-85d6-5e98db0a1077","019a50c7-40c6-7e31-98af-8c2928834e23","[{""page_index"":0,""viewing_time"":4312}]","4312","","","","",""
"true","","","","","fullscreen","3","29557","0.0-3.0","C3236C10FDF44F818A7D517AB17B16DE","019a50c9-f65a-7bae-85d6-5e98db0a1077","019a50c7-40c6-7e31-98af-8c2928834e23","","3767","","","","",""
"","","","","","instructions","4","98172","0.0-4.0","C3236C10FDF44F818A7D517AB17B16DE","019a50c9-f65a-7bae-85d6-5e98db0a1077","019a50c7-40c6-7e31-98af-8c2928834e23","[{""page_index"":0,""viewing_time"":68614}]","68614","","","","",""
"","","","","","html-button-response","5","101905","0.0-5.0-0.0","C3236C10FDF44F818A7D517AB17B16DE","019a50c9-f65a-7bae-85d6-5e98db0a1077","019a50c7-40c6-7e31-98af-8c2928834e23","","3731","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","deck_choice","0",""
"","","","","","html-keyboard-response","6","107914","0.0-5.0-1.0-0.0-0.0","C3236C10FDF44F818A7D517AB17B16DE","019a50c9-f65a-7bae-85d6-5e98db0a1077","019a50c7-40c6-7e31-98af-8c2928834e23","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-keyboard-response","7","113928","0.0-5.0-1.0-0.0-1.0","C3236C10FDF44F818A7D517AB17B16DE","019a50c9-f65a-7bae-85d6-5e98db0a1077","019a50c7-40c6-7e31-98af-8c2928834e23","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_b","",""
"","","","","","survey-likert","8","121771","0.0-5.0-2.0","C3236C10FDF44F818A7D517AB17B16DE","019a50c9-f65a-7bae-85d6-5e98db0a1077","019a50c7-40c6-7e31-98af-8c2928834e23","","7839","","{""Q0"":2}","surprise_rating","","[0]"
"","","","","","survey-likert","9","125628","0.0-5.0-3.0","C3236C10FDF44F818A7D517AB17B16DE","019a50c9-f65a-7bae-85d6-5e98db0a1077","019a50c7-40c6-7e31-98af-8c2928834e23","","3854","","{""Q0"":3}","enjoyment_rating","","[0]"
"","","","","","html-button-response","10","131061","0.0-6.0-0.0","C3236C10FDF44F818A7D517AB17B16DE","019a50c9-f65a-7bae-85d6-5e98db0a1077","019a50c7-40c6-7e31-98af-8c2928834e23","","5429","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","deck_choice","1",""
"","","","","","html-keyboard-response","11","143063","0.0-6.0-1.0-1.0-0.0","C3236C10FDF44F818A7D517AB17B16DE","019a50c9-f65a-7bae-85d6-5e98db0a1077","019a50c7-40c6-7e31-98af-8c2928834e23","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_3/semantic_series_3_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","semantic_a","",""
"","","","","","survey-likert","12","147182","0.0-6.0-2.0","C3236C10FDF44F818A7D517AB17B16DE","019a50c9-f65a-7bae-85d6-5e98db0a1077","019a50c7-40c6-7e31-98af-8c2928834e23","","4116","","{""Q0"":3}","surprise_rating","","[0]"
"","","","","","survey-likert","13","149337","0.0-6.0-3.0","C3236C10FDF44F818A7D517AB17B16DE","019a50c9-f65a-7bae-85d6-5e98db0a1077","019a50c7-40c6-7e31-98af-8c2928834e23","","2152","","{""Q0"":3}","enjoyment_rating","","[0]"
"","","","","","html-button-response","14","153056","0.0-7.0-0.0","C3236C10FDF44F818A7D517AB17B16DE","019a50c9-f65a-7bae-85d6-5e98db0a1077","019a50c7-40c6-7e31-98af-8c2928834e23","","3717","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","deck_choice","1",""
"","","","","","html-keyboard-response","15","165066","0.0-7.0-1.0-1.0-0.0","C3236C10FDF44F818A7D517AB17B16DE","019a50c9-f65a-7bae-85d6-5e98db0a1077","019a50c7-40c6-7e31-98af-8c2928834e23","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_10/semantic_series_10_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","semantic_a","",""
"","","","","","survey-likert","16","167805","0.0-7.0-2.0","C3236C10FDF44F818A7D517AB17B16DE","019a50c9-f65a-7bae-85d6-5e98db0a1077","019a50c7-40c6-7e31-98af-8c2928834e23","","2737","","{""Q0"":2}","surprise_rating","","[0]"
"","","","","","survey-likert","17","170067","0.0-7.0-3.0","C3236C10FDF44F818A7D517AB17B16DE","019a50c9-f65a-7bae-85d6-5e98db0a1077","019a50c7-40c6-7e31-98af-8c2928834e23","","2261","","{""Q0"":3}","enjoyment_rating","","[0]"
"","","","","","html-button-response","18","174958","0.0-8.0-0.0","C3236C10FDF44F818A7D517AB17B16DE","019a50c9-f65a-7bae-85d6-5e98db0a1077","019a50c7-40c6-7e31-98af-8c2928834e23","","4888","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","deck_choice","0",""
"","","","","","html-keyboard-response","19","180972","0.0-8.0-1.0-0.0-0.0","C3236C10FDF44F818A7D517AB17B16DE","019a50c9-f65a-7bae-85d6-5e98db0a1077","019a50c7-40c6-7e31-98af-8c2928834e23","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-keyboard-response","20","186989","0.0-8.0-1.0-0.0-1.0","C3236C10FDF44F818A7D517AB17B16DE","019a50c9-f65a-7bae-85d6-5e98db0a1077","019a50c7-40c6-7e31-98af-8c2928834e23","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_b","",""
"","","","","","survey-likert","21","191522","0.0-8.0-2.0","C3236C10FDF44F818A7D517AB17B16DE","019a50c9-f65a-7bae-85d6-5e98db0a1077","019a50c7-40c6-7e31-98af-8c2928834e23","","4530","","{""Q0"":1}","surprise_rating","","[0]"
"","","","","","survey-likert","22","193176","0.0-8.0-3.0","C3236C10FDF44F818A7D517AB17B16DE","019a50c9-f65a-7bae-85d6-5e98db0a1077","019a50c7-40c6-7e31-98af-8c2928834e23","","1651","","{""Q0"":2}","enjoyment_rating","","[0]"
"","","","","","html-button-response","23","194628","0.0-9.0-0.0","C3236C10FDF44F818A7D517AB17B16DE","019a50c9-f65a-7bae-85d6-5e98db0a1077","019a50c7-40c6-7e31-98af-8c2928834e23","","1449","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","deck_choice","0",""
"","","","","","html-keyboard-response","24","200631","0.0-9.0-1.0-0.0-0.0","C3236C10FDF44F818A7D517AB17B16DE","019a50c9-f65a-7bae-85d6-5e98db0a1077","019a50c7-40c6-7e31-98af-8c2928834e23","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-keyboard-response","25","206645","0.0-9.0-1.0-0.0-1.0","C3236C10FDF44F818A7D517AB17B16DE","019a50c9-f65a-7bae-85d6-5e98db0a1077","019a50c7-40c6-7e31-98af-8c2928834e23","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_b","",""
"","","","","","survey-likert","26","211515","0.0-9.0-2.0","C3236C10FDF44F818A7D517AB17B16DE","019a50c9-f65a-7bae-85d6-5e98db0a1077","019a50c7-40c6-7e31-98af-8c2928834e23","","4867","","{""Q0"":2}","surprise_rating","","[0]"
"","","","","","survey-likert","27","213395","0.0-9.0-3.0","C3236C10FDF44F818A7D517AB17B16DE","019a50c9-f65a-7bae-85d6-5e98db0a1077","019a50c7-40c6-7e31-98af-8c2928834e23","","1878","","{""Q0"":3}","enjoyment_rating","","[0]"
