"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","847","0.0-0.0","58FCBD5386D04CC39F8C34BEF624E3E8","019a50d2-3363-7e6a-823b-b5c3b551f5a5","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","","","","","",""
"","","","","","instructions","1","2711","0.0-1.0","58FCBD5386D04CC39F8C34BEF624E3E8","019a50d2-3363-7e6a-823b-b5c3b551f5a5","019a50cf-ba5d-7779-b88c-2ff4a321cee9","[{""page_index"":0,""viewing_time"":1863}]","1863","","","","",""
"","","","","","instructions","2","5782","0.0-2.0","58FCBD5386D04CC39F8C34BEF624E3E8","019a50d2-3363-7e6a-823b-b5c3b551f5a5","019a50cf-ba5d-7779-b88c-2ff4a321cee9","[{""page_index"":0,""viewing_time"":3071}]","3071","","","","",""
"true","","","","","fullscreen","3","10419","0.0-3.0","58FCBD5386D04CC39F8C34BEF624E3E8","019a50d2-3363-7e6a-823b-b5c3b551f5a5","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","3621","","","","",""
"","","","","","instructions","4","42835","0.0-4.0","58FCBD5386D04CC39F8C34BEF624E3E8","019a50d2-3363-7e6a-823b-b5c3b551f5a5","019a50cf-ba5d-7779-b88c-2ff4a321cee9","[{""page_index"":0,""viewing_time"":32415}]","32416","","","","",""
"","","","","","html-button-response","5","48563","0.0-5.0-0.0","58FCBD5386D04CC39F8C34BEF624E3E8","019a50d2-3363-7e6a-823b-b5c3b551f5a5","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","5727","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","deck_choice","0",""
"","","","","","html-keyboard-response","6","54577","0.0-5.0-1.0-0.0-0.0","58FCBD5386D04CC39F8C34BEF624E3E8","019a50d2-3363-7e6a-823b-b5c3b551f5a5","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-keyboard-response","7","60590","0.0-5.0-1.0-0.0-1.0","58FCBD5386D04CC39F8C34BEF624E3E8","019a50d2-3363-7e6a-823b-b5c3b551f5a5","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_b","",""
"","","","","","survey-likert","8","64653","0.0-5.0-2.0","58FCBD5386D04CC39F8C34BEF624E3E8","019a50d2-3363-7e6a-823b-b5c3b551f5a5","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","4062","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","9","90244","0.0-5.0-3.0","58FCBD5386D04CC39F8C34BEF624E3E8","019a50d2-3363-7e6a-823b-b5c3b551f5a5","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","25590","","{""Q0"":2}","enjoyment_rating","","[0]"
