"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","phase","offered_color","wait_time","decision"
"true","false","[]","[]","[]","preload","0","235","0.0-0.0","FDA078860EA94BC894D2A417C8CC1B09","019a73e2-4581-7566-aab2-87d39db8e509","019a73db-57af-7cd6-a469-a36bc92c93ac","","","","","","","",""
"","","","","","instructions","1","2598","0.0-1.0","FDA078860EA94BC894D2A417C8CC1B09","019a73e2-4581-7566-aab2-87d39db8e509","019a73db-57af-7cd6-a469-a36bc92c93ac","[{""page_index"":0,""viewing_time"":2361}]","2361","","","","","",""
"","","","","","instructions","2","6006","0.0-2.0","FDA078860EA94BC894D2A417C8CC1B09","019a73e2-4581-7566-aab2-87d39db8e509","019a73db-57af-7cd6-a469-a36bc92c93ac","[{""page_index"":0,""viewing_time"":3407}]","3407","","","","","",""
"true","","","","","fullscreen","3","30392","0.0-3.0","FDA078860EA94BC894D2A417C8CC1B09","019a73e2-4581-7566-aab2-87d39db8e509","019a73db-57af-7cd6-a469-a36bc92c93ac","","23337","","","","","",""
"","","","","","instructions","4","91839","0.0-4.0","FDA078860EA94BC894D2A417C8CC1B09","019a73e2-4581-7566-aab2-87d39db8e509","019a73db-57af-7cd6-a469-a36bc92c93ac","[{""page_index"":0,""viewing_time"":61446}]","61446","","","","","",""
"","","","","","instructions","5","105127","0.0-5.0","FDA078860EA94BC894D2A417C8CC1B09","019a73e2-4581-7566-aab2-87d39db8e509","019a73db-57af-7cd6-a469-a36bc92c93ac","[{""page_index"":0,""viewing_time"":13286}]","13286","","","","","",""
"","","","","","html-keyboard-response","6","109171","0.0-6.0-0.0-0.0","FDA078860EA94BC894D2A417C8CC1B09","019a73e2-4581-7566-aab2-87d39db8e509","019a73db-57af-7cd6-a469-a36bc92c93ac","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","none","4000",""
"","","","","","html-button-response","7","120412","0.0-6.0-0.0-1.0","FDA078860EA94BC894D2A417C8CC1B09","019a73e2-4581-7566-aab2-87d39db8e509","019a73db-57af-7cd6-a469-a36bc92c93ac","","11240","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has a cause and an effect.</p>
                      <p>If you choose to view, you will need to wait <b>4 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","blue","4000","view"
"","","","","","html-keyboard-response","8","124415","0.0-6.0-0.0-2.0-0.0","FDA078860EA94BC894D2A417C8CC1B09","019a73e2-4581-7566-aab2-87d39db8e509","019a73db-57af-7cd6-a469-a36bc92c93ac","","null","<p style=""font-size:22px;"">Please wait <b>4</b> seconds...</p>","null","waiting_screen","blue","4000",""
"","","","","","html-keyboard-response","9","128445","0.0-6.0-1.0-0.0","FDA078860EA94BC894D2A417C8CC1B09","019a73e2-4581-7566-aab2-87d39db8e509","019a73db-57af-7cd6-a469-a36bc92c93ac","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","blue","4000",""
"","","","","","html-button-response","10","133105","0.0-6.0-1.0-1.0","FDA078860EA94BC894D2A417C8CC1B09","019a73e2-4581-7566-aab2-87d39db8e509","019a73db-57af-7cd6-a469-a36bc92c93ac","","4659","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has a cause and an effect.</p>
                      <p>If you choose to view, you will need to wait <b>4 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","blue","4000","view"
"","","","","","html-keyboard-response","11","137120","0.0-6.0-1.0-2.0-0.0","FDA078860EA94BC894D2A417C8CC1B09","019a73e2-4581-7566-aab2-87d39db8e509","019a73db-57af-7cd6-a469-a36bc92c93ac","","null","<p style=""font-size:22px;"">Please wait <b>4</b> seconds...</p>","null","waiting_screen","blue","4000",""
"","","","","","html-keyboard-response","12","141242","0.0-6.0-2.0-0.0","FDA078860EA94BC894D2A417C8CC1B09","019a73e2-4581-7566-aab2-87d39db8e509","019a73db-57af-7cd6-a469-a36bc92c93ac","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","blue","4000",""
"","","","","","html-button-response","13","144813","0.0-6.0-2.0-1.0","FDA078860EA94BC894D2A417C8CC1B09","019a73e2-4581-7566-aab2-87d39db8e509","019a73db-57af-7cd6-a469-a36bc92c93ac","","3570","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has a cause and an effect.</p>
                      <p>If you choose to view, you will need to wait <b>4 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","blue","4000","view"
"","","","","","html-keyboard-response","14","148821","0.0-6.0-2.0-2.0-0.0","FDA078860EA94BC894D2A417C8CC1B09","019a73e2-4581-7566-aab2-87d39db8e509","019a73db-57af-7cd6-a469-a36bc92c93ac","","null","<p style=""font-size:22px;"">Please wait <b>4</b> seconds...</p>","null","waiting_screen","blue","4000",""
"","","","","","html-keyboard-response","15","152822","0.0-6.0-3.0-0.0","FDA078860EA94BC894D2A417C8CC1B09","019a73e2-4581-7566-aab2-87d39db8e509","019a73db-57af-7cd6-a469-a36bc92c93ac","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","blue","4000",""
"","","","","","html-button-response","16","183442","0.0-6.0-3.0-1.0","FDA078860EA94BC894D2A417C8CC1B09","019a73e2-4581-7566-aab2-87d39db8e509","019a73db-57af-7cd6-a469-a36bc92c93ac","","30619","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red series shows an event that has a cause but no clear effect.</p>
                      <p>If you choose to view, you will need to wait <b>8 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","red","8000","view"
