"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","1287","0.0-0.0","281A15922C6E4DF2BBA0245CFD716D59","019a50d4-0788-78b3-b1f3-221ef2555e3a","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","","","","","",""
"","","","","","instructions","1","4596","0.0-1.0","281A15922C6E4DF2BBA0245CFD716D59","019a50d4-0788-78b3-b1f3-221ef2555e3a","019a50cf-ba5d-7779-b88c-2ff4a321cee9","[{""page_index"":0,""viewing_time"":3307}]","3307","","","","",""
"","","","","","instructions","2","9300","0.0-2.0","281A15922C6E4DF2BBA0245CFD716D59","019a50d4-0788-78b3-b1f3-221ef2555e3a","019a50cf-ba5d-7779-b88c-2ff4a321cee9","[{""page_index"":0,""viewing_time"":4703}]","4703","","","","",""
"true","","","","","fullscreen","3","11871","0.0-3.0","281A15922C6E4DF2BBA0245CFD716D59","019a50d4-0788-78b3-b1f3-221ef2555e3a","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","1558","","","","",""
"","","","","","instructions","4","32357","0.0-4.0","281A15922C6E4DF2BBA0245CFD716D59","019a50d4-0788-78b3-b1f3-221ef2555e3a","019a50cf-ba5d-7779-b88c-2ff4a321cee9","[{""page_index"":0,""viewing_time"":20486}]","20486","","","","",""
"","","","","","html-button-response","5","39860","0.0-5.0-0.0","281A15922C6E4DF2BBA0245CFD716D59","019a50d4-0788-78b3-b1f3-221ef2555e3a","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","7501","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","deck_choice","0",""
"","","","","","html-keyboard-response","6","45865","0.0-5.0-1.0-0.0-0.0","281A15922C6E4DF2BBA0245CFD716D59","019a50d4-0788-78b3-b1f3-221ef2555e3a","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-keyboard-response","7","51866","0.0-5.0-1.0-0.0-1.0","281A15922C6E4DF2BBA0245CFD716D59","019a50d4-0788-78b3-b1f3-221ef2555e3a","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_b","",""
"","","","","","survey-likert","8","56788","0.0-5.0-2.0","281A15922C6E4DF2BBA0245CFD716D59","019a50d4-0788-78b3-b1f3-221ef2555e3a","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","4922","","{""Q0"":1}","surprise_rating","","[0]"
"","","","","","survey-likert","9","66263","0.0-5.0-3.0","281A15922C6E4DF2BBA0245CFD716D59","019a50d4-0788-78b3-b1f3-221ef2555e3a","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","9473","","{""Q0"":2}","enjoyment_rating","","[0]"
