"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","series","repetition","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","1387","0.0-0.0","3E5E0DE5DF11401FA3F0A603C77AFE97","0199dbea-ab7d-7ff4-9653-f29904ed544c","0199dbe2-9616-7ebf-8a27-71b11f788553","","","","","","","","",""
"","","","","","instructions","1","6211","0.0-1.0","3E5E0DE5DF11401FA3F0A603C77AFE97","0199dbea-ab7d-7ff4-9653-f29904ed544c","0199dbe2-9616-7ebf-8a27-71b11f788553","[{""page_index"":0,""viewing_time"":4823}]","4823","","","","","","",""
"","","","","","instructions","2","29785","0.0-2.0","3E5E0DE5DF11401FA3F0A603C77AFE97","0199dbea-ab7d-7ff4-9653-f29904ed544c","0199dbe2-9616-7ebf-8a27-71b11f788553","[{""page_index"":0,""viewing_time"":23574}]","23574","","","","","","",""
"true","","","","","fullscreen","3","33494","0.0-3.0","3E5E0DE5DF11401FA3F0A603C77AFE97","0199dbea-ab7d-7ff4-9653-f29904ed544c","0199dbe2-9616-7ebf-8a27-71b11f788553","","2695","","","","","","",""
"","","","","","instructions","4","59118","0.0-4.0","3E5E0DE5DF11401FA3F0A603C77AFE97","0199dbea-ab7d-7ff4-9653-f29904ed544c","0199dbe2-9616-7ebf-8a27-71b11f788553","[{""page_index"":0,""viewing_time"":25624}]","25624","","","","","","",""
"","","","","","html-keyboard-response","5","65126","0.0-5.0","3E5E0DE5DF11401FA3F0A603C77AFE97","0199dbea-ab7d-7ff4-9653-f29904ed544c","0199dbe2-9616-7ebf-8a27-71b11f788553","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","2","1","A","",""
"","","","","","html-keyboard-response","6","71142","0.0-6.0","3E5E0DE5DF11401FA3F0A603C77AFE97","0199dbea-ab7d-7ff4-9653-f29904ed544c","0199dbe2-9616-7ebf-8a27-71b11f788553","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","2","1","B","",""
"","","","","","html-keyboard-response","7","77159","0.0-7.0","3E5E0DE5DF11401FA3F0A603C77AFE97","0199dbea-ab7d-7ff4-9653-f29904ed544c","0199dbe2-9616-7ebf-8a27-71b11f788553","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","2","1","C","",""
"","","","","","html-button-response","8","83132","0.0-8.0","3E5E0DE5DF11401FA3F0A603C77AFE97","0199dbea-ab7d-7ff4-9653-f29904ed544c","0199dbe2-9616-7ebf-8a27-71b11f788553","","5972","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","2","1","choice","1",""
"","","","","","html-keyboard-response","9","89147","0.0-9.0-1.0-0.0","3E5E0DE5DF11401FA3F0A603C77AFE97","0199dbea-ab7d-7ff4-9653-f29904ed544c","0199dbe2-9616-7ebf-8a27-71b11f788553","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_2/semantic_series_2_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","2","1","D","",""
