"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice"
"true","false","[]","[]","[]","preload","0","2591","0.0-0.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","","","",""
"","","","","","instructions","1","82179","0.0-1.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","[{""page_index"":0,""viewing_time"":79587}]","79587","","",""
"","","","","","instructions","2","106771","0.0-2.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","[{""page_index"":0,""viewing_time"":24591}]","24592","","",""
"true","","","","","fullscreen","3","110434","0.0-3.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","2659","","",""
"","","","","","instructions","4","130753","0.0-4.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","[{""page_index"":0,""viewing_time"":20317}]","20317","","",""
"","","","","","html-keyboard-response","5","133755","0.0-5.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_7/causal_series_7_a.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","6","136767","0.0-6.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_7/causal_series_7_b.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","7","139780","0.0-7.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_7/causal_series_7_c.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-button-response","8","149415","0.0-8.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","9634","
    <div style=""display: flex; justify-content: center; align-items: center;"">
      <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
      <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
    </div>","0","0"
"","","","","","html-keyboard-response","9","152417","0.0-9.0-0.0-0.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_7/causal_series_7_d.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","10","155428","0.0-10.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/other/blank.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","11","158441","0.0-11.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_6/causal_series_6_a.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","12","161448","0.0-12.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_6/causal_series_6_b.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","13","164464","0.0-13.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_6/causal_series_6_c.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-button-response","14","167275","0.0-14.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","2810","
    <div style=""display: flex; justify-content: center; align-items: center;"">
      <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
      <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
    </div>","0","0"
"","","","","","html-keyboard-response","15","170283","0.0-15.0-0.0-0.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_6/causal_series_6_d.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","16","173294","0.0-16.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/other/blank.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","17","176299","0.0-17.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_12/causal_series_12_a.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","18","179312","0.0-18.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_12/causal_series_12_b.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","19","182314","0.0-19.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_12/causal_series_12_c.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-button-response","20","184743","0.0-20.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","2427","
    <div style=""display: flex; justify-content: center; align-items: center;"">
      <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
      <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
    </div>","1","1"
"","","","","","html-keyboard-response","21","187754","0.0-21.0-1.0-0.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/semantic/semantic_series_11/semantic_series_11_d.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","22","190756","0.0-22.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/other/blank.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","23","193762","0.0-23.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_16/causal_series_16_a.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","24","196766","0.0-24.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_16/causal_series_16_b.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","25","199781","0.0-25.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_16/causal_series_16_c.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-button-response","26","202407","0.0-26.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","2625","
    <div style=""display: flex; justify-content: center; align-items: center;"">
      <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
      <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
    </div>","1","1"
"","","","","","html-keyboard-response","27","205409","0.0-27.0-1.0-0.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/semantic/semantic_series_15/semantic_series_15_d.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","28","208414","0.0-28.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/other/blank.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","29","211425","0.0-29.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_10/causal_series_10_a.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","30","214435","0.0-30.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_10/causal_series_10_b.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","31","217436","0.0-31.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_10/causal_series_10_c.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-button-response","32","218572","0.0-32.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","1135","
    <div style=""display: flex; justify-content: center; align-items: center;"">
      <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
      <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
    </div>","0","0"
"","","","","","html-keyboard-response","33","221584","0.0-33.0-0.0-0.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_10/causal_series_10_d.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","34","224589","0.0-34.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/other/blank.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","35","227599","0.0-35.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_9/causal_series_9_a.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","36","230605","0.0-36.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_9/causal_series_9_b.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","37","233618","0.0-37.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_9/causal_series_9_c.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-button-response","38","234499","0.0-38.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","880","
    <div style=""display: flex; justify-content: center; align-items: center;"">
      <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
      <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
    </div>","1","1"
"","","","","","html-keyboard-response","39","237504","0.0-39.0-1.0-0.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/semantic/semantic_series_8/semantic_series_8_d.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","40","240519","0.0-40.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/other/blank.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","41","243528","0.0-41.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_11/causal_series_11_a.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","42","246532","0.0-42.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_11/causal_series_11_b.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","43","249546","0.0-43.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_11/causal_series_11_c.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-button-response","44","250470","0.0-44.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","923","
    <div style=""display: flex; justify-content: center; align-items: center;"">
      <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
      <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
    </div>","0","0"
"","","","","","html-keyboard-response","45","253482","0.0-45.0-0.0-0.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_11/causal_series_11_d.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","46","256491","0.0-46.0","01C524F4D9874700A516E920E7F31BBC","e1eb30bf-aff8-48b4-b13b-727e2499fca0","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/other/blank.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
