"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","686","0.0-0.0","63CCB99291884DB49454E28CF01D6FE0","0199d576-f45d-78b3-b164-f5956a767232","0199d56c-30bc-78d3-ad54-283e22699c7d","","","","","",""
"","","","","","instructions","1","2358","0.0-1.0","63CCB99291884DB49454E28CF01D6FE0","0199d576-f45d-78b3-b164-f5956a767232","0199d56c-30bc-78d3-ad54-283e22699c7d","[{""page_index"":0,""viewing_time"":1670}]","1671","","","",""
"","","","","","instructions","2","6357","0.0-2.0","63CCB99291884DB49454E28CF01D6FE0","0199d576-f45d-78b3-b164-f5956a767232","0199d56c-30bc-78d3-ad54-283e22699c7d","[{""page_index"":0,""viewing_time"":3998}]","3998","","","",""
"true","","","","","fullscreen","3","10906","0.0-3.0","63CCB99291884DB49454E28CF01D6FE0","0199d576-f45d-78b3-b164-f5956a767232","0199d56c-30bc-78d3-ad54-283e22699c7d","","3528","","","",""
"","","","","","instructions","4","17747","0.0-4.0","63CCB99291884DB49454E28CF01D6FE0","0199d576-f45d-78b3-b164-f5956a767232","0199d56c-30bc-78d3-ad54-283e22699c7d","[{""page_index"":0,""viewing_time"":6841}]","6841","","","",""
"","","","","","html-keyboard-response","5","24757","0.0-5.0","63CCB99291884DB49454E28CF01D6FE0","0199d576-f45d-78b3-b164-f5956a767232","0199d56c-30bc-78d3-ad54-283e22699c7d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","6","27749","0.0-6.0","63CCB99291884DB49454E28CF01D6FE0","0199d576-f45d-78b3-b164-f5956a767232","0199d56c-30bc-78d3-ad54-283e22699c7d","","2990","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","1",""
"","","","","","html-keyboard-response","7","34752","0.0-7.0-1.0-0.0","63CCB99291884DB49454E28CF01D6FE0","0199d576-f45d-78b3-b164-f5956a767232","0199d56c-30bc-78d3-ad54-283e22699c7d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_9/semantic_series_9_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","survey-likert","8","39334","0.0-8.0","63CCB99291884DB49454E28CF01D6FE0","0199d576-f45d-78b3-b164-f5956a767232","0199d56c-30bc-78d3-ad54-283e22699c7d","","4574","","{""Q0"":0}","","[0]"
"","","","","","survey-likert","9","42326","0.0-9.0","63CCB99291884DB49454E28CF01D6FE0","0199d576-f45d-78b3-b164-f5956a767232","0199d56c-30bc-78d3-ad54-283e22699c7d","","2990","","{""Q0"":1}","","[0]"
"","","","","","html-keyboard-response","10","49330","0.0-10.0","63CCB99291884DB49454E28CF01D6FE0","0199d576-f45d-78b3-b164-f5956a767232","0199d56c-30bc-78d3-ad54-283e22699c7d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","11","56345","0.0-11.0","63CCB99291884DB49454E28CF01D6FE0","0199d576-f45d-78b3-b164-f5956a767232","0199d56c-30bc-78d3-ad54-283e22699c7d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
