"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","offered_color","view_cost","view_history","rt","stimulus","response","phase","decision","question_order"
"true","false","[]","[]","[]","preload","0","249","0.0-0.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","","","","","",""
"","","","","","instructions","1","18804","0.0-1.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","[{""page_index"":0,""viewing_time"":18554}]","18554","","","","",""
"","","","","","instructions","2","22569","0.0-2.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","[{""page_index"":0,""viewing_time"":3765}]","3765","","","","",""
"true","","","","","fullscreen","3","27391","0.0-3.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","3819","","","","",""
"","","","","","instructions","4","58001","0.0-4.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","[{""page_index"":0,""viewing_time"":30608}]","30609","","","","",""
"","","","","","html-keyboard-response","5","64003","0.0-5.0-0.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","6","67418","0.0-5.0-1.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","3412","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red deck shows two unrelated facts.</p>
                      <p>If you choose to view, it will cost <b>5 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","7","73420","0.0-5.0-4.0-0.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","8","82500","0.0-5.0-5.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","9077","","{""Q0"":2}","surprise_rating","","[0]"
"","","","","","survey-likert","9","85042","0.0-5.0-6.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","2541","","{""Q0"":1}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","10","91044","0.0-6.0-0.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","11","93922","0.0-6.0-1.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","2876","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue deck shows two related facts.</p>
                      <p>If you choose to view, it will cost <b>5 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","12","99924","0.0-6.0-4.0-0.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","13","104372","0.0-6.0-5.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","4447","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","14","106316","0.0-6.0-6.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","1943","","{""Q0"":1}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","15","112328","0.0-7.0-0.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","16","116019","0.0-7.0-1.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","3690","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red deck shows two unrelated facts.</p>
                      <p>If you choose to view, it will cost <b>1 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","17","122025","0.0-7.0-4.0-0.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","18","124873","0.0-7.0-5.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","2847","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","19","126666","0.0-7.0-6.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","1791","","{""Q0"":0}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","20","132673","0.0-8.0-0.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","21","135643","0.0-8.0-1.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","2970","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue deck shows two related facts.</p>
                      <p>If you choose to view, it will cost <b>1 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","22","141652","0.0-8.0-4.0-0.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","23","143650","0.0-8.0-5.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","1996","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","24","145329","0.0-8.0-6.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","1678","","{""Q0"":0}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","25","151342","0.0-9.0-0.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","26","155029","0.0-9.0-1.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","3687","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue deck shows two related facts.</p>
                      <p>If you choose to view, it will cost <b>1 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","27","161031","0.0-9.0-4.0-0.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","28","162799","0.0-9.0-5.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","1767","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","29","164243","0.0-9.0-6.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","1443","","{""Q0"":0}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","30","170245","0.0-10.0-0.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","31","171881","0.0-10.0-1.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","1635","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue deck shows two related facts.</p>
                      <p>If you choose to view, it will cost <b>5 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","32","177887","0.0-10.0-4.0-0.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","33","180319","0.0-10.0-5.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","2431","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","34","181443","0.0-10.0-6.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","1124","","{""Q0"":0}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","35","187445","0.0-11.0-0.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","36","189182","0.0-11.0-1.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","1736","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue deck shows two related facts.</p>
                      <p>If you choose to view, it will cost <b>3 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","37","195183","0.0-11.0-4.0-0.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","38","196519","0.0-11.0-5.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","1335","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","39","197507","0.0-11.0-6.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","987","","{""Q0"":0}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","40","203512","0.0-12.0-0.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","41","204742","0.0-12.0-1.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","1229","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red deck shows two unrelated facts.</p>
                      <p>If you choose to view, it will cost <b>1 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","42","210743","0.0-12.0-4.0-0.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","43","211915","0.0-12.0-5.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","1172","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","44","212942","0.0-12.0-6.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","1027","","{""Q0"":0}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","45","218947","0.0-13.0-0.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","46","220211","0.0-13.0-1.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","1263","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red deck shows two unrelated facts.</p>
                      <p>If you choose to view, it will cost <b>3 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","47","226211","0.0-13.0-4.0-0.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","48","227973","0.0-13.0-5.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","1761","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","49","228969","0.0-13.0-6.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","995","","{""Q0"":0}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","50","234985","0.0-14.0-0.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","51","236407","0.0-14.0-1.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","1422","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue deck shows two related facts.</p>
                      <p>If you choose to view, it will cost <b>5 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","52","242408","0.0-14.0-4.0-0.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","53","243926","0.0-14.0-5.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","1516","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","54","245065","0.0-14.0-6.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","1139","","{""Q0"":0}","enjoyment_rating","","[0]"
"","","","","","survey-text","55","266531","0.0-15.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","21464","","{""Q0"":""One deck showed related facts and the other showed unrelated facts. ""}","","",""
"","","","","","html-button-response","56","268632","0.0-16.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","2100","Which color deck showed facts that built on each other?","0","","",""
"","","","","","html-button-response","57","269679","0.0-17.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","1045","Which color deck showed unrelated facts?","1","","",""
"","","","","","html-button-response","58","272752","0.0-18.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","3072","Which type of deck did you prefer overall?","1","","",""
"","","","","","survey-text","59","291159","0.0-19.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","18405","","{""Q0"":""Because I knew more context""}","","",""
"","","","","","survey-text","60","294578","0.0-20.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","","3414","","{""Q0"":""female"",""Q1"":""35""}","","",""
"","","","","","instructions","61","299069","0.0-21.0","9A6FE3E4CCD249B39C9EFCB7C925A168","019a564c-6c02-7e25-9c50-043c4389108e","019a5647-ac76-7ca7-a7d4-d28a0280c4e9","blue","5","[{""page_index"":0,""viewing_time"":4489}]","4490","","","","",""
