"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","series","repetition","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","4112","0.0-0.0","B6F08521DBD74D168A8EE8F72457454B","0199d600-d5e0-7ed8-b64e-bf4fbaa735d0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","","","","","","","",""
"","","","","","instructions","1","44552","0.0-1.0","B6F08521DBD74D168A8EE8F72457454B","0199d600-d5e0-7ed8-b64e-bf4fbaa735d0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","[{""page_index"":0,""viewing_time"":40433}]","40434","","","","","","",""
"","","","","","instructions","2","52153","0.0-2.0","B6F08521DBD74D168A8EE8F72457454B","0199d600-d5e0-7ed8-b64e-bf4fbaa735d0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","[{""page_index"":0,""viewing_time"":7598}]","7599","","","","","","",""
"true","","","","","fullscreen","3","55026","0.0-3.0","B6F08521DBD74D168A8EE8F72457454B","0199d600-d5e0-7ed8-b64e-bf4fbaa735d0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","1870","","","","","","",""
"","","","","","instructions","4","73539","0.0-4.0","B6F08521DBD74D168A8EE8F72457454B","0199d600-d5e0-7ed8-b64e-bf4fbaa735d0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","[{""page_index"":0,""viewing_time"":18510}]","18511","","","","","","",""
"","","","","","html-keyboard-response","5","79541","0.0-5.0","B6F08521DBD74D168A8EE8F72457454B","0199d600-d5e0-7ed8-b64e-bf4fbaa735d0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","5","2","A","",""
"","","","","","html-keyboard-response","6","85543","0.0-6.0","B6F08521DBD74D168A8EE8F72457454B","0199d600-d5e0-7ed8-b64e-bf4fbaa735d0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","5","2","B","",""
"","","","","","html-keyboard-response","7","91544","0.0-7.0","B6F08521DBD74D168A8EE8F72457454B","0199d600-d5e0-7ed8-b64e-bf4fbaa735d0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","5","2","C","",""
"","","","","","html-button-response","8","94203","0.0-8.0","B6F08521DBD74D168A8EE8F72457454B","0199d600-d5e0-7ed8-b64e-bf4fbaa735d0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","2655","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","5","2","choice","1",""
"","","","","","html-keyboard-response","9","100206","0.0-9.0-1.0-0.0","B6F08521DBD74D168A8EE8F72457454B","0199d600-d5e0-7ed8-b64e-bf4fbaa735d0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_5/semantic_series_5_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","5","2","D","",""
"","","","","","html-keyboard-response","10","106207","0.0-9.0-1.0-1.0","B6F08521DBD74D168A8EE8F72457454B","0199d600-d5e0-7ed8-b64e-bf4fbaa735d0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_5/semantic_series_5_e.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","5","2","E","",""
"","","","","","html-keyboard-response","11","112208","0.0-9.0-1.0-2.0","B6F08521DBD74D168A8EE8F72457454B","0199d600-d5e0-7ed8-b64e-bf4fbaa735d0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_5/semantic_series_5_f.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","5","2","F","",""
