"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice"
"true","false","[]","[]","[]","preload","0","38464","0.0-0.0","F91D4B22CBCF44D2AFEF7E1320B30F57","cee593cc-1fe7-4a0f-832e-17e8dbb6a2bc","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","","","",""
"","","","","","instructions","1","45069","0.0-1.0","F91D4B22CBCF44D2AFEF7E1320B30F57","cee593cc-1fe7-4a0f-832e-17e8dbb6a2bc","61e1ec61-13c7-4a8f-bf47-a91ec9909364","[{""page_index"":0,""viewing_time"":6605}]","6605","","",""
"","","","","","instructions","2","48589","0.0-2.0","F91D4B22CBCF44D2AFEF7E1320B30F57","cee593cc-1fe7-4a0f-832e-17e8dbb6a2bc","61e1ec61-13c7-4a8f-bf47-a91ec9909364","[{""page_index"":0,""viewing_time"":3518}]","3518","","",""
"true","","","","","fullscreen","3","50967","0.0-3.0","F91D4B22CBCF44D2AFEF7E1320B30F57","cee593cc-1fe7-4a0f-832e-17e8dbb6a2bc","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","1365","","",""
"","","","","","instructions","4","55671","0.0-4.0","F91D4B22CBCF44D2AFEF7E1320B30F57","cee593cc-1fe7-4a0f-832e-17e8dbb6a2bc","61e1ec61-13c7-4a8f-bf47-a91ec9909364","[{""page_index"":0,""viewing_time"":4703}]","4703","","",""
"","","","","","html-keyboard-response","5","58954","0.0-5.0","F91D4B22CBCF44D2AFEF7E1320B30F57","cee593cc-1fe7-4a0f-832e-17e8dbb6a2bc","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_15/causal_series_15_a.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","6","61960","0.0-6.0","F91D4B22CBCF44D2AFEF7E1320B30F57","cee593cc-1fe7-4a0f-832e-17e8dbb6a2bc","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_15/causal_series_15_b.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","7","64968","0.0-7.0","F91D4B22CBCF44D2AFEF7E1320B30F57","cee593cc-1fe7-4a0f-832e-17e8dbb6a2bc","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_15/causal_series_15_c.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-button-response","8","67221","0.0-8.0","F91D4B22CBCF44D2AFEF7E1320B30F57","cee593cc-1fe7-4a0f-832e-17e8dbb6a2bc","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","2251","
    <div style=""display: flex; justify-content: center; align-items: center;"">
      <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
      <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
    </div>","1","1"
"","","","","","html-keyboard-response","9","70233","0.0-9.0-1.0-0.0","F91D4B22CBCF44D2AFEF7E1320B30F57","cee593cc-1fe7-4a0f-832e-17e8dbb6a2bc","61e1ec61-13c7-4a8f-bf47-a91ec9909364","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/semantic/semantic_series_14/semantic_series_14_d.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
