"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","441","0.0-0.0","AAEDF2A5D7F9449E8A049EA4ED2C6FD4","019a50d1-5d66-7b29-82da-aa284c5e682e","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","","","","","",""
"","","","","","instructions","1","4117","0.0-1.0","AAEDF2A5D7F9449E8A049EA4ED2C6FD4","019a50d1-5d66-7b29-82da-aa284c5e682e","019a50cf-ba5d-7779-b88c-2ff4a321cee9","[{""page_index"":0,""viewing_time"":3674}]","3674","","","","",""
"","","","","","instructions","2","10028","0.0-2.0","AAEDF2A5D7F9449E8A049EA4ED2C6FD4","019a50d1-5d66-7b29-82da-aa284c5e682e","019a50cf-ba5d-7779-b88c-2ff4a321cee9","[{""page_index"":0,""viewing_time"":5909}]","5910","","","","",""
"true","","","","","fullscreen","3","14040","0.0-3.0","AAEDF2A5D7F9449E8A049EA4ED2C6FD4","019a50d1-5d66-7b29-82da-aa284c5e682e","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","2993","","","","",""
"","","","","","instructions","4","42930","0.0-4.0","AAEDF2A5D7F9449E8A049EA4ED2C6FD4","019a50d1-5d66-7b29-82da-aa284c5e682e","019a50cf-ba5d-7779-b88c-2ff4a321cee9","[{""page_index"":0,""viewing_time"":28889}]","28890","","","","",""
"","","","","","html-button-response","5","44986","0.0-5.0-0.0","AAEDF2A5D7F9449E8A049EA4ED2C6FD4","019a50d1-5d66-7b29-82da-aa284c5e682e","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","2051","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","deck_choice","0",""
"","","","","","html-keyboard-response","6","50990","0.0-5.0-1.0-0.0-0.0","AAEDF2A5D7F9449E8A049EA4ED2C6FD4","019a50d1-5d66-7b29-82da-aa284c5e682e","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-keyboard-response","7","56994","0.0-5.0-1.0-0.0-1.0","AAEDF2A5D7F9449E8A049EA4ED2C6FD4","019a50d1-5d66-7b29-82da-aa284c5e682e","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_b","",""
"","","","","","survey-likert","8","61760","0.0-5.0-2.0","AAEDF2A5D7F9449E8A049EA4ED2C6FD4","019a50d1-5d66-7b29-82da-aa284c5e682e","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","4758","","{""Q0"":3}","surprise_rating","","[0]"
"","","","","","survey-likert","9","64987","0.0-5.0-3.0","AAEDF2A5D7F9449E8A049EA4ED2C6FD4","019a50d1-5d66-7b29-82da-aa284c5e682e","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","3224","","{""Q0"":3}","enjoyment_rating","","[0]"
"","","","","","html-button-response","10","66592","0.0-6.0-0.0","AAEDF2A5D7F9449E8A049EA4ED2C6FD4","019a50d1-5d66-7b29-82da-aa284c5e682e","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","1601","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","deck_choice","1",""
"","","","","","html-keyboard-response","11","78598","0.0-6.0-1.0-1.0-0.0","AAEDF2A5D7F9449E8A049EA4ED2C6FD4","019a50d1-5d66-7b29-82da-aa284c5e682e","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_9/semantic_series_9_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","semantic_a","",""
"","","","","","survey-likert","12","83435","0.0-6.0-2.0","AAEDF2A5D7F9449E8A049EA4ED2C6FD4","019a50d1-5d66-7b29-82da-aa284c5e682e","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","4835","","{""Q0"":2}","surprise_rating","","[0]"
"","","","","","survey-likert","13","85909","0.0-6.0-3.0","AAEDF2A5D7F9449E8A049EA4ED2C6FD4","019a50d1-5d66-7b29-82da-aa284c5e682e","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","2470","","{""Q0"":3}","enjoyment_rating","","[0]"
"","","","","","html-button-response","14","87397","0.0-7.0-0.0","AAEDF2A5D7F9449E8A049EA4ED2C6FD4","019a50d1-5d66-7b29-82da-aa284c5e682e","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","1484","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","deck_choice","0",""
"","","","","","html-keyboard-response","15","93414","0.0-7.0-1.0-0.0-0.0","AAEDF2A5D7F9449E8A049EA4ED2C6FD4","019a50d1-5d66-7b29-82da-aa284c5e682e","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-keyboard-response","16","99423","0.0-7.0-1.0-0.0-1.0","AAEDF2A5D7F9449E8A049EA4ED2C6FD4","019a50d1-5d66-7b29-82da-aa284c5e682e","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_b","",""
"","","","","","survey-likert","17","103077","0.0-7.0-2.0","AAEDF2A5D7F9449E8A049EA4ED2C6FD4","019a50d1-5d66-7b29-82da-aa284c5e682e","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","3652","","{""Q0"":4}","surprise_rating","","[0]"
"","","","","","survey-likert","18","105156","0.0-7.0-3.0","AAEDF2A5D7F9449E8A049EA4ED2C6FD4","019a50d1-5d66-7b29-82da-aa284c5e682e","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","2077","","{""Q0"":3}","enjoyment_rating","","[0]"
"","","","","","html-button-response","19","106434","0.0-8.0-0.0","AAEDF2A5D7F9449E8A049EA4ED2C6FD4","019a50d1-5d66-7b29-82da-aa284c5e682e","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","1273","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","deck_choice","1",""
"","","","","","html-keyboard-response","20","118448","0.0-8.0-1.0-1.0-0.0","AAEDF2A5D7F9449E8A049EA4ED2C6FD4","019a50d1-5d66-7b29-82da-aa284c5e682e","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_1/semantic_series_1_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","semantic_a","",""
"","","","","","survey-likert","21","125927","0.0-8.0-2.0","AAEDF2A5D7F9449E8A049EA4ED2C6FD4","019a50d1-5d66-7b29-82da-aa284c5e682e","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","7476","","{""Q0"":2}","surprise_rating","","[0]"
"","","","","","survey-likert","22","130988","0.0-8.0-3.0","AAEDF2A5D7F9449E8A049EA4ED2C6FD4","019a50d1-5d66-7b29-82da-aa284c5e682e","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","5057","","{""Q0"":2}","enjoyment_rating","","[0]"
"","","","","","html-button-response","23","132539","0.0-9.0-0.0","AAEDF2A5D7F9449E8A049EA4ED2C6FD4","019a50d1-5d66-7b29-82da-aa284c5e682e","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","1546","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","deck_choice","0",""
"","","","","","html-keyboard-response","24","138554","0.0-9.0-1.0-0.0-0.0","AAEDF2A5D7F9449E8A049EA4ED2C6FD4","019a50d1-5d66-7b29-82da-aa284c5e682e","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
