"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","series","repetition","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","3298","0.0-0.0","F6B6ED4229054DB4B510A23579366794","0199dc24-1689-7f88-a514-06e9520b9cf1","0199dbff-9ef9-7d24-b003-ca5c47ba9671","","","","","","","","",""
"","","","","","instructions","1","13626","0.0-1.0","F6B6ED4229054DB4B510A23579366794","0199dc24-1689-7f88-a514-06e9520b9cf1","0199dbff-9ef9-7d24-b003-ca5c47ba9671","[{""page_index"":0,""viewing_time"":10327}]","10327","","","","","","",""
"","","","","","instructions","2","20426","0.0-2.0","F6B6ED4229054DB4B510A23579366794","0199dc24-1689-7f88-a514-06e9520b9cf1","0199dbff-9ef9-7d24-b003-ca5c47ba9671","[{""page_index"":0,""viewing_time"":6800}]","6800","","","","","","",""
"true","","","","","fullscreen","3","23120","0.0-3.0","F6B6ED4229054DB4B510A23579366794","0199dc24-1689-7f88-a514-06e9520b9cf1","0199dbff-9ef9-7d24-b003-ca5c47ba9671","","1672","","","","","","",""
"","","","","","instructions","4","64614","0.0-4.0","F6B6ED4229054DB4B510A23579366794","0199dc24-1689-7f88-a514-06e9520b9cf1","0199dbff-9ef9-7d24-b003-ca5c47ba9671","[{""page_index"":0,""viewing_time"":41492}]","41493","","","","","","",""
"","","","","","html-keyboard-response","5","70623","0.0-5.0","F6B6ED4229054DB4B510A23579366794","0199dc24-1689-7f88-a514-06e9520b9cf1","0199dbff-9ef9-7d24-b003-ca5c47ba9671","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","9","1","A","",""
"","","","","","html-keyboard-response","6","76625","0.0-6.0","F6B6ED4229054DB4B510A23579366794","0199dc24-1689-7f88-a514-06e9520b9cf1","0199dbff-9ef9-7d24-b003-ca5c47ba9671","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","9","1","B","",""
"","","","","","html-keyboard-response","7","82631","0.0-7.0","F6B6ED4229054DB4B510A23579366794","0199dc24-1689-7f88-a514-06e9520b9cf1","0199dbff-9ef9-7d24-b003-ca5c47ba9671","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","9","1","C","",""
"","","","","","html-button-response","8","86028","0.0-8.0","F6B6ED4229054DB4B510A23579366794","0199dc24-1689-7f88-a514-06e9520b9cf1","0199dbff-9ef9-7d24-b003-ca5c47ba9671","","3394","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","9","1","choice","0",""
"","","","","","html-keyboard-response","9","92038","0.0-9.0-0.0-0.0","F6B6ED4229054DB4B510A23579366794","0199dc24-1689-7f88-a514-06e9520b9cf1","0199dbff-9ef9-7d24-b003-ca5c47ba9671","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","9","1","D","",""
"","","","","","survey-likert","10","97656","0.0-10.0","F6B6ED4229054DB4B510A23579366794","0199dc24-1689-7f88-a514-06e9520b9cf1","0199dbff-9ef9-7d24-b003-ca5c47ba9671","","5614","","{""Q0"":1}","9","1","surprise_rating","","[0]"
"","","","","","survey-likert","11","104061","0.0-11.0","F6B6ED4229054DB4B510A23579366794","0199dc24-1689-7f88-a514-06e9520b9cf1","0199dbff-9ef9-7d24-b003-ca5c47ba9671","","6404","","{""Q0"":3}","9","1","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","12","110073","0.0-12.0","F6B6ED4229054DB4B510A23579366794","0199dc24-1689-7f88-a514-06e9520b9cf1","0199dbff-9ef9-7d24-b003-ca5c47ba9671","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","0","0","blank","",""
"","","","","","html-keyboard-response","13","116078","0.0-13.0","F6B6ED4229054DB4B510A23579366794","0199dc24-1689-7f88-a514-06e9520b9cf1","0199dbff-9ef9-7d24-b003-ca5c47ba9671","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","4","1","A","",""
"","","","","","html-keyboard-response","14","122086","0.0-14.0","F6B6ED4229054DB4B510A23579366794","0199dc24-1689-7f88-a514-06e9520b9cf1","0199dbff-9ef9-7d24-b003-ca5c47ba9671","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","4","1","B","",""
"","","","","","html-keyboard-response","15","128090","0.0-15.0","F6B6ED4229054DB4B510A23579366794","0199dc24-1689-7f88-a514-06e9520b9cf1","0199dbff-9ef9-7d24-b003-ca5c47ba9671","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","4","1","C","",""
"","","","","","html-button-response","16","132521","0.0-16.0","F6B6ED4229054DB4B510A23579366794","0199dc24-1689-7f88-a514-06e9520b9cf1","0199dbff-9ef9-7d24-b003-ca5c47ba9671","","4430","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","4","1","choice","1",""
"","","","","","html-keyboard-response","17","138529","0.0-17.0-1.0-0.0","F6B6ED4229054DB4B510A23579366794","0199dc24-1689-7f88-a514-06e9520b9cf1","0199dbff-9ef9-7d24-b003-ca5c47ba9671","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_4/semantic_series_4_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","4","1","D","",""
"","","","","","survey-likert","18","144718","0.0-18.0","F6B6ED4229054DB4B510A23579366794","0199dc24-1689-7f88-a514-06e9520b9cf1","0199dbff-9ef9-7d24-b003-ca5c47ba9671","","6188","","{""Q0"":2}","4","1","surprise_rating","","[0]"
"","","","","","survey-likert","19","149591","0.0-19.0","F6B6ED4229054DB4B510A23579366794","0199dc24-1689-7f88-a514-06e9520b9cf1","0199dbff-9ef9-7d24-b003-ca5c47ba9671","","4871","","{""Q0"":2}","4","1","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","20","155599","0.0-20.0","F6B6ED4229054DB4B510A23579366794","0199dc24-1689-7f88-a514-06e9520b9cf1","0199dbff-9ef9-7d24-b003-ca5c47ba9671","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","0","0","blank","",""
"","","","","","html-keyboard-response","21","161605","0.0-21.0","F6B6ED4229054DB4B510A23579366794","0199dc24-1689-7f88-a514-06e9520b9cf1","0199dbff-9ef9-7d24-b003-ca5c47ba9671","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","3","1","A","",""
"","","","","","html-keyboard-response","22","167617","0.0-22.0","F6B6ED4229054DB4B510A23579366794","0199dc24-1689-7f88-a514-06e9520b9cf1","0199dbff-9ef9-7d24-b003-ca5c47ba9671","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","3","1","B","",""
"","","","","","html-keyboard-response","23","173619","0.0-23.0","F6B6ED4229054DB4B510A23579366794","0199dc24-1689-7f88-a514-06e9520b9cf1","0199dbff-9ef9-7d24-b003-ca5c47ba9671","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","3","1","C","",""
