"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","511","0.0-0.0","BA5F6167F2D14D198DF3C198C09EBADA","0199d0a9-4fff-79f2-a940-d752bb85e9ae","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","","","","",""
"","","","","","instructions","1","2305","0.0-1.0","BA5F6167F2D14D198DF3C198C09EBADA","0199d0a9-4fff-79f2-a940-d752bb85e9ae","0199d096-ba1e-7664-9b18-6b0b7f11fd27","[{""page_index"":0,""viewing_time"":1792}]","1793","","","",""
"","","","","","instructions","2","5515","0.0-2.0","BA5F6167F2D14D198DF3C198C09EBADA","0199d0a9-4fff-79f2-a940-d752bb85e9ae","0199d096-ba1e-7664-9b18-6b0b7f11fd27","[{""page_index"":0,""viewing_time"":3209}]","3210","","","",""
"true","","","","","fullscreen","3","8346","0.0-3.0","BA5F6167F2D14D198DF3C198C09EBADA","0199d0a9-4fff-79f2-a940-d752bb85e9ae","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","1818","","","",""
"","","","","","instructions","4","194918","0.0-4.0","BA5F6167F2D14D198DF3C198C09EBADA","0199d0a9-4fff-79f2-a940-d752bb85e9ae","0199d096-ba1e-7664-9b18-6b0b7f11fd27","[{""page_index"":0,""viewing_time"":186589}]","186590","","","",""
"","","","","","html-keyboard-response","5","201932","0.0-5.0","BA5F6167F2D14D198DF3C198C09EBADA","0199d0a9-4fff-79f2-a940-d752bb85e9ae","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","6","208942","0.0-6.0","BA5F6167F2D14D198DF3C198C09EBADA","0199d0a9-4fff-79f2-a940-d752bb85e9ae","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","7","215946","0.0-7.0","BA5F6167F2D14D198DF3C198C09EBADA","0199d0a9-4fff-79f2-a940-d752bb85e9ae","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","8","220061","0.0-8.0","BA5F6167F2D14D198DF3C198C09EBADA","0199d0a9-4fff-79f2-a940-d752bb85e9ae","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","4113","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","1",""
"","","","","","html-keyboard-response","9","229210","0.0-9.0-1.0-0.0","BA5F6167F2D14D198DF3C198C09EBADA","0199d0a9-4fff-79f2-a940-d752bb85e9ae","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_5/semantic_series_5_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","survey-likert","10","235083","0.0-10.0","BA5F6167F2D14D198DF3C198C09EBADA","0199d0a9-4fff-79f2-a940-d752bb85e9ae","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","5870","","{""Q0"":0}","","[0]"
