"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","series","repetition","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","1655","0.0-0.0","A317E36F944C4C58B45B58656C92C151","0199d67a-71bd-702a-9f88-e85de4cfb66c","0199d675-8795-765b-adc2-c813de8cd3d1","","","","","","","","",""
"","","","","","instructions","1","9684","0.0-1.0","A317E36F944C4C58B45B58656C92C151","0199d67a-71bd-702a-9f88-e85de4cfb66c","0199d675-8795-765b-adc2-c813de8cd3d1","[{""page_index"":0,""viewing_time"":8029}]","8029","","","","","","",""
"","","","","","instructions","2","17048","0.0-2.0","A317E36F944C4C58B45B58656C92C151","0199d67a-71bd-702a-9f88-e85de4cfb66c","0199d675-8795-765b-adc2-c813de8cd3d1","[{""page_index"":0,""viewing_time"":7363}]","7363","","","","","","",""
"true","","","","","fullscreen","3","19877","0.0-3.0","A317E36F944C4C58B45B58656C92C151","0199d67a-71bd-702a-9f88-e85de4cfb66c","0199d675-8795-765b-adc2-c813de8cd3d1","","1825","","","","","","",""
"","","","","","instructions","4","34532","0.0-4.0","A317E36F944C4C58B45B58656C92C151","0199d67a-71bd-702a-9f88-e85de4cfb66c","0199d675-8795-765b-adc2-c813de8cd3d1","[{""page_index"":0,""viewing_time"":14655}]","14655","","","","","","",""
"","","","","","html-keyboard-response","5","40533","0.0-5.0","A317E36F944C4C58B45B58656C92C151","0199d67a-71bd-702a-9f88-e85de4cfb66c","0199d675-8795-765b-adc2-c813de8cd3d1","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","4","2","A","",""
"","","","","","html-button-response","6","43539","0.0-6.0","A317E36F944C4C58B45B58656C92C151","0199d67a-71bd-702a-9f88-e85de4cfb66c","0199d675-8795-765b-adc2-c813de8cd3d1","","3005","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","4","2","choice","0",""
"","","","","","html-keyboard-response","7","49542","0.0-7.0-0.0-0.0","A317E36F944C4C58B45B58656C92C151","0199d67a-71bd-702a-9f88-e85de4cfb66c","0199d675-8795-765b-adc2-c813de8cd3d1","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","4","2","B","",""
"","","","","","html-keyboard-response","8","55543","0.0-7.0-0.0-1.0","A317E36F944C4C58B45B58656C92C151","0199d67a-71bd-702a-9f88-e85de4cfb66c","0199d675-8795-765b-adc2-c813de8cd3d1","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","4","2","C","",""
"","","","","","html-keyboard-response","9","61548","0.0-7.0-0.0-2.0","A317E36F944C4C58B45B58656C92C151","0199d67a-71bd-702a-9f88-e85de4cfb66c","0199d675-8795-765b-adc2-c813de8cd3d1","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","4","2","D","",""
"","","","","","survey-likert","10","67157","0.0-8.0","A317E36F944C4C58B45B58656C92C151","0199d67a-71bd-702a-9f88-e85de4cfb66c","0199d675-8795-765b-adc2-c813de8cd3d1","","5609","","{""Q0"":3}","4","2","surprise_rating","","[0]"
"","","","","","survey-likert","11","70193","0.0-9.0","A317E36F944C4C58B45B58656C92C151","0199d67a-71bd-702a-9f88-e85de4cfb66c","0199d675-8795-765b-adc2-c813de8cd3d1","","3035","","{""Q0"":2}","4","2","enjoyment_rating","","[0]"
