"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","series","repetition","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","340","0.0-0.0","086CFAC51C8345A2B92AA875862AE375","0199d6f1-3822-7e03-bb57-a78af1f6c568","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","","","","","","","",""
"","","","","","instructions","1","6634","0.0-1.0","086CFAC51C8345A2B92AA875862AE375","0199d6f1-3822-7e03-bb57-a78af1f6c568","0199d6c6-52b5-75b7-8a11-3e0d2849423a","[{""page_index"":0,""viewing_time"":6293}]","6293","","","","","","",""
"","","","","","instructions","2","15315","0.0-2.0","086CFAC51C8345A2B92AA875862AE375","0199d6f1-3822-7e03-bb57-a78af1f6c568","0199d6c6-52b5-75b7-8a11-3e0d2849423a","[{""page_index"":0,""viewing_time"":8681}]","8681","","","","","","",""
"true","","","","","fullscreen","3","19778","0.0-3.0","086CFAC51C8345A2B92AA875862AE375","0199d6f1-3822-7e03-bb57-a78af1f6c568","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","3457","","","","","","",""
"","","","","","instructions","4","43182","0.0-4.0","086CFAC51C8345A2B92AA875862AE375","0199d6f1-3822-7e03-bb57-a78af1f6c568","0199d6c6-52b5-75b7-8a11-3e0d2849423a","[{""page_index"":0,""viewing_time"":23403}]","23403","","","","","","",""
"","","","","","html-keyboard-response","5","49184","0.0-5.0","086CFAC51C8345A2B92AA875862AE375","0199d6f1-3822-7e03-bb57-a78af1f6c568","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","7","1","A","",""
"","","","","","html-keyboard-response","6","55186","0.0-6.0","086CFAC51C8345A2B92AA875862AE375","0199d6f1-3822-7e03-bb57-a78af1f6c568","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","7","1","B","",""
"","","","","","html-keyboard-response","7","61188","0.0-7.0","086CFAC51C8345A2B92AA875862AE375","0199d6f1-3822-7e03-bb57-a78af1f6c568","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","7","1","C","",""
"","","","","","html-button-response","8","66671","0.0-8.0","086CFAC51C8345A2B92AA875862AE375","0199d6f1-3822-7e03-bb57-a78af1f6c568","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","5482","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","7","1","choice","0",""
"","","","","","html-keyboard-response","9","72673","0.0-9.0-0.0-0.0","086CFAC51C8345A2B92AA875862AE375","0199d6f1-3822-7e03-bb57-a78af1f6c568","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","7","1","D","",""
"","","","","","survey-likert","10","78382","0.0-10.0","086CFAC51C8345A2B92AA875862AE375","0199d6f1-3822-7e03-bb57-a78af1f6c568","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","5707","","{""Q0"":3}","7","1","surprise_rating","","[0]"
"","","","","","survey-likert","11","84036","0.0-11.0","086CFAC51C8345A2B92AA875862AE375","0199d6f1-3822-7e03-bb57-a78af1f6c568","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","5652","","{""Q0"":2}","7","1","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","12","90039","0.0-12.0","086CFAC51C8345A2B92AA875862AE375","0199d6f1-3822-7e03-bb57-a78af1f6c568","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","0","0","blank","",""
"","","","","","html-keyboard-response","13","96040","0.0-13.0","086CFAC51C8345A2B92AA875862AE375","0199d6f1-3822-7e03-bb57-a78af1f6c568","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","5","1","A","",""
"","","","","","html-keyboard-response","14","102041","0.0-14.0","086CFAC51C8345A2B92AA875862AE375","0199d6f1-3822-7e03-bb57-a78af1f6c568","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","5","1","B","",""
"","","","","","html-keyboard-response","15","108044","0.0-15.0","086CFAC51C8345A2B92AA875862AE375","0199d6f1-3822-7e03-bb57-a78af1f6c568","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","5","1","C","",""
"","","","","","html-button-response","16","111378","0.0-16.0","086CFAC51C8345A2B92AA875862AE375","0199d6f1-3822-7e03-bb57-a78af1f6c568","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","3333","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","5","1","choice","1",""
"","","","","","html-keyboard-response","17","117380","0.0-17.0-1.0-0.0","086CFAC51C8345A2B92AA875862AE375","0199d6f1-3822-7e03-bb57-a78af1f6c568","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_5/semantic_series_5_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","5","1","D","",""
"","","","","","survey-likert","18","124792","0.0-18.0","086CFAC51C8345A2B92AA875862AE375","0199d6f1-3822-7e03-bb57-a78af1f6c568","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","7411","","{""Q0"":3}","5","1","surprise_rating","","[0]"
"","","","","","survey-likert","19","128415","0.0-19.0","086CFAC51C8345A2B92AA875862AE375","0199d6f1-3822-7e03-bb57-a78af1f6c568","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","3622","","{""Q0"":2}","5","1","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","20","134416","0.0-20.0","086CFAC51C8345A2B92AA875862AE375","0199d6f1-3822-7e03-bb57-a78af1f6c568","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","0","0","blank","",""
"","","","","","html-keyboard-response","21","140418","0.0-21.0","086CFAC51C8345A2B92AA875862AE375","0199d6f1-3822-7e03-bb57-a78af1f6c568","0199d6c6-52b5-75b7-8a11-3e0d2849423a","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","2","1","A","",""
