"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","series","repetition","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","1269","0.0-0.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","","","","","","","",""
"","","","","","instructions","1","3274","0.0-1.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","[{""page_index"":0,""viewing_time"":2003}]","2004","","","","","","",""
"","","","","","instructions","2","20743","0.0-2.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","[{""page_index"":0,""viewing_time"":17467}]","17467","","","","","","",""
"true","","","","","fullscreen","3","24961","0.0-3.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","3207","","","","","","",""
"","","","","","instructions","4","108683","0.0-4.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","[{""page_index"":0,""viewing_time"":83718}]","83718","","","","","","",""
"","","","","","html-keyboard-response","5","114710","0.0-5.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","6","1","A","",""
"","","","","","html-keyboard-response","6","121028","0.0-6.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","6","1","B","",""
"","","","","","html-keyboard-response","7","127257","0.0-7.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","6","1","C","",""
"","","","","","html-button-response","8","130219","0.0-8.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","2959","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","6","1","choice","1",""
"","","","","","html-keyboard-response","9","136230","0.0-9.0-1.0-0.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_6/semantic_series_6_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","6","1","D","",""
"","","","","","html-keyboard-response","10","142236","0.0-9.0-1.0-1.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_6/semantic_series_6_e.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","6","1","E","",""
"","","","","","html-keyboard-response","11","148751","0.0-9.0-1.0-2.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_6/semantic_series_6_f.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","6","1","F","",""
"","","","","","survey-likert","12","152879","0.0-10.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","4126","","{""Q0"":3}","6","1","surprise_rating","","[0]"
"","","","","","survey-likert","13","154908","0.0-11.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","2026","","{""Q0"":2}","6","1","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","14","160992","0.0-12.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","0","0","blank","",""
"","","","","","html-keyboard-response","15","167002","0.0-13.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","2","2","A","",""
"","","","","","html-keyboard-response","16","173016","0.0-14.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","2","2","B","",""
"","","","","","html-keyboard-response","17","179017","0.0-15.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","2","2","C","",""
"","","","","","html-button-response","18","182357","0.0-16.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","3340","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","2","2","choice","0",""
"","","","","","html-keyboard-response","19","188364","0.0-17.0-0.0-0.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","2","2","D","",""
"","","","","","html-keyboard-response","20","194374","0.0-17.0-0.0-1.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_e.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","2","2","E","",""
"","","","","","html-keyboard-response","21","200391","0.0-17.0-0.0-2.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_f.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","2","2","F","",""
"","","","","","survey-likert","22","205443","0.0-18.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","5051","","{""Q0"":3}","2","2","surprise_rating","","[0]"
"","","","","","survey-likert","23","208199","0.0-19.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","2753","","{""Q0"":1}","2","2","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","24","214216","0.0-20.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","0","0","blank","",""
"","","","","","html-keyboard-response","25","220229","0.0-21.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","7","1","A","",""
"","","","","","html-keyboard-response","26","226244","0.0-22.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","7","1","B","",""
"","","","","","html-keyboard-response","27","232281","0.0-23.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","7","1","C","",""
"","","","","","html-button-response","28","236101","0.0-24.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","3819","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","7","1","choice","1",""
"","","","","","html-keyboard-response","29","242537","0.0-25.0-1.0-0.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_7/semantic_series_7_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","7","1","D","",""
"","","","","","html-keyboard-response","30","248545","0.0-25.0-1.0-1.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_7/semantic_series_7_e.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","7","1","E","",""
"","","","","","html-keyboard-response","31","254658","0.0-25.0-1.0-2.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_7/semantic_series_7_f.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","7","1","F","",""
"","","","","","survey-likert","32","256348","0.0-26.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","1688","","{""Q0"":4}","7","1","surprise_rating","","[0]"
"","","","","","survey-likert","33","258253","0.0-27.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","1902","","{""Q0"":3}","7","1","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","34","264734","0.0-28.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","0","0","blank","",""
"","","","","","html-keyboard-response","35","270814","0.0-29.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","9","2","A","",""
"","","","","","html-keyboard-response","36","276825","0.0-30.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","9","2","B","",""
"","","","","","html-keyboard-response","37","282832","0.0-31.0","5BAB0A1BA15A465CB8D7448D7AA9E8FE","0199d5f1-42fb-7d22-bfdf-1dd6da1195c0","0199d5ef-c7d4-7cab-a194-b2c3afbaf8e8","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","9","2","C","",""
