"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","1725","0.0-0.0","48982E913CEF45C3B313339316D2495E","0199d160-492b-7676-935b-dc47de7a4e09","0199d150-d572-71e8-9cbf-93368501134d","","","","","",""
"","","","","","instructions","1","22511","0.0-1.0","48982E913CEF45C3B313339316D2495E","0199d160-492b-7676-935b-dc47de7a4e09","0199d150-d572-71e8-9cbf-93368501134d","[{""page_index"":0,""viewing_time"":20785}]","20785","","","",""
"","","","","","instructions","2","33087","0.0-2.0","48982E913CEF45C3B313339316D2495E","0199d160-492b-7676-935b-dc47de7a4e09","0199d150-d572-71e8-9cbf-93368501134d","[{""page_index"":0,""viewing_time"":10575}]","10575","","","",""
"true","","","","","fullscreen","3","38343","0.0-3.0","48982E913CEF45C3B313339316D2495E","0199d160-492b-7676-935b-dc47de7a4e09","0199d150-d572-71e8-9cbf-93368501134d","","4239","","","",""
"","","","","","instructions","4","70423","0.0-4.0","48982E913CEF45C3B313339316D2495E","0199d160-492b-7676-935b-dc47de7a4e09","0199d150-d572-71e8-9cbf-93368501134d","[{""page_index"":0,""viewing_time"":32079}]","32080","","","",""
"","","","","","html-keyboard-response","5","77425","0.0-5.0","48982E913CEF45C3B313339316D2495E","0199d160-492b-7676-935b-dc47de7a4e09","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","6","84436","0.0-6.0","48982E913CEF45C3B313339316D2495E","0199d160-492b-7676-935b-dc47de7a4e09","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","7","91438","0.0-7.0","48982E913CEF45C3B313339316D2495E","0199d160-492b-7676-935b-dc47de7a4e09","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","8","94208","0.0-8.0","48982E913CEF45C3B313339316D2495E","0199d160-492b-7676-935b-dc47de7a4e09","0199d150-d572-71e8-9cbf-93368501134d","","2768","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","1",""
"","","","","","html-keyboard-response","9","101211","0.0-9.0-1.0-0.0","48982E913CEF45C3B313339316D2495E","0199d160-492b-7676-935b-dc47de7a4e09","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_6/semantic_series_6_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","survey-likert","10","106240","0.0-10.0","48982E913CEF45C3B313339316D2495E","0199d160-492b-7676-935b-dc47de7a4e09","0199d150-d572-71e8-9cbf-93368501134d","","5027","","{""Q0"":1}","","[0]"
