"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","offered_color","wait_time","view_history","rt","stimulus","response","phase","decision"
"true","false","[]","[]","[]","preload","0","573","0.0-0.0","CECDFEBFFEF24892ABF5C08D8157D8DA","019a71ab-3440-7fda-ba08-81bb988cdf59","019a7188-a63e-702f-9719-a711ecbd4f52","blue","6000","","","","","",""
"","","","","","instructions","1","2178","0.0-1.0","CECDFEBFFEF24892ABF5C08D8157D8DA","019a71ab-3440-7fda-ba08-81bb988cdf59","019a7188-a63e-702f-9719-a711ecbd4f52","blue","6000","[{""page_index"":0,""viewing_time"":1604}]","1604","","","",""
"","","","","","instructions","2","3686","0.0-2.0","CECDFEBFFEF24892ABF5C08D8157D8DA","019a71ab-3440-7fda-ba08-81bb988cdf59","019a7188-a63e-702f-9719-a711ecbd4f52","blue","6000","[{""page_index"":0,""viewing_time"":1508}]","1508","","","",""
"true","","","","","fullscreen","3","5894","0.0-3.0","CECDFEBFFEF24892ABF5C08D8157D8DA","019a71ab-3440-7fda-ba08-81bb988cdf59","019a7188-a63e-702f-9719-a711ecbd4f52","blue","6000","","1200","","","",""
"","","","","","instructions","4","35549","0.0-4.0","CECDFEBFFEF24892ABF5C08D8157D8DA","019a71ab-3440-7fda-ba08-81bb988cdf59","019a7188-a63e-702f-9719-a711ecbd4f52","blue","6000","[{""page_index"":0,""viewing_time"":29655}]","29655","","","",""
"","","","","","instructions","5","42566","0.0-5.0","CECDFEBFFEF24892ABF5C08D8157D8DA","019a71ab-3440-7fda-ba08-81bb988cdf59","019a7188-a63e-702f-9719-a711ecbd4f52","blue","6000","[{""page_index"":0,""viewing_time"":7016}]","7016","","","",""
"","","","","","html-keyboard-response","6","48572","0.0-6.0-0.0-0.0","CECDFEBFFEF24892ABF5C08D8157D8DA","019a71ab-3440-7fda-ba08-81bb988cdf59","019a7188-a63e-702f-9719-a711ecbd4f52","blue","6000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start",""
"","","","","","html-button-response","7","53723","0.0-6.0-0.0-1.0","CECDFEBFFEF24892ABF5C08D8157D8DA","019a71ab-3440-7fda-ba08-81bb988cdf59","019a7188-a63e-702f-9719-a711ecbd4f52","blue","6000","","5151","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red series shows a sequence of unrelated events with no causal link.</p>
                      <p>If you choose to view, you will need to wait <b>8 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","1","offer_choice","skip"
"","","","","","html-keyboard-response","8","55739","0.0-6.0-0.0-5.0-0.0","CECDFEBFFEF24892ABF5C08D8157D8DA","019a71ab-3440-7fda-ba08-81bb988cdf59","019a7188-a63e-702f-9719-a711ecbd4f52","blue","6000","","null","<p style=""font-size:22px;"">Skipping to the next round...</p>","null","skip_screen",""
"","","","","","html-keyboard-response","9","61753","0.0-6.0-1.0-0.0","CECDFEBFFEF24892ABF5C08D8157D8DA","019a71ab-3440-7fda-ba08-81bb988cdf59","019a7188-a63e-702f-9719-a711ecbd4f52","blue","6000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start",""
