"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","1236","0.0-0.0","168E08BE269E4A4B950DD0E7CE7395C9","0199d463-daaf-70d1-be24-14b93b2e3584","0199d451-ca34-77f1-938e-4880a3ab641f","","","","","",""
"","","","","","instructions","1","4402","0.0-1.0","168E08BE269E4A4B950DD0E7CE7395C9","0199d463-daaf-70d1-be24-14b93b2e3584","0199d451-ca34-77f1-938e-4880a3ab641f","[{""page_index"":0,""viewing_time"":3165}]","3165","","","",""
"","","","","","instructions","2","6786","0.0-2.0","168E08BE269E4A4B950DD0E7CE7395C9","0199d463-daaf-70d1-be24-14b93b2e3584","0199d451-ca34-77f1-938e-4880a3ab641f","[{""page_index"":0,""viewing_time"":2383}]","2383","","","",""
"true","","","","","fullscreen","3","10534","0.0-3.0","168E08BE269E4A4B950DD0E7CE7395C9","0199d463-daaf-70d1-be24-14b93b2e3584","0199d451-ca34-77f1-938e-4880a3ab641f","","2744","","","",""
"","","","","","instructions","4","34226","0.0-4.0","168E08BE269E4A4B950DD0E7CE7395C9","0199d463-daaf-70d1-be24-14b93b2e3584","0199d451-ca34-77f1-938e-4880a3ab641f","[{""page_index"":0,""viewing_time"":23692}]","23692","","","",""
"","","","","","html-keyboard-response","5","41242","0.0-5.0","168E08BE269E4A4B950DD0E7CE7395C9","0199d463-daaf-70d1-be24-14b93b2e3584","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","6","48245","0.0-6.0","168E08BE269E4A4B950DD0E7CE7395C9","0199d463-daaf-70d1-be24-14b93b2e3584","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","7","55251","0.0-7.0","168E08BE269E4A4B950DD0E7CE7395C9","0199d463-daaf-70d1-be24-14b93b2e3584","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","8","57667","0.0-8.0","168E08BE269E4A4B950DD0E7CE7395C9","0199d463-daaf-70d1-be24-14b93b2e3584","0199d451-ca34-77f1-938e-4880a3ab641f","","2413","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","0",""
"","","","","","html-keyboard-response","9","64683","0.0-9.0-0.0-0.0","168E08BE269E4A4B950DD0E7CE7395C9","0199d463-daaf-70d1-be24-14b93b2e3584","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
