"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","offered_color","view_cost","view_history","rt","stimulus","response","phase","decision","question_order"
"true","false","[]","[]","[]","preload","0","1634","0.0-0.0","0AFC29600A1A46C5A25AADFC483173CC","019a5774-e19a-729d-a4df-3125c5195782","019a5749-1dd3-7675-a1bc-ca532ed32c54","blue","5","","","","","","",""
"","","","","","instructions","1","5963","0.0-1.0","0AFC29600A1A46C5A25AADFC483173CC","019a5774-e19a-729d-a4df-3125c5195782","019a5749-1dd3-7675-a1bc-ca532ed32c54","blue","5","[{""page_index"":0,""viewing_time"":4328}]","4328","","","","",""
"","","","","","instructions","2","14245","0.0-2.0","0AFC29600A1A46C5A25AADFC483173CC","019a5774-e19a-729d-a4df-3125c5195782","019a5749-1dd3-7675-a1bc-ca532ed32c54","blue","5","[{""page_index"":0,""viewing_time"":8281}]","8281","","","","",""
"true","","","","","fullscreen","3","18474","0.0-3.0","0AFC29600A1A46C5A25AADFC483173CC","019a5774-e19a-729d-a4df-3125c5195782","019a5749-1dd3-7675-a1bc-ca532ed32c54","blue","5","","3228","","","","",""
"","","","","","instructions","4","54173","0.0-4.0","0AFC29600A1A46C5A25AADFC483173CC","019a5774-e19a-729d-a4df-3125c5195782","019a5749-1dd3-7675-a1bc-ca532ed32c54","blue","5","[{""page_index"":0,""viewing_time"":35698}]","35699","","","","",""
"","","","","","html-keyboard-response","5","60174","0.0-5.0-0.0","0AFC29600A1A46C5A25AADFC483173CC","019a5774-e19a-729d-a4df-3125c5195782","019a5749-1dd3-7675-a1bc-ca532ed32c54","blue","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","6","70950","0.0-5.0-1.0","0AFC29600A1A46C5A25AADFC483173CC","019a5774-e19a-729d-a4df-3125c5195782","019a5749-1dd3-7675-a1bc-ca532ed32c54","blue","5","","10776","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue deck shows two related facts.</p>
                      <p>If you choose to view, it will cost <b>3 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","7","76951","0.0-5.0-4.0-0.0","0AFC29600A1A46C5A25AADFC483173CC","019a5774-e19a-729d-a4df-3125c5195782","019a5749-1dd3-7675-a1bc-ca532ed32c54","blue","5","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","8","80288","0.0-5.0-5.0","0AFC29600A1A46C5A25AADFC483173CC","019a5774-e19a-729d-a4df-3125c5195782","019a5749-1dd3-7675-a1bc-ca532ed32c54","blue","5","","3336","","{""Q0"":2}","surprise_rating","","[0]"
"","","","","","survey-likert","9","82106","0.0-5.0-6.0","0AFC29600A1A46C5A25AADFC483173CC","019a5774-e19a-729d-a4df-3125c5195782","019a5749-1dd3-7675-a1bc-ca532ed32c54","blue","5","","1816","","{""Q0"":3}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","10","88106","0.0-6.0-0.0","0AFC29600A1A46C5A25AADFC483173CC","019a5774-e19a-729d-a4df-3125c5195782","019a5749-1dd3-7675-a1bc-ca532ed32c54","blue","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","11","91986","0.0-6.0-1.0","0AFC29600A1A46C5A25AADFC483173CC","019a5774-e19a-729d-a4df-3125c5195782","019a5749-1dd3-7675-a1bc-ca532ed32c54","blue","5","","3879","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red deck shows two unrelated facts.</p>
                      <p>If you choose to view, it will cost <b>1 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","12","97987","0.0-6.0-4.0-0.0","0AFC29600A1A46C5A25AADFC483173CC","019a5774-e19a-729d-a4df-3125c5195782","019a5749-1dd3-7675-a1bc-ca532ed32c54","blue","5","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","13","100233","0.0-6.0-5.0","0AFC29600A1A46C5A25AADFC483173CC","019a5774-e19a-729d-a4df-3125c5195782","019a5749-1dd3-7675-a1bc-ca532ed32c54","blue","5","","2245","","{""Q0"":3}","surprise_rating","","[0]"
"","","","","","survey-likert","14","101603","0.0-6.0-6.0","0AFC29600A1A46C5A25AADFC483173CC","019a5774-e19a-729d-a4df-3125c5195782","019a5749-1dd3-7675-a1bc-ca532ed32c54","blue","5","","1369","","{""Q0"":4}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","15","107604","0.0-7.0-0.0","0AFC29600A1A46C5A25AADFC483173CC","019a5774-e19a-729d-a4df-3125c5195782","019a5749-1dd3-7675-a1bc-ca532ed32c54","blue","5","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start","",""
"","","","","","html-button-response","16","113630","0.0-7.0-1.0","0AFC29600A1A46C5A25AADFC483173CC","019a5774-e19a-729d-a4df-3125c5195782","019a5749-1dd3-7675-a1bc-ca532ed32c54","blue","5","","6026","<p style=""font-size:22px;"">The next deck offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue deck shows two related facts.</p>
                      <p>If you choose to view, it will cost <b>1 cents</b>.</p>
                      <p>Would you like to view or wait?</p>","1","offer_choice","wait",""
"","","","","","html-keyboard-response","17","119631","0.0-7.0-4.0-0.0","0AFC29600A1A46C5A25AADFC483173CC","019a5774-e19a-729d-a4df-3125c5195782","019a5749-1dd3-7675-a1bc-ca532ed32c54","blue","5","","null","<p style=""font-size:22px;"">Waiting...</p>","null","wait_screen","",""
"","","","","","survey-likert","18","122285","0.0-7.0-5.0","0AFC29600A1A46C5A25AADFC483173CC","019a5774-e19a-729d-a4df-3125c5195782","019a5749-1dd3-7675-a1bc-ca532ed32c54","blue","5","","2654","","{""Q0"":3}","surprise_rating","","[0]"
"","","","","","survey-likert","19","123907","0.0-7.0-6.0","0AFC29600A1A46C5A25AADFC483173CC","019a5774-e19a-729d-a4df-3125c5195782","019a5749-1dd3-7675-a1bc-ca532ed32c54","blue","5","","1621","","{""Q0"":3}","enjoyment_rating","","[0]"
