"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice"
"true","false","[]","[]","[]","preload","0","6642","0.0-0.0","EE073602913B4312AD895C6467A80BF1","1f1d3af7-4777-46d5-965c-b7378dec091e","4f03f330-5f91-43fc-aa61-d9dda6d26521","","","","",""
"","","","","","instructions","1","8877","0.0-1.0","EE073602913B4312AD895C6467A80BF1","1f1d3af7-4777-46d5-965c-b7378dec091e","4f03f330-5f91-43fc-aa61-d9dda6d26521","[{""page_index"":0,""viewing_time"":2235}]","2235","","",""
"","","","","","instructions","2","11292","0.0-2.0","EE073602913B4312AD895C6467A80BF1","1f1d3af7-4777-46d5-965c-b7378dec091e","4f03f330-5f91-43fc-aa61-d9dda6d26521","[{""page_index"":0,""viewing_time"":2415}]","2415","","",""
"true","","","","","fullscreen","3","14009","0.0-3.0","EE073602913B4312AD895C6467A80BF1","1f1d3af7-4777-46d5-965c-b7378dec091e","4f03f330-5f91-43fc-aa61-d9dda6d26521","","1716","","",""
"","","","","","instructions","4","27135","0.0-4.0","EE073602913B4312AD895C6467A80BF1","1f1d3af7-4777-46d5-965c-b7378dec091e","4f03f330-5f91-43fc-aa61-d9dda6d26521","[{""page_index"":0,""viewing_time"":13125}]","13125","","",""
"","","","","","html-keyboard-response","5","30135","0.0-5.0","EE073602913B4312AD895C6467A80BF1","1f1d3af7-4777-46d5-965c-b7378dec091e","4f03f330-5f91-43fc-aa61-d9dda6d26521","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_14/causal_series_14_a.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-button-response","6","31278","0.0-6.0","EE073602913B4312AD895C6467A80BF1","1f1d3af7-4777-46d5-965c-b7378dec091e","4f03f330-5f91-43fc-aa61-d9dda6d26521","","1142","
    <div style=""display: flex; justify-content: center; align-items: center;"">
      <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
      <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
    </div>","1","1"
"","","","","","html-keyboard-response","7","34279","0.0-7.0-1.0-0.0","EE073602913B4312AD895C6467A80BF1","1f1d3af7-4777-46d5-965c-b7378dec091e","4f03f330-5f91-43fc-aa61-d9dda6d26521","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/semantic/semantic_series_3/semantic_series_3_d.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","8","37279","0.0-7.0-1.0-1.0","EE073602913B4312AD895C6467A80BF1","1f1d3af7-4777-46d5-965c-b7378dec091e","4f03f330-5f91-43fc-aa61-d9dda6d26521","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/semantic/semantic_series_4/semantic_series_4_d.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","9","40280","0.0-7.0-1.0-2.0","EE073602913B4312AD895C6467A80BF1","1f1d3af7-4777-46d5-965c-b7378dec091e","4f03f330-5f91-43fc-aa61-d9dda6d26521","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/semantic/semantic_series_5/semantic_series_5_d.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","10","43280","0.0-8.0","EE073602913B4312AD895C6467A80BF1","1f1d3af7-4777-46d5-965c-b7378dec091e","4f03f330-5f91-43fc-aa61-d9dda6d26521","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/other/blank.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","11","46280","0.0-9.0","EE073602913B4312AD895C6467A80BF1","1f1d3af7-4777-46d5-965c-b7378dec091e","4f03f330-5f91-43fc-aa61-d9dda6d26521","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_7/causal_series_7_a.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-button-response","12","48291","0.0-10.0","EE073602913B4312AD895C6467A80BF1","1f1d3af7-4777-46d5-965c-b7378dec091e","4f03f330-5f91-43fc-aa61-d9dda6d26521","","2010","
    <div style=""display: flex; justify-content: center; align-items: center;"">
      <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
      <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
    </div>","0","0"
"","","","","","html-keyboard-response","13","51291","0.0-11.0-0.0-0.0","EE073602913B4312AD895C6467A80BF1","1f1d3af7-4777-46d5-965c-b7378dec091e","4f03f330-5f91-43fc-aa61-d9dda6d26521","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_7/causal_series_7_b.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","14","54291","0.0-11.0-0.0-1.0","EE073602913B4312AD895C6467A80BF1","1f1d3af7-4777-46d5-965c-b7378dec091e","4f03f330-5f91-43fc-aa61-d9dda6d26521","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_7/causal_series_7_c.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","15","57292","0.0-11.0-0.0-2.0","EE073602913B4312AD895C6467A80BF1","1f1d3af7-4777-46d5-965c-b7378dec091e","4f03f330-5f91-43fc-aa61-d9dda6d26521","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_7/causal_series_7_d.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","16","60292","0.0-12.0","EE073602913B4312AD895C6467A80BF1","1f1d3af7-4777-46d5-965c-b7378dec091e","4f03f330-5f91-43fc-aa61-d9dda6d26521","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/other/blank.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","17","63292","0.0-13.0","EE073602913B4312AD895C6467A80BF1","1f1d3af7-4777-46d5-965c-b7378dec091e","4f03f330-5f91-43fc-aa61-d9dda6d26521","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/causal/causal_series_6/causal_series_6_a.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-button-response","18","65517","0.0-14.0","EE073602913B4312AD895C6467A80BF1","1f1d3af7-4777-46d5-965c-b7378dec091e","4f03f330-5f91-43fc-aa61-d9dda6d26521","","2224","
    <div style=""display: flex; justify-content: center; align-items: center;"">
      <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
      <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
    </div>","1","1"
"","","","","","html-keyboard-response","19","68518","0.0-15.0-1.0-0.0","EE073602913B4312AD895C6467A80BF1","1f1d3af7-4777-46d5-965c-b7378dec091e","4f03f330-5f91-43fc-aa61-d9dda6d26521","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/semantic/semantic_series_15/semantic_series_15_d.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
"","","","","","html-keyboard-response","20","71518","0.0-15.0-1.0-1.0","EE073602913B4312AD895C6467A80BF1","1f1d3af7-4777-46d5-965c-b7378dec091e","4f03f330-5f91-43fc-aa61-d9dda6d26521","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                <img src=""images/semantic/semantic_series_16/semantic_series_16_d.jpg"" style=""width: 300px; height: 300px;"" />
              </div>","null",""
