"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","series","repetition","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","1429","0.0-0.0","E95B27416B764E5A8CCCCE70F440E3C3","0199dbf8-3193-795f-b6db-a54a5dc77614","0199dbe2-9616-7ebf-8a27-71b11f788553","","","","","","","","",""
"","","","","","instructions","1","2532","0.0-1.0","E95B27416B764E5A8CCCCE70F440E3C3","0199dbf8-3193-795f-b6db-a54a5dc77614","0199dbe2-9616-7ebf-8a27-71b11f788553","[{""page_index"":0,""viewing_time"":1101}]","1102","","","","","","",""
"","","","","","instructions","2","7983","0.0-2.0","E95B27416B764E5A8CCCCE70F440E3C3","0199dbf8-3193-795f-b6db-a54a5dc77614","0199dbe2-9616-7ebf-8a27-71b11f788553","[{""page_index"":0,""viewing_time"":5450}]","5451","","","","","","",""
"true","","","","","fullscreen","3","10114","0.0-3.0","E95B27416B764E5A8CCCCE70F440E3C3","0199dbf8-3193-795f-b6db-a54a5dc77614","0199dbe2-9616-7ebf-8a27-71b11f788553","","1127","","","","","","",""
"","","","","","instructions","4","21129","0.0-4.0","E95B27416B764E5A8CCCCE70F440E3C3","0199dbf8-3193-795f-b6db-a54a5dc77614","0199dbe2-9616-7ebf-8a27-71b11f788553","[{""page_index"":0,""viewing_time"":11014}]","11014","","","","","","",""
"","","","","","html-keyboard-response","5","27133","0.0-5.0","E95B27416B764E5A8CCCCE70F440E3C3","0199dbf8-3193-795f-b6db-a54a5dc77614","0199dbe2-9616-7ebf-8a27-71b11f788553","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","4","1","A","",""
"","","","","","html-keyboard-response","6","33136","0.0-6.0","E95B27416B764E5A8CCCCE70F440E3C3","0199dbf8-3193-795f-b6db-a54a5dc77614","0199dbe2-9616-7ebf-8a27-71b11f788553","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","4","1","B","",""
"","","","","","html-keyboard-response","7","39139","0.0-7.0","E95B27416B764E5A8CCCCE70F440E3C3","0199dbf8-3193-795f-b6db-a54a5dc77614","0199dbe2-9616-7ebf-8a27-71b11f788553","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","4","1","C","",""
"","","","","","html-button-response","8","42232","0.0-8.0","E95B27416B764E5A8CCCCE70F440E3C3","0199dbf8-3193-795f-b6db-a54a5dc77614","0199dbe2-9616-7ebf-8a27-71b11f788553","","3090","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","4","1","choice","0",""
"","","","","","html-keyboard-response","9","48234","0.0-9.0-0.0-0.0","E95B27416B764E5A8CCCCE70F440E3C3","0199dbf8-3193-795f-b6db-a54a5dc77614","0199dbe2-9616-7ebf-8a27-71b11f788553","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","4","1","D","",""
