"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","929","0.0-0.0","D6747D4D507D446282B3B704316CFAD9","0199d18b-0535-7844-8953-5ee10e7db98e","0199d186-0eff-7474-b70b-510438a34121","","","","","",""
"","","","","","instructions","1","2286","0.0-1.0","D6747D4D507D446282B3B704316CFAD9","0199d18b-0535-7844-8953-5ee10e7db98e","0199d186-0eff-7474-b70b-510438a34121","[{""page_index"":0,""viewing_time"":1356}]","1356","","","",""
"","","","","","instructions","2","6589","0.0-2.0","D6747D4D507D446282B3B704316CFAD9","0199d18b-0535-7844-8953-5ee10e7db98e","0199d186-0eff-7474-b70b-510438a34121","[{""page_index"":0,""viewing_time"":4302}]","4302","","","",""
"true","","","","","fullscreen","3","9058","0.0-3.0","D6747D4D507D446282B3B704316CFAD9","0199d18b-0535-7844-8953-5ee10e7db98e","0199d186-0eff-7474-b70b-510438a34121","","1464","","","",""
"","","","","","instructions","4","13127","0.0-4.0","D6747D4D507D446282B3B704316CFAD9","0199d18b-0535-7844-8953-5ee10e7db98e","0199d186-0eff-7474-b70b-510438a34121","[{""page_index"":0,""viewing_time"":4068}]","4068","","","",""
"","","","","","html-keyboard-response","5","20129","0.0-5.0","D6747D4D507D446282B3B704316CFAD9","0199d18b-0535-7844-8953-5ee10e7db98e","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","6","27133","0.0-6.0","D6747D4D507D446282B3B704316CFAD9","0199d18b-0535-7844-8953-5ee10e7db98e","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","7","34138","0.0-7.0","D6747D4D507D446282B3B704316CFAD9","0199d18b-0535-7844-8953-5ee10e7db98e","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","8","36235","0.0-8.0","D6747D4D507D446282B3B704316CFAD9","0199d18b-0535-7844-8953-5ee10e7db98e","0199d186-0eff-7474-b70b-510438a34121","","2096","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","0",""
"","","","","","html-keyboard-response","9","43237","0.0-9.0-0.0-0.0","D6747D4D507D446282B3B704316CFAD9","0199d18b-0535-7844-8953-5ee10e7db98e","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
