"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","824","0.0-0.0","23977AABA4A04E488A2F684D7B42F26B","0199d465-2d16-7a60-adcb-2eddac6f8154","0199d451-ca34-77f1-938e-4880a3ab641f","","","","","",""
"","","","","","instructions","1","2860","0.0-1.0","23977AABA4A04E488A2F684D7B42F26B","0199d465-2d16-7a60-adcb-2eddac6f8154","0199d451-ca34-77f1-938e-4880a3ab641f","[{""page_index"":0,""viewing_time"":2035}]","2035","","","",""
"","","","","","instructions","2","4795","0.0-2.0","23977AABA4A04E488A2F684D7B42F26B","0199d465-2d16-7a60-adcb-2eddac6f8154","0199d451-ca34-77f1-938e-4880a3ab641f","[{""page_index"":0,""viewing_time"":1935}]","1935","","","",""
"true","","","","","fullscreen","3","1287077","0.0-3.0","23977AABA4A04E488A2F684D7B42F26B","0199d465-2d16-7a60-adcb-2eddac6f8154","0199d451-ca34-77f1-938e-4880a3ab641f","","1281278","","","",""
"","","","","","instructions","4","1303903","0.0-4.0","23977AABA4A04E488A2F684D7B42F26B","0199d465-2d16-7a60-adcb-2eddac6f8154","0199d451-ca34-77f1-938e-4880a3ab641f","[{""page_index"":0,""viewing_time"":16825}]","16826","","","",""
"","","","","","html-keyboard-response","5","1310916","0.0-5.0","23977AABA4A04E488A2F684D7B42F26B","0199d465-2d16-7a60-adcb-2eddac6f8154","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","6","1317931","0.0-6.0","23977AABA4A04E488A2F684D7B42F26B","0199d465-2d16-7a60-adcb-2eddac6f8154","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","7","1324933","0.0-7.0","23977AABA4A04E488A2F684D7B42F26B","0199d465-2d16-7a60-adcb-2eddac6f8154","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","8","1329119","0.0-8.0","23977AABA4A04E488A2F684D7B42F26B","0199d465-2d16-7a60-adcb-2eddac6f8154","0199d451-ca34-77f1-938e-4880a3ab641f","","4185","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","1",""
"","","","","","html-keyboard-response","9","1336133","0.0-9.0-1.0-0.0","23977AABA4A04E488A2F684D7B42F26B","0199d465-2d16-7a60-adcb-2eddac6f8154","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_2/semantic_series_2_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
