"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","20874","0.0-0.0","A11E8818AB28460181406629061E2154","0199d1a2-19ff-7cec-b3e3-2b73e4405676","0199d186-0eff-7474-b70b-510438a34121","","","","","",""
"","","","","","instructions","1","24937","0.0-1.0","A11E8818AB28460181406629061E2154","0199d1a2-19ff-7cec-b3e3-2b73e4405676","0199d186-0eff-7474-b70b-510438a34121","[{""page_index"":0,""viewing_time"":4020}]","4020","","","",""
"","","","","","instructions","2","29312","0.0-2.0","A11E8818AB28460181406629061E2154","0199d1a2-19ff-7cec-b3e3-2b73e4405676","0199d186-0eff-7474-b70b-510438a34121","[{""page_index"":0,""viewing_time"":4375}]","4375","","","",""
"true","","","","","fullscreen","3","31995","0.0-3.0","A11E8818AB28460181406629061E2154","0199d1a2-19ff-7cec-b3e3-2b73e4405676","0199d186-0eff-7474-b70b-510438a34121","","1679","","","",""
"","","","","","instructions","4","40069","0.0-4.0","A11E8818AB28460181406629061E2154","0199d1a2-19ff-7cec-b3e3-2b73e4405676","0199d186-0eff-7474-b70b-510438a34121","[{""page_index"":0,""viewing_time"":8073}]","8073","","","",""
"","","","","","html-keyboard-response","5","47072","0.0-5.0","A11E8818AB28460181406629061E2154","0199d1a2-19ff-7cec-b3e3-2b73e4405676","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","6","54074","0.0-6.0","A11E8818AB28460181406629061E2154","0199d1a2-19ff-7cec-b3e3-2b73e4405676","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","7","61076","0.0-7.0","A11E8818AB28460181406629061E2154","0199d1a2-19ff-7cec-b3e3-2b73e4405676","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","8","63602","0.0-8.0","A11E8818AB28460181406629061E2154","0199d1a2-19ff-7cec-b3e3-2b73e4405676","0199d186-0eff-7474-b70b-510438a34121","","2523","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","0",""
"","","","","","html-keyboard-response","9","70604","0.0-9.0-0.0-0.0","A11E8818AB28460181406629061E2154","0199d1a2-19ff-7cec-b3e3-2b73e4405676","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
