"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","series","repetition","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","897","0.0-0.0","C2C44EA548A846539CCFDA684597A3A3","0199dba6-0692-7677-b8f3-cb54c387b7df","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","","","","","","","",""
"","","","","","instructions","1","7230","0.0-1.0","C2C44EA548A846539CCFDA684597A3A3","0199dba6-0692-7677-b8f3-cb54c387b7df","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","[{""page_index"":0,""viewing_time"":6329}]","6330","","","","","","",""
"","","","","","instructions","2","23965","0.0-2.0","C2C44EA548A846539CCFDA684597A3A3","0199dba6-0692-7677-b8f3-cb54c387b7df","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","[{""page_index"":0,""viewing_time"":16733}]","16734","","","","","","",""
"true","","","","","fullscreen","3","27797","0.0-3.0","C2C44EA548A846539CCFDA684597A3A3","0199dba6-0692-7677-b8f3-cb54c387b7df","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","2806","","","","","","",""
"","","","","","instructions","4","133839","0.0-4.0","C2C44EA548A846539CCFDA684597A3A3","0199dba6-0692-7677-b8f3-cb54c387b7df","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","[{""page_index"":0,""viewing_time"":106041}]","106041","","","","","","",""
"","","","","","html-keyboard-response","5","139849","0.0-5.0","C2C44EA548A846539CCFDA684597A3A3","0199dba6-0692-7677-b8f3-cb54c387b7df","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","7","1","A","",""
"","","","","","html-keyboard-response","6","145865","0.0-6.0","C2C44EA548A846539CCFDA684597A3A3","0199dba6-0692-7677-b8f3-cb54c387b7df","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","7","1","B","",""
"","","","","","html-keyboard-response","7","151871","0.0-7.0","C2C44EA548A846539CCFDA684597A3A3","0199dba6-0692-7677-b8f3-cb54c387b7df","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","7","1","C","",""
"","","","","","html-button-response","8","157752","0.0-8.0","C2C44EA548A846539CCFDA684597A3A3","0199dba6-0692-7677-b8f3-cb54c387b7df","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","5879","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","7","1","choice","1",""
"","","","","","html-keyboard-response","9","163767","0.0-9.0-1.0-0.0","C2C44EA548A846539CCFDA684597A3A3","0199dba6-0692-7677-b8f3-cb54c387b7df","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_7/semantic_series_7_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","7","1","D","",""
