"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","1392","0.0-0.0","74D5EA9BEE624FD0A1A35C21B5D11E12","019a5277-34d2-709d-8d7b-036ea88e9e28","019a524e-1850-7fa4-8556-8a611a5fd0c9","","","","","","",""
"","","","","","instructions","1","3783","0.0-1.0","74D5EA9BEE624FD0A1A35C21B5D11E12","019a5277-34d2-709d-8d7b-036ea88e9e28","019a524e-1850-7fa4-8556-8a611a5fd0c9","[{""page_index"":0,""viewing_time"":2390}]","2391","","","","",""
"","","","","","instructions","2","6107","0.0-2.0","74D5EA9BEE624FD0A1A35C21B5D11E12","019a5277-34d2-709d-8d7b-036ea88e9e28","019a524e-1850-7fa4-8556-8a611a5fd0c9","[{""page_index"":0,""viewing_time"":2324}]","2324","","","","",""
"true","","","","","fullscreen","3","8776","0.0-3.0","74D5EA9BEE624FD0A1A35C21B5D11E12","019a5277-34d2-709d-8d7b-036ea88e9e28","019a524e-1850-7fa4-8556-8a611a5fd0c9","","1660","","","","",""
"","","","","","instructions","4","34256","0.0-4.0","74D5EA9BEE624FD0A1A35C21B5D11E12","019a5277-34d2-709d-8d7b-036ea88e9e28","019a524e-1850-7fa4-8556-8a611a5fd0c9","[{""page_index"":0,""viewing_time"":25479}]","25480","","","","",""
"","","","","","html-keyboard-response","5","41267","0.0-5.0-0.0","74D5EA9BEE624FD0A1A35C21B5D11E12","019a5277-34d2-709d-8d7b-036ea88e9e28","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-button-response","6","43979","0.0-5.0-1.0","74D5EA9BEE624FD0A1A35C21B5D11E12","019a5277-34d2-709d-8d7b-036ea88e9e28","019a524e-1850-7fa4-8556-8a611a5fd0c9","","2710","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","deck_choice","1",""
"","","","","","html-keyboard-response","7","50992","0.0-5.0-2.0-0.0-0.0","74D5EA9BEE624FD0A1A35C21B5D11E12","019a5277-34d2-709d-8d7b-036ea88e9e28","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_b","",""
"","","","","","html-keyboard-response","8","57993","0.0-5.0-2.0-0.0-1.0","74D5EA9BEE624FD0A1A35C21B5D11E12","019a5277-34d2-709d-8d7b-036ea88e9e28","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_c","",""
"","","","","","survey-likert","9","62701","0.0-5.0-3.0","74D5EA9BEE624FD0A1A35C21B5D11E12","019a5277-34d2-709d-8d7b-036ea88e9e28","019a524e-1850-7fa4-8556-8a611a5fd0c9","","4706","","{""Q0"":0}","surprise_rating","","[0]"
