"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice"
"true","false","[]","[]","[]","preload","0","342","0.0-0.0","711A6D2CFADE43FBA27E1C21B1363E19","0199b022-f94e-7ac0-8c43-f99f3d14d9cf","0199b01c-1a5b-709e-b313-efa0fc87bfd4","","","","",""
"","","","","","instructions","1","7877","0.0-1.0","711A6D2CFADE43FBA27E1C21B1363E19","0199b022-f94e-7ac0-8c43-f99f3d14d9cf","0199b01c-1a5b-709e-b313-efa0fc87bfd4","[{""page_index"":0,""viewing_time"":7535}]","7535","","",""
"","","","","","instructions","2","11992","0.0-2.0","711A6D2CFADE43FBA27E1C21B1363E19","0199b022-f94e-7ac0-8c43-f99f3d14d9cf","0199b01c-1a5b-709e-b313-efa0fc87bfd4","[{""page_index"":0,""viewing_time"":4114}]","4115","","",""
"true","","","","","fullscreen","3","14515","0.0-3.0","711A6D2CFADE43FBA27E1C21B1363E19","0199b022-f94e-7ac0-8c43-f99f3d14d9cf","0199b01c-1a5b-709e-b313-efa0fc87bfd4","","1522","","",""
"","","","","","instructions","4","20842","0.0-4.0","711A6D2CFADE43FBA27E1C21B1363E19","0199b022-f94e-7ac0-8c43-f99f3d14d9cf","0199b01c-1a5b-709e-b313-efa0fc87bfd4","[{""page_index"":0,""viewing_time"":6326}]","6327","","",""
"","","","","","html-keyboard-response","5","27844","0.0-5.0","711A6D2CFADE43FBA27E1C21B1363E19","0199b022-f94e-7ac0-8c43-f99f3d14d9cf","0199b01c-1a5b-709e-b313-efa0fc87bfd4","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null",""
"","","","","","html-button-response","6","31640","0.0-6.0","711A6D2CFADE43FBA27E1C21B1363E19","0199b022-f94e-7ac0-8c43-f99f3d14d9cf","0199b01c-1a5b-709e-b313-efa0fc87bfd4","","3795","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","1"
"","","","","","html-keyboard-response","7","38652","0.0-7.0-1.0-0.0","711A6D2CFADE43FBA27E1C21B1363E19","0199b022-f94e-7ac0-8c43-f99f3d14d9cf","0199b01c-1a5b-709e-b313-efa0fc87bfd4","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_8/semantic_series_8_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null",""
"","","","","","html-keyboard-response","8","45657","0.0-7.0-1.0-1.0","711A6D2CFADE43FBA27E1C21B1363E19","0199b022-f94e-7ac0-8c43-f99f3d14d9cf","0199b01c-1a5b-709e-b313-efa0fc87bfd4","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_8/semantic_series_8_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null",""
"","","","","","html-keyboard-response","9","52658","0.0-7.0-1.0-2.0","711A6D2CFADE43FBA27E1C21B1363E19","0199b022-f94e-7ac0-8c43-f99f3d14d9cf","0199b01c-1a5b-709e-b313-efa0fc87bfd4","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_8/semantic_series_8_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null",""
