"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","2408","0.0-0.0","1938D7A0E8B74512AC6DD8AEB952A725","0199d465-e99d-7653-a31a-96cd4fc2d385","0199d451-ca34-77f1-938e-4880a3ab641f","","","","","",""
"","","","","","instructions","1","8459","0.0-1.0","1938D7A0E8B74512AC6DD8AEB952A725","0199d465-e99d-7653-a31a-96cd4fc2d385","0199d451-ca34-77f1-938e-4880a3ab641f","[{""page_index"":0,""viewing_time"":6051}]","6051","","","",""
"","","","","","instructions","2","10348","0.0-2.0","1938D7A0E8B74512AC6DD8AEB952A725","0199d465-e99d-7653-a31a-96cd4fc2d385","0199d451-ca34-77f1-938e-4880a3ab641f","[{""page_index"":0,""viewing_time"":1888}]","1889","","","",""
"true","","","","","fullscreen","3","12511","0.0-3.0","1938D7A0E8B74512AC6DD8AEB952A725","0199d465-e99d-7653-a31a-96cd4fc2d385","0199d451-ca34-77f1-938e-4880a3ab641f","","1161","","","",""
"","","","","","instructions","4","21845","0.0-4.0","1938D7A0E8B74512AC6DD8AEB952A725","0199d465-e99d-7653-a31a-96cd4fc2d385","0199d451-ca34-77f1-938e-4880a3ab641f","[{""page_index"":0,""viewing_time"":9334}]","9334","","","",""
"","","","","","html-keyboard-response","5","28848","0.0-5.0","1938D7A0E8B74512AC6DD8AEB952A725","0199d465-e99d-7653-a31a-96cd4fc2d385","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","6","35857","0.0-6.0","1938D7A0E8B74512AC6DD8AEB952A725","0199d465-e99d-7653-a31a-96cd4fc2d385","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","7","42865","0.0-7.0","1938D7A0E8B74512AC6DD8AEB952A725","0199d465-e99d-7653-a31a-96cd4fc2d385","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","8","44593","0.0-8.0","1938D7A0E8B74512AC6DD8AEB952A725","0199d465-e99d-7653-a31a-96cd4fc2d385","0199d451-ca34-77f1-938e-4880a3ab641f","","1727","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","0",""
"","","","","","html-keyboard-response","9","51597","0.0-9.0-0.0-0.0","1938D7A0E8B74512AC6DD8AEB952A725","0199d465-e99d-7653-a31a-96cd4fc2d385","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","survey-likert","10","54680","0.0-10.0","1938D7A0E8B74512AC6DD8AEB952A725","0199d465-e99d-7653-a31a-96cd4fc2d385","0199d451-ca34-77f1-938e-4880a3ab641f","","3083","","{""Q0"":4}","","[0]"
"","","","","","survey-likert","11","56831","0.0-11.0","1938D7A0E8B74512AC6DD8AEB952A725","0199d465-e99d-7653-a31a-96cd4fc2d385","0199d451-ca34-77f1-938e-4880a3ab641f","","2150","","{""Q0"":3}","","[0]"
