"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","754","0.0-0.0","215DD617ADCF4E279971B7734565C005","0199d157-f9de-76fd-a13b-c488cfb3f40c","0199d150-d572-71e8-9cbf-93368501134d","","","","","",""
"","","","","","instructions","1","8613","0.0-1.0","215DD617ADCF4E279971B7734565C005","0199d157-f9de-76fd-a13b-c488cfb3f40c","0199d150-d572-71e8-9cbf-93368501134d","[{""page_index"":0,""viewing_time"":7858}]","7858","","","",""
"","","","","","instructions","2","10758","0.0-2.0","215DD617ADCF4E279971B7734565C005","0199d157-f9de-76fd-a13b-c488cfb3f40c","0199d150-d572-71e8-9cbf-93368501134d","[{""page_index"":0,""viewing_time"":2145}]","2145","","","",""
"true","","","","","fullscreen","3","12919","0.0-3.0","215DD617ADCF4E279971B7734565C005","0199d157-f9de-76fd-a13b-c488cfb3f40c","0199d150-d572-71e8-9cbf-93368501134d","","1152","","","",""
"","","","","","instructions","4","24377","0.0-4.0","215DD617ADCF4E279971B7734565C005","0199d157-f9de-76fd-a13b-c488cfb3f40c","0199d150-d572-71e8-9cbf-93368501134d","[{""page_index"":0,""viewing_time"":11457}]","11457","","","",""
"","","","","","html-keyboard-response","5","31387","0.0-5.0","215DD617ADCF4E279971B7734565C005","0199d157-f9de-76fd-a13b-c488cfb3f40c","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","6","38394","0.0-6.0","215DD617ADCF4E279971B7734565C005","0199d157-f9de-76fd-a13b-c488cfb3f40c","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","7","45402","0.0-7.0","215DD617ADCF4E279971B7734565C005","0199d157-f9de-76fd-a13b-c488cfb3f40c","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","8","47218","0.0-8.0","215DD617ADCF4E279971B7734565C005","0199d157-f9de-76fd-a13b-c488cfb3f40c","0199d150-d572-71e8-9cbf-93368501134d","","1814","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","1",""
"","","","","","html-keyboard-response","9","54313","0.0-9.0-1.0-0.0","215DD617ADCF4E279971B7734565C005","0199d157-f9de-76fd-a13b-c488cfb3f40c","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_7/semantic_series_7_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","survey-likert","10","61229","0.0-10.0","215DD617ADCF4E279971B7734565C005","0199d157-f9de-76fd-a13b-c488cfb3f40c","0199d150-d572-71e8-9cbf-93368501134d","","6914","","{""Q0"":1}","","[0]"
"","","","","","survey-likert","11","63179","0.0-11.0","215DD617ADCF4E279971B7734565C005","0199d157-f9de-76fd-a13b-c488cfb3f40c","0199d150-d572-71e8-9cbf-93368501134d","","1948","","{""Q0"":2}","","[0]"
"","","","","","html-keyboard-response","12","70193","0.0-12.0","215DD617ADCF4E279971B7734565C005","0199d157-f9de-76fd-a13b-c488cfb3f40c","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","13","77201","0.0-13.0","215DD617ADCF4E279971B7734565C005","0199d157-f9de-76fd-a13b-c488cfb3f40c","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","14","84204","0.0-14.0","215DD617ADCF4E279971B7734565C005","0199d157-f9de-76fd-a13b-c488cfb3f40c","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","15","91216","0.0-15.0","215DD617ADCF4E279971B7734565C005","0199d157-f9de-76fd-a13b-c488cfb3f40c","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","16","97042","0.0-16.0","215DD617ADCF4E279971B7734565C005","0199d157-f9de-76fd-a13b-c488cfb3f40c","0199d150-d572-71e8-9cbf-93368501134d","","5825","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","0",""
