"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","6255","0.0-0.0","AC745851E7D6452794D8E039D2680266","0199d167-6c3e-7005-8219-5c4ab4e57162","0199d150-d572-71e8-9cbf-93368501134d","","","","","",""
"","","","","","instructions","1","8622","0.0-1.0","AC745851E7D6452794D8E039D2680266","0199d167-6c3e-7005-8219-5c4ab4e57162","0199d150-d572-71e8-9cbf-93368501134d","[{""page_index"":0,""viewing_time"":2365}]","2366","","","",""
"","","","","","instructions","2","15964","0.0-2.0","AC745851E7D6452794D8E039D2680266","0199d167-6c3e-7005-8219-5c4ab4e57162","0199d150-d572-71e8-9cbf-93368501134d","[{""page_index"":0,""viewing_time"":7340}]","7341","","","",""
"true","","","","","fullscreen","3","18011","0.0-3.0","AC745851E7D6452794D8E039D2680266","0199d167-6c3e-7005-8219-5c4ab4e57162","0199d150-d572-71e8-9cbf-93368501134d","","1041","","","",""
"","","","","","instructions","4","32355","0.0-4.0","AC745851E7D6452794D8E039D2680266","0199d167-6c3e-7005-8219-5c4ab4e57162","0199d150-d572-71e8-9cbf-93368501134d","[{""page_index"":0,""viewing_time"":14342}]","14342","","","",""
"","","","","","html-keyboard-response","5","39359","0.0-5.0","AC745851E7D6452794D8E039D2680266","0199d167-6c3e-7005-8219-5c4ab4e57162","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","6","46361","0.0-6.0","AC745851E7D6452794D8E039D2680266","0199d167-6c3e-7005-8219-5c4ab4e57162","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","7","53363","0.0-7.0","AC745851E7D6452794D8E039D2680266","0199d167-6c3e-7005-8219-5c4ab4e57162","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","8","56736","0.0-8.0","AC745851E7D6452794D8E039D2680266","0199d167-6c3e-7005-8219-5c4ab4e57162","0199d150-d572-71e8-9cbf-93368501134d","","3371","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","1",""
"","","","","","html-keyboard-response","9","63737","0.0-9.0-1.0-0.0","AC745851E7D6452794D8E039D2680266","0199d167-6c3e-7005-8219-5c4ab4e57162","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_7/semantic_series_7_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","survey-likert","10","69157","0.0-10.0","AC745851E7D6452794D8E039D2680266","0199d167-6c3e-7005-8219-5c4ab4e57162","0199d150-d572-71e8-9cbf-93368501134d","","5417","","{""Q0"":2}","","[0]"
"","","","","","survey-likert","11","74625","0.0-11.0","AC745851E7D6452794D8E039D2680266","0199d167-6c3e-7005-8219-5c4ab4e57162","0199d150-d572-71e8-9cbf-93368501134d","","5467","","{""Q0"":2}","","[0]"
"","","","","","html-keyboard-response","12","81627","0.0-12.0","AC745851E7D6452794D8E039D2680266","0199d167-6c3e-7005-8219-5c4ab4e57162","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","13","88629","0.0-13.0","AC745851E7D6452794D8E039D2680266","0199d167-6c3e-7005-8219-5c4ab4e57162","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","14","95633","0.0-14.0","AC745851E7D6452794D8E039D2680266","0199d167-6c3e-7005-8219-5c4ab4e57162","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","15","102636","0.0-15.0","AC745851E7D6452794D8E039D2680266","0199d167-6c3e-7005-8219-5c4ab4e57162","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","16","104309","0.0-16.0","AC745851E7D6452794D8E039D2680266","0199d167-6c3e-7005-8219-5c4ab4e57162","0199d150-d572-71e8-9cbf-93368501134d","","1672","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","0",""
"","","","","","html-keyboard-response","17","111312","0.0-17.0-0.0-0.0","AC745851E7D6452794D8E039D2680266","0199d167-6c3e-7005-8219-5c4ab4e57162","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","survey-likert","18","114442","0.0-18.0","AC745851E7D6452794D8E039D2680266","0199d167-6c3e-7005-8219-5c4ab4e57162","0199d150-d572-71e8-9cbf-93368501134d","","3129","","{""Q0"":4}","","[0]"
"","","","","","survey-likert","19","116891","0.0-19.0","AC745851E7D6452794D8E039D2680266","0199d167-6c3e-7005-8219-5c4ab4e57162","0199d150-d572-71e8-9cbf-93368501134d","","2448","","{""Q0"":4}","","[0]"
"","","","","","html-keyboard-response","20","123894","0.0-20.0","AC745851E7D6452794D8E039D2680266","0199d167-6c3e-7005-8219-5c4ab4e57162","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","21","130897","0.0-21.0","AC745851E7D6452794D8E039D2680266","0199d167-6c3e-7005-8219-5c4ab4e57162","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","22","137900","0.0-22.0","AC745851E7D6452794D8E039D2680266","0199d167-6c3e-7005-8219-5c4ab4e57162","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","23","144902","0.0-23.0","AC745851E7D6452794D8E039D2680266","0199d167-6c3e-7005-8219-5c4ab4e57162","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","24","146369","0.0-24.0","AC745851E7D6452794D8E039D2680266","0199d167-6c3e-7005-8219-5c4ab4e57162","0199d150-d572-71e8-9cbf-93368501134d","","1465","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","1",""
"","","","","","html-keyboard-response","25","153373","0.0-25.0-1.0-0.0","AC745851E7D6452794D8E039D2680266","0199d167-6c3e-7005-8219-5c4ab4e57162","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_8/semantic_series_8_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","survey-likert","26","155876","0.0-26.0","AC745851E7D6452794D8E039D2680266","0199d167-6c3e-7005-8219-5c4ab4e57162","0199d150-d572-71e8-9cbf-93368501134d","","2501","","{""Q0"":4}","","[0]"
"","","","","","survey-likert","27","158870","0.0-27.0","AC745851E7D6452794D8E039D2680266","0199d167-6c3e-7005-8219-5c4ab4e57162","0199d150-d572-71e8-9cbf-93368501134d","","2993","","{""Q0"":3}","","[0]"
"","","","","","html-keyboard-response","28","165871","0.0-28.0","AC745851E7D6452794D8E039D2680266","0199d167-6c3e-7005-8219-5c4ab4e57162","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","29","172874","0.0-29.0","AC745851E7D6452794D8E039D2680266","0199d167-6c3e-7005-8219-5c4ab4e57162","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","30","179876","0.0-30.0","AC745851E7D6452794D8E039D2680266","0199d167-6c3e-7005-8219-5c4ab4e57162","0199d150-d572-71e8-9cbf-93368501134d","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
