"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","offered_color","wait_time","view_history","rt","stimulus","response","phase","decision"
"true","false","[]","[]","[]","preload","0","544","0.0-0.0","7621E5045EB448399F5204ACCCC004ED","019a7221-d10e-7144-8667-970887d017ec","019a71ef-08f0-7ab3-8869-12f8dc53869f","red","4000","","","","","",""
"","","","","","instructions","1","50649","0.0-1.0","7621E5045EB448399F5204ACCCC004ED","019a7221-d10e-7144-8667-970887d017ec","019a71ef-08f0-7ab3-8869-12f8dc53869f","red","4000","[{""page_index"":0,""viewing_time"":50102}]","50103","","","",""
"","","","","","instructions","2","56731","0.0-2.0","7621E5045EB448399F5204ACCCC004ED","019a7221-d10e-7144-8667-970887d017ec","019a71ef-08f0-7ab3-8869-12f8dc53869f","red","4000","[{""page_index"":0,""viewing_time"":6081}]","6081","","","",""
"true","","","","","fullscreen","3","58985","0.0-3.0","7621E5045EB448399F5204ACCCC004ED","019a7221-d10e-7144-8667-970887d017ec","019a71ef-08f0-7ab3-8869-12f8dc53869f","red","4000","","1250","","","",""
"","","","","","instructions","4","90935","0.0-4.0","7621E5045EB448399F5204ACCCC004ED","019a7221-d10e-7144-8667-970887d017ec","019a71ef-08f0-7ab3-8869-12f8dc53869f","red","4000","[{""page_index"":0,""viewing_time"":31948}]","31948","","","",""
"","","","","","instructions","5","95651","0.0-5.0","7621E5045EB448399F5204ACCCC004ED","019a7221-d10e-7144-8667-970887d017ec","019a71ef-08f0-7ab3-8869-12f8dc53869f","red","4000","[{""page_index"":0,""viewing_time"":4715}]","4715","","","",""
"","","","","","html-keyboard-response","6","99654","0.0-6.0-0.0-0.0","7621E5045EB448399F5204ACCCC004ED","019a7221-d10e-7144-8667-970887d017ec","019a71ef-08f0-7ab3-8869-12f8dc53869f","red","4000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start",""
"","","","","","html-button-response","7","104984","0.0-6.0-0.0-1.0","7621E5045EB448399F5204ACCCC004ED","019a7221-d10e-7144-8667-970887d017ec","019a71ef-08f0-7ab3-8869-12f8dc53869f","red","4000","","5327","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has a cause and effect relationship.</p>
                      <p>If you choose to view, you will need to wait <b>12 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","view"
"","","","","","html-keyboard-response","8","116987","0.0-6.0-0.0-2.0-0.0","7621E5045EB448399F5204ACCCC004ED","019a7221-d10e-7144-8667-970887d017ec","019a71ef-08f0-7ab3-8869-12f8dc53869f","red","4000","","null","<p style=""font-size:22px;"">Please wait <b>12</b> seconds...</p>","null","waiting_screen",""
"","","","","","html-keyboard-response","9","120990","0.0-6.0-1.0-0.0","7621E5045EB448399F5204ACCCC004ED","019a7221-d10e-7144-8667-970887d017ec","019a71ef-08f0-7ab3-8869-12f8dc53869f","red","4000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start",""
"","","","","","html-button-response","10","124768","0.0-6.0-1.0-1.0","7621E5045EB448399F5204ACCCC004ED","019a7221-d10e-7144-8667-970887d017ec","019a71ef-08f0-7ab3-8869-12f8dc53869f","red","4000","","3776","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:blue; font-weight:bold;"">BLUE</span>.</p>
                      <p>The blue series shows an event that has a cause and effect relationship.</p>
                      <p>If you choose to view, you will need to wait <b>8 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","view"
"","","","","","html-keyboard-response","11","132771","0.0-6.0-1.0-2.0-0.0","7621E5045EB448399F5204ACCCC004ED","019a7221-d10e-7144-8667-970887d017ec","019a71ef-08f0-7ab3-8869-12f8dc53869f","red","4000","","null","<p style=""font-size:22px;"">Please wait <b>8</b> seconds...</p>","null","waiting_screen",""
"","","","","","html-keyboard-response","12","136773","0.0-6.0-2.0-0.0","7621E5045EB448399F5204ACCCC004ED","019a7221-d10e-7144-8667-970887d017ec","019a71ef-08f0-7ab3-8869-12f8dc53869f","red","4000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start",""
"","","","","","html-button-response","13","139501","0.0-6.0-2.0-1.0","7621E5045EB448399F5204ACCCC004ED","019a7221-d10e-7144-8667-970887d017ec","019a71ef-08f0-7ab3-8869-12f8dc53869f","red","4000","","2726","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red series shows an event that has a cause but no clear effect.</p>
                      <p>If you choose to view, you will need to wait <b>12 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","0","offer_choice","view"
"","","","","","html-keyboard-response","14","151504","0.0-6.0-2.0-2.0-0.0","7621E5045EB448399F5204ACCCC004ED","019a7221-d10e-7144-8667-970887d017ec","019a71ef-08f0-7ab3-8869-12f8dc53869f","red","4000","","null","<p style=""font-size:22px;"">Please wait <b>12</b> seconds...</p>","null","waiting_screen",""
"","","","","","html-keyboard-response","15","155507","0.0-6.0-3.0-0.0","7621E5045EB448399F5204ACCCC004ED","019a7221-d10e-7144-8667-970887d017ec","019a71ef-08f0-7ab3-8869-12f8dc53869f","red","4000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start",""
