"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","series","repetition","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","399","0.0-0.0","04B1CF06A3DA4539BBF84AAC8D474244","0199d676-59a1-723c-9aaf-d9a224d7b4f3","0199d675-8795-765b-adc2-c813de8cd3d1","","","","","","","","",""
"","","","","","instructions","1","7350","0.0-1.0","04B1CF06A3DA4539BBF84AAC8D474244","0199d676-59a1-723c-9aaf-d9a224d7b4f3","0199d675-8795-765b-adc2-c813de8cd3d1","[{""page_index"":0,""viewing_time"":6950}]","6950","","","","","","",""
"","","","","","instructions","2","10729","0.0-2.0","04B1CF06A3DA4539BBF84AAC8D474244","0199d676-59a1-723c-9aaf-d9a224d7b4f3","0199d675-8795-765b-adc2-c813de8cd3d1","[{""page_index"":0,""viewing_time"":3379}]","3379","","","","","","",""
"true","","","","","fullscreen","3","13390","0.0-3.0","04B1CF06A3DA4539BBF84AAC8D474244","0199d676-59a1-723c-9aaf-d9a224d7b4f3","0199d675-8795-765b-adc2-c813de8cd3d1","","1659","","","","","","",""
"","","","","","instructions","4","25985","0.0-4.0","04B1CF06A3DA4539BBF84AAC8D474244","0199d676-59a1-723c-9aaf-d9a224d7b4f3","0199d675-8795-765b-adc2-c813de8cd3d1","[{""page_index"":0,""viewing_time"":12595}]","12595","","","","","","",""
"","","","","","html-keyboard-response","5","31986","0.0-5.0","04B1CF06A3DA4539BBF84AAC8D474244","0199d676-59a1-723c-9aaf-d9a224d7b4f3","0199d675-8795-765b-adc2-c813de8cd3d1","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","7","2","A","",""
"","","","","","html-button-response","6","38360","0.0-6.0","04B1CF06A3DA4539BBF84AAC8D474244","0199d676-59a1-723c-9aaf-d9a224d7b4f3","0199d675-8795-765b-adc2-c813de8cd3d1","","6374","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","7","2","choice","0",""
"","","","","","html-keyboard-response","7","44361","0.0-7.0-0.0-0.0","04B1CF06A3DA4539BBF84AAC8D474244","0199d676-59a1-723c-9aaf-d9a224d7b4f3","0199d675-8795-765b-adc2-c813de8cd3d1","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","7","2","B","",""
"","","","","","html-keyboard-response","8","50361","0.0-7.0-0.0-1.0","04B1CF06A3DA4539BBF84AAC8D474244","0199d676-59a1-723c-9aaf-d9a224d7b4f3","0199d675-8795-765b-adc2-c813de8cd3d1","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","7","2","C","",""
"","","","","","html-keyboard-response","9","56362","0.0-7.0-0.0-2.0","04B1CF06A3DA4539BBF84AAC8D474244","0199d676-59a1-723c-9aaf-d9a224d7b4f3","0199d675-8795-765b-adc2-c813de8cd3d1","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","7","2","D","",""
"","","","","","survey-likert","10","72413","0.0-8.0","04B1CF06A3DA4539BBF84AAC8D474244","0199d676-59a1-723c-9aaf-d9a224d7b4f3","0199d675-8795-765b-adc2-c813de8cd3d1","","16051","","{""Q0"":2}","7","2","surprise_rating","","[0]"
"","","","","","survey-likert","11","78144","0.0-9.0","04B1CF06A3DA4539BBF84AAC8D474244","0199d676-59a1-723c-9aaf-d9a224d7b4f3","0199d675-8795-765b-adc2-c813de8cd3d1","","5731","","{""Q0"":1}","7","2","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","12","84145","0.0-10.0","04B1CF06A3DA4539BBF84AAC8D474244","0199d676-59a1-723c-9aaf-d9a224d7b4f3","0199d675-8795-765b-adc2-c813de8cd3d1","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","0","0","blank","",""
"","","","","","html-keyboard-response","13","90145","0.0-11.0","04B1CF06A3DA4539BBF84AAC8D474244","0199d676-59a1-723c-9aaf-d9a224d7b4f3","0199d675-8795-765b-adc2-c813de8cd3d1","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","10","2","A","",""
