"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","382","0.0-0.0","2050CFEFFA6242AB8F468511B636BF0D","0199d0a6-136d-7d59-981c-6cad9acce59b","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","","","","",""
"","","","","","instructions","1","186760","0.0-1.0","2050CFEFFA6242AB8F468511B636BF0D","0199d0a6-136d-7d59-981c-6cad9acce59b","0199d096-ba1e-7664-9b18-6b0b7f11fd27","[{""page_index"":0,""viewing_time"":186377}]","186377","","","",""
"","","","","","instructions","2","193678","0.0-2.0","2050CFEFFA6242AB8F468511B636BF0D","0199d0a6-136d-7d59-981c-6cad9acce59b","0199d096-ba1e-7664-9b18-6b0b7f11fd27","[{""page_index"":0,""viewing_time"":6916}]","6917","","","",""
"true","","","","","fullscreen","3","210529","0.0-3.0","2050CFEFFA6242AB8F468511B636BF0D","0199d0a6-136d-7d59-981c-6cad9acce59b","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","15847","","","",""
"","","","","","instructions","4","303372","0.0-4.0","2050CFEFFA6242AB8F468511B636BF0D","0199d0a6-136d-7d59-981c-6cad9acce59b","0199d096-ba1e-7664-9b18-6b0b7f11fd27","[{""page_index"":0,""viewing_time"":92842}]","92842","","","",""
"","","","","","html-keyboard-response","5","310375","0.0-5.0","2050CFEFFA6242AB8F468511B636BF0D","0199d0a6-136d-7d59-981c-6cad9acce59b","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","6","317390","0.0-6.0","2050CFEFFA6242AB8F468511B636BF0D","0199d0a6-136d-7d59-981c-6cad9acce59b","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","7","324403","0.0-7.0","2050CFEFFA6242AB8F468511B636BF0D","0199d0a6-136d-7d59-981c-6cad9acce59b","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","8","369880","0.0-8.0","2050CFEFFA6242AB8F468511B636BF0D","0199d0a6-136d-7d59-981c-6cad9acce59b","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","45476","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","0",""
"","","","","","html-keyboard-response","9","376886","0.0-9.0-0.0-0.0","2050CFEFFA6242AB8F468511B636BF0D","0199d0a6-136d-7d59-981c-6cad9acce59b","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","survey-likert","10","384864","0.0-10.0","2050CFEFFA6242AB8F468511B636BF0D","0199d0a6-136d-7d59-981c-6cad9acce59b","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","7976","","{""Q0"":3}","","[0]"
"","","","","","survey-likert","11","390224","0.0-11.0","2050CFEFFA6242AB8F468511B636BF0D","0199d0a6-136d-7d59-981c-6cad9acce59b","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","5359","","{""Q0"":2}","","[0]"
"","","","","","html-keyboard-response","12","397238","0.0-12.0","2050CFEFFA6242AB8F468511B636BF0D","0199d0a6-136d-7d59-981c-6cad9acce59b","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","13","404244","0.0-13.0","2050CFEFFA6242AB8F468511B636BF0D","0199d0a6-136d-7d59-981c-6cad9acce59b","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","14","411248","0.0-14.0","2050CFEFFA6242AB8F468511B636BF0D","0199d0a6-136d-7d59-981c-6cad9acce59b","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","15","418257","0.0-15.0","2050CFEFFA6242AB8F468511B636BF0D","0199d0a6-136d-7d59-981c-6cad9acce59b","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","16","436142","0.0-16.0","2050CFEFFA6242AB8F468511B636BF0D","0199d0a6-136d-7d59-981c-6cad9acce59b","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","17884","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","1",""
"","","","","","html-keyboard-response","17","443146","0.0-17.0-1.0-0.0","2050CFEFFA6242AB8F468511B636BF0D","0199d0a6-136d-7d59-981c-6cad9acce59b","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_9/semantic_series_9_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","survey-likert","18","449360","0.0-18.0","2050CFEFFA6242AB8F468511B636BF0D","0199d0a6-136d-7d59-981c-6cad9acce59b","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","6213","","{""Q0"":4}","","[0]"
"","","","","","survey-likert","19","451914","0.0-19.0","2050CFEFFA6242AB8F468511B636BF0D","0199d0a6-136d-7d59-981c-6cad9acce59b","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","2552","","{""Q0"":3}","","[0]"
"","","","","","html-keyboard-response","20","458927","0.0-20.0","2050CFEFFA6242AB8F468511B636BF0D","0199d0a6-136d-7d59-981c-6cad9acce59b","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","21","465930","0.0-21.0","2050CFEFFA6242AB8F468511B636BF0D","0199d0a6-136d-7d59-981c-6cad9acce59b","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","22","472937","0.0-22.0","2050CFEFFA6242AB8F468511B636BF0D","0199d0a6-136d-7d59-981c-6cad9acce59b","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
