"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","series","repetition","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","918","0.0-0.0","D324B499F0BC49A3BE1F611959D769FD","0199dbf1-d0c2-7e86-a690-d95ca42b1969","0199dbe2-9616-7ebf-8a27-71b11f788553","","","","","","","","",""
"","","","","","instructions","1","2158","0.0-1.0","D324B499F0BC49A3BE1F611959D769FD","0199dbf1-d0c2-7e86-a690-d95ca42b1969","0199dbe2-9616-7ebf-8a27-71b11f788553","[{""page_index"":0,""viewing_time"":1241}]","1241","","","","","","",""
"","","","","","instructions","2","99621","0.0-2.0","D324B499F0BC49A3BE1F611959D769FD","0199dbf1-d0c2-7e86-a690-d95ca42b1969","0199dbe2-9616-7ebf-8a27-71b11f788553","[{""page_index"":0,""viewing_time"":97462}]","97462","","","","","","",""
"true","","","","","fullscreen","3","101653","0.0-3.0","D324B499F0BC49A3BE1F611959D769FD","0199dbf1-d0c2-7e86-a690-d95ca42b1969","0199dbe2-9616-7ebf-8a27-71b11f788553","","1022","","","","","","",""
"","","","","","instructions","4","103637","0.0-4.0","D324B499F0BC49A3BE1F611959D769FD","0199dbf1-d0c2-7e86-a690-d95ca42b1969","0199dbe2-9616-7ebf-8a27-71b11f788553","[{""page_index"":0,""viewing_time"":1983}]","1983","","","","","","",""
"","","","","","html-keyboard-response","5","109642","0.0-5.0","D324B499F0BC49A3BE1F611959D769FD","0199dbf1-d0c2-7e86-a690-d95ca42b1969","0199dbe2-9616-7ebf-8a27-71b11f788553","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","1","1","A","",""
"","","","","","html-keyboard-response","6","115648","0.0-6.0","D324B499F0BC49A3BE1F611959D769FD","0199dbf1-d0c2-7e86-a690-d95ca42b1969","0199dbe2-9616-7ebf-8a27-71b11f788553","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","1","1","B","",""
"","","","","","html-keyboard-response","7","121657","0.0-7.0","D324B499F0BC49A3BE1F611959D769FD","0199dbf1-d0c2-7e86-a690-d95ca42b1969","0199dbe2-9616-7ebf-8a27-71b11f788553","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","1","1","C","",""
"","","","","","html-button-response","8","126047","0.0-8.0","D324B499F0BC49A3BE1F611959D769FD","0199dbf1-d0c2-7e86-a690-d95ca42b1969","0199dbe2-9616-7ebf-8a27-71b11f788553","","4389","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","1","1","choice","0",""
"","","","","","html-keyboard-response","9","132057","0.0-9.0-0.0-0.0","D324B499F0BC49A3BE1F611959D769FD","0199dbf1-d0c2-7e86-a690-d95ca42b1969","0199dbe2-9616-7ebf-8a27-71b11f788553","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","1","1","D","",""
