"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","12315","0.0-0.0","A3BC8E6BD53844B28417BD07C320455F","0199d455-a24e-7a02-a00d-64e9400a5c52","0199d451-ca34-77f1-938e-4880a3ab641f","","","","","",""
"","","","","","instructions","1","24799","0.0-1.0","A3BC8E6BD53844B28417BD07C320455F","0199d455-a24e-7a02-a00d-64e9400a5c52","0199d451-ca34-77f1-938e-4880a3ab641f","[{""page_index"":0,""viewing_time"":12480}]","12481","","","",""
"","","","","","instructions","2","34022","0.0-2.0","A3BC8E6BD53844B28417BD07C320455F","0199d455-a24e-7a02-a00d-64e9400a5c52","0199d451-ca34-77f1-938e-4880a3ab641f","[{""page_index"":0,""viewing_time"":9219}]","9220","","","",""
"true","","","","","fullscreen","3","37202","0.0-3.0","A3BC8E6BD53844B28417BD07C320455F","0199d455-a24e-7a02-a00d-64e9400a5c52","0199d451-ca34-77f1-938e-4880a3ab641f","","2170","","","",""
"","","","","","instructions","4","57083","0.0-4.0","A3BC8E6BD53844B28417BD07C320455F","0199d455-a24e-7a02-a00d-64e9400a5c52","0199d451-ca34-77f1-938e-4880a3ab641f","[{""page_index"":0,""viewing_time"":19879}]","19880","","","",""
"","","","","","html-keyboard-response","5","64088","0.0-5.0","A3BC8E6BD53844B28417BD07C320455F","0199d455-a24e-7a02-a00d-64e9400a5c52","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","6","71098","0.0-6.0","A3BC8E6BD53844B28417BD07C320455F","0199d455-a24e-7a02-a00d-64e9400a5c52","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","7","78109","0.0-7.0","A3BC8E6BD53844B28417BD07C320455F","0199d455-a24e-7a02-a00d-64e9400a5c52","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","8","82369","0.0-8.0","A3BC8E6BD53844B28417BD07C320455F","0199d455-a24e-7a02-a00d-64e9400a5c52","0199d451-ca34-77f1-938e-4880a3ab641f","","4255","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","0",""
"","","","","","html-keyboard-response","9","89374","0.0-9.0-0.0-0.0","A3BC8E6BD53844B28417BD07C320455F","0199d455-a24e-7a02-a00d-64e9400a5c52","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
