"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","series","repetition","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","317","0.0-0.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","","","","","","","",""
"","","","","","instructions","1","3130","0.0-1.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","[{""page_index"":0,""viewing_time"":2813}]","2813","","","","","","",""
"","","","","","instructions","2","6069","0.0-2.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","[{""page_index"":0,""viewing_time"":2939}]","2939","","","","","","",""
"true","","","","","fullscreen","3","8279","0.0-3.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","1199","","","","","","",""
"","","","","","instructions","4","25615","0.0-4.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","[{""page_index"":0,""viewing_time"":17336}]","17336","","","","","","",""
"","","","","","html-keyboard-response","5","31619","0.0-5.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","1","1","A","",""
"","","","","","html-keyboard-response","6","37634","0.0-6.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","1","1","B","",""
"","","","","","html-keyboard-response","7","43635","0.0-7.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","1","1","C","",""
"","","","","","html-button-response","8","46128","0.0-8.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","2493","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","1","1","choice","0",""
"","","","","","html-keyboard-response","9","52135","0.0-9.0-0.0-0.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","1","1","D","",""
"","","","","","survey-likert","10","54695","0.0-10.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","2559","","{""Q0"":0}","1","1","surprise_rating","","[0]"
"","","","","","survey-likert","11","56727","0.0-11.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","2032","","{""Q0"":1}","1","1","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","12","62736","0.0-12.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","0","0","blank","",""
"","","","","","html-keyboard-response","13","68740","0.0-13.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","7","1","A","",""
"","","","","","html-keyboard-response","14","74752","0.0-14.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","7","1","B","",""
"","","","","","html-keyboard-response","15","80753","0.0-15.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","7","1","C","",""
"","","","","","html-button-response","16","81891","0.0-16.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","1137","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","7","1","choice","0",""
"","","","","","html-keyboard-response","17","87908","0.0-17.0-0.0-0.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","7","1","D","",""
"","","","","","survey-likert","18","89863","0.0-18.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","1955","","{""Q0"":0}","7","1","surprise_rating","","[0]"
"","","","","","survey-likert","19","91393","0.0-19.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","1529","","{""Q0"":0}","7","1","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","20","97404","0.0-20.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","0","0","blank","",""
"","","","","","html-keyboard-response","21","103421","0.0-21.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","8","1","A","",""
"","","","","","html-keyboard-response","22","109423","0.0-22.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","8","1","B","",""
"","","","","","html-keyboard-response","23","115426","0.0-23.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","8","1","C","",""
"","","","","","html-button-response","24","116625","0.0-24.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","1197","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","8","1","choice","1",""
"","","","","","html-keyboard-response","25","122631","0.0-25.0-1.0-0.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_8/semantic_series_8_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","8","1","D","",""
"","","","","","survey-likert","26","125737","0.0-26.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","3105","","{""Q0"":4}","8","1","surprise_rating","","[0]"
"","","","","","survey-likert","27","127073","0.0-27.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","1336","","{""Q0"":1}","8","1","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","28","133084","0.0-28.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","0","0","blank","",""
"","","","","","html-keyboard-response","29","139100","0.0-29.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","6","1","A","",""
"","","","","","html-keyboard-response","30","145110","0.0-30.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","6","1","B","",""
"","","","","","html-keyboard-response","31","151117","0.0-31.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","6","1","C","",""
"","","","","","html-button-response","32","152199","0.0-32.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","1081","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","6","1","choice","1",""
"","","","","","html-keyboard-response","33","158213","0.0-33.0-1.0-0.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_6/semantic_series_6_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","6","1","D","",""
"","","","","","survey-likert","34","164282","0.0-34.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","6069","","{""Q0"":3}","6","1","surprise_rating","","[0]"
"","","","","","survey-likert","35","166554","0.0-35.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","2271","","{""Q0"":3}","6","1","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","36","172556","0.0-36.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","0","0","blank","",""
"","","","","","html-keyboard-response","37","178569","0.0-37.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","2","1","A","",""
"","","","","","html-keyboard-response","38","184576","0.0-38.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","2","1","B","",""
"","","","","","html-keyboard-response","39","190591","0.0-39.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","2","1","C","",""
"","","","","","html-button-response","40","195175","0.0-40.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","4584","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","2","1","choice","1",""
"","","","","","html-keyboard-response","41","201185","0.0-41.0-1.0-0.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_2/semantic_series_2_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","2","1","D","",""
"","","","","","survey-likert","42","208084","0.0-42.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","6898","","{""Q0"":3}","2","1","surprise_rating","","[0]"
"","","","","","survey-likert","43","210026","0.0-43.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","1942","","{""Q0"":3}","2","1","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","44","216034","0.0-44.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","0","0","blank","",""
"","","","","","html-keyboard-response","45","222036","0.0-45.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","10","1","A","",""
"","","","","","html-keyboard-response","46","228045","0.0-46.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","10","1","B","",""
"","","","","","html-keyboard-response","47","234058","0.0-47.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","10","1","C","",""
"","","","","","html-button-response","48","236184","0.0-48.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","2126","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","10","1","choice","0",""
"","","","","","html-keyboard-response","49","242201","0.0-49.0-0.0-0.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","10","1","D","",""
"","","","","","survey-likert","50","245712","0.0-50.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","3511","","{""Q0"":1}","10","1","surprise_rating","","[0]"
"","","","","","survey-likert","51","247202","0.0-51.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","1490","","{""Q0"":2}","10","1","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","52","253214","0.0-52.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","0","0","blank","",""
"","","","","","html-keyboard-response","53","259217","0.0-53.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","3","1","A","",""
"","","","","","html-keyboard-response","54","265218","0.0-54.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","3","1","B","",""
"","","","","","html-keyboard-response","55","271224","0.0-55.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","3","1","C","",""
"","","","","","html-button-response","56","275150","0.0-56.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","3925","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","3","1","choice","1",""
"","","","","","html-keyboard-response","57","281152","0.0-57.0-1.0-0.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_3/semantic_series_3_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","3","1","D","",""
"","","","","","survey-likert","58","283770","0.0-58.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","2618","","{""Q0"":1}","3","1","surprise_rating","","[0]"
"","","","","","survey-likert","59","287790","0.0-59.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","4020","","{""Q0"":4}","3","1","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","60","293796","0.0-60.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","0","0","blank","",""
"","","","","","html-keyboard-response","61","299806","0.0-61.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","4","1","A","",""
"","","","","","html-keyboard-response","62","305815","0.0-62.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","4","1","B","",""
"","","","","","html-keyboard-response","63","311831","0.0-63.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","4","1","C","",""
"","","","","","html-button-response","64","313209","0.0-64.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","1378","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","4","1","choice","0",""
"","","","","","html-keyboard-response","65","319225","0.0-65.0-0.0-0.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","4","1","D","",""
"","","","","","survey-likert","66","321175","0.0-66.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","1950","","{""Q0"":0}","4","1","surprise_rating","","[0]"
"","","","","","survey-likert","67","322449","0.0-67.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","1274","","{""Q0"":1}","4","1","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","68","328463","0.0-68.0","8ADD21CA1C954D629EE2008338299AB2","0199dba7-2de9-7113-af41-58994b3d505e","0199dba2-79c8-7e9d-9c1e-4c8d6614b755","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","0","0","blank","",""
