"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","189","0.0-0.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","","","","","",""
"","","","","","instructions","1","7961","0.0-1.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","[{""page_index"":0,""viewing_time"":7771}]","7772","","","","",""
"","","","","","instructions","2","10857","0.0-2.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","[{""page_index"":0,""viewing_time"":2895}]","2895","","","","",""
"true","","","","","fullscreen","3","13342","0.0-3.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","1482","","","","",""
"","","","","","instructions","4","24705","0.0-4.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","[{""page_index"":0,""viewing_time"":11363}]","11363","","","","",""
"","","","","","html-button-response","5","27492","0.0-5.0-0.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","2786","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","deck_choice","0",""
"","","","","","html-keyboard-response","6","33494","0.0-5.0-1.0-0.0-0.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-keyboard-response","7","39497","0.0-5.0-1.0-0.0-1.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_2/causal_series_2_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_b","",""
"","","","","","survey-likert","8","42908","0.0-5.0-2.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","3408","","{""Q0"":3}","surprise_rating","","[0]"
"","","","","","survey-likert","9","46193","0.0-5.0-3.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","3284","","{""Q0"":2}","enjoyment_rating","","[0]"
"","","","","","html-button-response","10","49622","0.0-6.0-0.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","3428","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","deck_choice","1",""
"","","","","","html-keyboard-response","11","61624","0.0-6.0-1.0-1.0-0.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_6/semantic_series_6_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","semantic_a","",""
"","","","","","survey-likert","12","68305","0.0-6.0-2.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","6681","","{""Q0"":2}","surprise_rating","","[0]"
"","","","","","survey-likert","13","70638","0.0-6.0-3.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","2332","","{""Q0"":1}","enjoyment_rating","","[0]"
"","","","","","html-button-response","14","72008","0.0-7.0-0.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","1369","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","deck_choice","0",""
"","","","","","html-keyboard-response","15","78010","0.0-7.0-1.0-0.0-0.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-keyboard-response","16","84013","0.0-7.0-1.0-0.0-1.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_b","",""
"","","","","","survey-likert","17","86873","0.0-7.0-2.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","2859","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","18","90656","0.0-7.0-3.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","3782","","{""Q0"":1}","enjoyment_rating","","[0]"
"","","","","","html-button-response","19","92377","0.0-8.0-0.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","1720","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","deck_choice","1",""
"","","","","","html-keyboard-response","20","104379","0.0-8.0-1.0-1.0-0.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_10/semantic_series_10_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","semantic_a","",""
"","","","","","survey-likert","21","112875","0.0-8.0-2.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","8494","","{""Q0"":1}","surprise_rating","","[0]"
"","","","","","survey-likert","22","115572","0.0-8.0-3.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","2696","","{""Q0"":3}","enjoyment_rating","","[0]"
"","","","","","html-button-response","23","116972","0.0-9.0-0.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","1400","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","deck_choice","1",""
"","","","","","html-keyboard-response","24","128974","0.0-9.0-1.0-1.0-0.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_7/semantic_series_7_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","semantic_a","",""
"","","","","","survey-likert","25","132857","0.0-9.0-2.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","3881","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","26","134240","0.0-9.0-3.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","1383","","{""Q0"":0}","enjoyment_rating","","[0]"
"","","","","","html-button-response","27","135522","0.0-10.0-0.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","1281","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","deck_choice","0",""
"","","","","","html-keyboard-response","28","141525","0.0-10.0-1.0-0.0-0.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-keyboard-response","29","147527","0.0-10.0-1.0-0.0-1.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_b","",""
"","","","","","survey-likert","30","165258","0.0-10.0-2.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","17730","","{""Q0"":2}","surprise_rating","","[0]"
"","","","","","survey-likert","31","167242","0.0-10.0-3.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","1984","","{""Q0"":3}","enjoyment_rating","","[0]"
"","","","","","html-button-response","32","168760","0.0-11.0-0.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","1517","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","deck_choice","1",""
"","","","","","html-keyboard-response","33","180763","0.0-11.0-1.0-1.0-0.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_8/semantic_series_8_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","semantic_a","",""
"","","","","","survey-likert","34","186989","0.0-11.0-2.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","6225","","{""Q0"":2}","surprise_rating","","[0]"
"","","","","","survey-likert","35","188524","0.0-11.0-3.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","1535","","{""Q0"":2}","enjoyment_rating","","[0]"
"","","","","","html-button-response","36","189889","0.0-12.0-0.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","1364","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","deck_choice","0",""
"","","","","","html-keyboard-response","37","195891","0.0-12.0-1.0-0.0-0.0","5D1577B2E8AA40AE89F0B9B03044DA74","019a50d1-f8ca-7385-97ff-fd68411a5d2c","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
