"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","3057","0.0-0.0","DD54EE177B2F46879A0347855CAB9C74","0199d1b4-637f-7d23-88ee-193b0734cefa","0199d186-0eff-7474-b70b-510438a34121","","","","","",""
"","","","","","instructions","1","7553","0.0-1.0","DD54EE177B2F46879A0347855CAB9C74","0199d1b4-637f-7d23-88ee-193b0734cefa","0199d186-0eff-7474-b70b-510438a34121","[{""page_index"":0,""viewing_time"":4494}]","4494","","","",""
"","","","","","instructions","2","52142","0.0-2.0","DD54EE177B2F46879A0347855CAB9C74","0199d1b4-637f-7d23-88ee-193b0734cefa","0199d186-0eff-7474-b70b-510438a34121","[{""page_index"":0,""viewing_time"":44588}]","44588","","","",""
"true","","","","","fullscreen","3","54830","0.0-3.0","DD54EE177B2F46879A0347855CAB9C74","0199d1b4-637f-7d23-88ee-193b0734cefa","0199d186-0eff-7474-b70b-510438a34121","","1684","","","",""
"","","","","","instructions","4","69313","0.0-4.0","DD54EE177B2F46879A0347855CAB9C74","0199d1b4-637f-7d23-88ee-193b0734cefa","0199d186-0eff-7474-b70b-510438a34121","[{""page_index"":0,""viewing_time"":14482}]","14482","","","",""
"","","","","","html-keyboard-response","5","76324","0.0-5.0","DD54EE177B2F46879A0347855CAB9C74","0199d1b4-637f-7d23-88ee-193b0734cefa","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","6","83340","0.0-6.0","DD54EE177B2F46879A0347855CAB9C74","0199d1b4-637f-7d23-88ee-193b0734cefa","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","7","90352","0.0-7.0","DD54EE177B2F46879A0347855CAB9C74","0199d1b4-637f-7d23-88ee-193b0734cefa","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","8","95082","0.0-8.0","DD54EE177B2F46879A0347855CAB9C74","0199d1b4-637f-7d23-88ee-193b0734cefa","0199d186-0eff-7474-b70b-510438a34121","","4729","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","0",""
"","","","","","html-keyboard-response","9","102096","0.0-9.0-0.0-0.0","DD54EE177B2F46879A0347855CAB9C74","0199d1b4-637f-7d23-88ee-193b0734cefa","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","survey-likert","10","106850","0.0-10.0","DD54EE177B2F46879A0347855CAB9C74","0199d1b4-637f-7d23-88ee-193b0734cefa","0199d186-0eff-7474-b70b-510438a34121","","4750","","{""Q0"":3}","","[0]"
"","","","","","survey-likert","11","112804","0.0-11.0","DD54EE177B2F46879A0347855CAB9C74","0199d1b4-637f-7d23-88ee-193b0734cefa","0199d186-0eff-7474-b70b-510438a34121","","5952","","{""Q0"":3}","","[0]"
"","","","","","html-keyboard-response","12","119821","0.0-12.0","DD54EE177B2F46879A0347855CAB9C74","0199d1b4-637f-7d23-88ee-193b0734cefa","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","13","126825","0.0-13.0","DD54EE177B2F46879A0347855CAB9C74","0199d1b4-637f-7d23-88ee-193b0734cefa","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","14","133841","0.0-14.0","DD54EE177B2F46879A0347855CAB9C74","0199d1b4-637f-7d23-88ee-193b0734cefa","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","15","140858","0.0-15.0","DD54EE177B2F46879A0347855CAB9C74","0199d1b4-637f-7d23-88ee-193b0734cefa","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","16","142975","0.0-16.0","DD54EE177B2F46879A0347855CAB9C74","0199d1b4-637f-7d23-88ee-193b0734cefa","0199d186-0eff-7474-b70b-510438a34121","","2115","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","1",""
"","","","","","html-keyboard-response","17","149977","0.0-17.0-1.0-0.0","DD54EE177B2F46879A0347855CAB9C74","0199d1b4-637f-7d23-88ee-193b0734cefa","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_9/semantic_series_9_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","survey-likert","18","155846","0.0-18.0","DD54EE177B2F46879A0347855CAB9C74","0199d1b4-637f-7d23-88ee-193b0734cefa","0199d186-0eff-7474-b70b-510438a34121","","5867","","{""Q0"":4}","","[0]"
"","","","","","survey-likert","19","159514","0.0-19.0","DD54EE177B2F46879A0347855CAB9C74","0199d1b4-637f-7d23-88ee-193b0734cefa","0199d186-0eff-7474-b70b-510438a34121","","3665","","{""Q0"":2}","","[0]"
