"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","series","repetition","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","889","0.0-0.0","661962C31C8246FEAD9DBAD73795F583","0199db74-ad10-7424-ac01-b42f8185bfbd","0199db60-0c70-7be3-948d-e21afdfd0731","","","","","","","","",""
"","","","","","instructions","1","7183","0.0-1.0","661962C31C8246FEAD9DBAD73795F583","0199db74-ad10-7424-ac01-b42f8185bfbd","0199db60-0c70-7be3-948d-e21afdfd0731","[{""page_index"":0,""viewing_time"":6293}]","6293","","","","","","",""
"","","","","","instructions","2","53182","0.0-2.0","661962C31C8246FEAD9DBAD73795F583","0199db74-ad10-7424-ac01-b42f8185bfbd","0199db60-0c70-7be3-948d-e21afdfd0731","[{""page_index"":0,""viewing_time"":45999}]","45999","","","","","","",""
"true","","","","","fullscreen","3","58583","0.0-3.0","661962C31C8246FEAD9DBAD73795F583","0199db74-ad10-7424-ac01-b42f8185bfbd","0199db60-0c70-7be3-948d-e21afdfd0731","","4399","","","","","","",""
"","","","","","instructions","4","116031","0.0-4.0","661962C31C8246FEAD9DBAD73795F583","0199db74-ad10-7424-ac01-b42f8185bfbd","0199db60-0c70-7be3-948d-e21afdfd0731","[{""page_index"":0,""viewing_time"":57448}]","57449","","","","","","",""
"","","","","","html-keyboard-response","5","122034","0.0-5.0","661962C31C8246FEAD9DBAD73795F583","0199db74-ad10-7424-ac01-b42f8185bfbd","0199db60-0c70-7be3-948d-e21afdfd0731","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","5","1","A","",""
"","","","","","html-keyboard-response","6","128035","0.0-6.0","661962C31C8246FEAD9DBAD73795F583","0199db74-ad10-7424-ac01-b42f8185bfbd","0199db60-0c70-7be3-948d-e21afdfd0731","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","5","1","B","",""
"","","","","","html-keyboard-response","7","134037","0.0-7.0","661962C31C8246FEAD9DBAD73795F583","0199db74-ad10-7424-ac01-b42f8185bfbd","0199db60-0c70-7be3-948d-e21afdfd0731","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","5","1","C","",""
"","","","","","html-button-response","8","142215","0.0-8.0","661962C31C8246FEAD9DBAD73795F583","0199db74-ad10-7424-ac01-b42f8185bfbd","0199db60-0c70-7be3-948d-e21afdfd0731","","8177","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","5","1","choice","0",""
"","","","","","html-keyboard-response","9","148217","0.0-9.0-0.0-0.0","661962C31C8246FEAD9DBAD73795F583","0199db74-ad10-7424-ac01-b42f8185bfbd","0199db60-0c70-7be3-948d-e21afdfd0731","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","5","1","D","",""
