"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","series","repetition","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","476","0.0-0.0","5C6D437C650449C99127F6632DB717CF","0199d693-8f24-723b-9091-2a5a97b4ae51","0199d675-8795-765b-adc2-c813de8cd3d1","","","","","","","","",""
"","","","","","instructions","1","1824","0.0-1.0","5C6D437C650449C99127F6632DB717CF","0199d693-8f24-723b-9091-2a5a97b4ae51","0199d675-8795-765b-adc2-c813de8cd3d1","[{""page_index"":0,""viewing_time"":1347}]","1348","","","","","","",""
"","","","","","instructions","2","168043","0.0-2.0","5C6D437C650449C99127F6632DB717CF","0199d693-8f24-723b-9091-2a5a97b4ae51","0199d675-8795-765b-adc2-c813de8cd3d1","[{""page_index"":0,""viewing_time"":166219}]","166219","","","","","","",""
"true","","","","","fullscreen","3","170825","0.0-3.0","5C6D437C650449C99127F6632DB717CF","0199d693-8f24-723b-9091-2a5a97b4ae51","0199d675-8795-765b-adc2-c813de8cd3d1","","1769","","","","","","",""
"","","","","","instructions","4","230586","0.0-4.0","5C6D437C650449C99127F6632DB717CF","0199d693-8f24-723b-9091-2a5a97b4ae51","0199d675-8795-765b-adc2-c813de8cd3d1","[{""page_index"":0,""viewing_time"":59760}]","59760","","","","","","",""
"","","","","","html-keyboard-response","5","236590","0.0-5.0","5C6D437C650449C99127F6632DB717CF","0199d693-8f24-723b-9091-2a5a97b4ae51","0199d675-8795-765b-adc2-c813de8cd3d1","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","3","2","A","",""
"","","","","","html-button-response","6","240148","0.0-6.0","5C6D437C650449C99127F6632DB717CF","0199d693-8f24-723b-9091-2a5a97b4ae51","0199d675-8795-765b-adc2-c813de8cd3d1","","3556","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","3","2","choice","0",""
"","","","","","html-keyboard-response","7","246149","0.0-7.0-0.0-0.0","5C6D437C650449C99127F6632DB717CF","0199d693-8f24-723b-9091-2a5a97b4ae51","0199d675-8795-765b-adc2-c813de8cd3d1","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","3","2","B","",""
"","","","","","html-keyboard-response","8","252164","0.0-7.0-0.0-1.0","5C6D437C650449C99127F6632DB717CF","0199d693-8f24-723b-9091-2a5a97b4ae51","0199d675-8795-765b-adc2-c813de8cd3d1","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","3","2","C","",""
"","","","","","html-keyboard-response","9","258173","0.0-7.0-0.0-2.0","5C6D437C650449C99127F6632DB717CF","0199d693-8f24-723b-9091-2a5a97b4ae51","0199d675-8795-765b-adc2-c813de8cd3d1","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","3","2","D","",""
"","","","","","survey-likert","10","262958","0.0-8.0","5C6D437C650449C99127F6632DB717CF","0199d693-8f24-723b-9091-2a5a97b4ae51","0199d675-8795-765b-adc2-c813de8cd3d1","","4781","","{""Q0"":4}","3","2","surprise_rating","","[0]"
"","","","","","survey-likert","11","265268","0.0-9.0","5C6D437C650449C99127F6632DB717CF","0199d693-8f24-723b-9091-2a5a97b4ae51","0199d675-8795-765b-adc2-c813de8cd3d1","","2309","","{""Q0"":2}","3","2","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","12","271270","0.0-10.0","5C6D437C650449C99127F6632DB717CF","0199d693-8f24-723b-9091-2a5a97b4ae51","0199d675-8795-765b-adc2-c813de8cd3d1","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","0","0","blank","",""
"","","","","","html-keyboard-response","13","277284","0.0-11.0","5C6D437C650449C99127F6632DB717CF","0199d693-8f24-723b-9091-2a5a97b4ae51","0199d675-8795-765b-adc2-c813de8cd3d1","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","5","2","A","",""
"","","","","","html-button-response","14","279893","0.0-12.0","5C6D437C650449C99127F6632DB717CF","0199d693-8f24-723b-9091-2a5a97b4ae51","0199d675-8795-765b-adc2-c813de8cd3d1","","2608","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","5","2","choice","1",""
"","","","","","html-keyboard-response","15","285906","0.0-13.0-1.0-0.0","5C6D437C650449C99127F6632DB717CF","0199d693-8f24-723b-9091-2a5a97b4ae51","0199d675-8795-765b-adc2-c813de8cd3d1","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_5/semantic_series_5_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","5","2","B","",""
"","","","","","html-keyboard-response","16","291915","0.0-13.0-1.0-1.0","5C6D437C650449C99127F6632DB717CF","0199d693-8f24-723b-9091-2a5a97b4ae51","0199d675-8795-765b-adc2-c813de8cd3d1","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_5/semantic_series_5_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","5","2","C","",""
"","","","","","html-keyboard-response","17","297929","0.0-13.0-1.0-2.0","5C6D437C650449C99127F6632DB717CF","0199d693-8f24-723b-9091-2a5a97b4ae51","0199d675-8795-765b-adc2-c813de8cd3d1","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_5/semantic_series_5_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","5","2","D","",""
"","","","","","survey-likert","18","303707","0.0-14.0","5C6D437C650449C99127F6632DB717CF","0199d693-8f24-723b-9091-2a5a97b4ae51","0199d675-8795-765b-adc2-c813de8cd3d1","","5777","","{""Q0"":3}","5","2","surprise_rating","","[0]"
"","","","","","survey-likert","19","306686","0.0-15.0","5C6D437C650449C99127F6632DB717CF","0199d693-8f24-723b-9091-2a5a97b4ae51","0199d675-8795-765b-adc2-c813de8cd3d1","","2978","","{""Q0"":1}","5","2","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","20","312694","0.0-16.0","5C6D437C650449C99127F6632DB717CF","0199d693-8f24-723b-9091-2a5a97b4ae51","0199d675-8795-765b-adc2-c813de8cd3d1","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","0","0","blank","",""
"","","","","","html-keyboard-response","21","318695","0.0-17.0","5C6D437C650449C99127F6632DB717CF","0199d693-8f24-723b-9091-2a5a97b4ae51","0199d675-8795-765b-adc2-c813de8cd3d1","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","8","1","A","",""
"","","","","","html-button-response","22","326666","0.0-18.0","5C6D437C650449C99127F6632DB717CF","0199d693-8f24-723b-9091-2a5a97b4ae51","0199d675-8795-765b-adc2-c813de8cd3d1","","7971","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","8","1","choice","0",""
"","","","","","html-keyboard-response","23","332677","0.0-19.0-0.0-0.0","5C6D437C650449C99127F6632DB717CF","0199d693-8f24-723b-9091-2a5a97b4ae51","0199d675-8795-765b-adc2-c813de8cd3d1","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","8","1","B","",""
"","","","","","html-keyboard-response","24","338681","0.0-19.0-0.0-1.0","5C6D437C650449C99127F6632DB717CF","0199d693-8f24-723b-9091-2a5a97b4ae51","0199d675-8795-765b-adc2-c813de8cd3d1","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","8","1","C","",""
"","","","","","html-keyboard-response","25","344683","0.0-19.0-0.0-2.0","5C6D437C650449C99127F6632DB717CF","0199d693-8f24-723b-9091-2a5a97b4ae51","0199d675-8795-765b-adc2-c813de8cd3d1","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","8","1","D","",""
"","","","","","survey-likert","26","380668","0.0-20.0","5C6D437C650449C99127F6632DB717CF","0199d693-8f24-723b-9091-2a5a97b4ae51","0199d675-8795-765b-adc2-c813de8cd3d1","","35982","","{""Q0"":1}","8","1","surprise_rating","","[0]"
"","","","","","survey-likert","27","385224","0.0-21.0","5C6D437C650449C99127F6632DB717CF","0199d693-8f24-723b-9091-2a5a97b4ae51","0199d675-8795-765b-adc2-c813de8cd3d1","","4555","","{""Q0"":0}","8","1","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","28","391239","0.0-22.0","5C6D437C650449C99127F6632DB717CF","0199d693-8f24-723b-9091-2a5a97b4ae51","0199d675-8795-765b-adc2-c813de8cd3d1","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","0","0","blank","",""
