"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","1227","0.0-0.0","F86A11484A2B4FD1A0C75F211240F6B6","019a5272-cedd-7064-ae9b-e9482a4af3a2","019a524e-1850-7fa4-8556-8a611a5fd0c9","","","","","","",""
"","","","","","instructions","1","8276","0.0-1.0","F86A11484A2B4FD1A0C75F211240F6B6","019a5272-cedd-7064-ae9b-e9482a4af3a2","019a524e-1850-7fa4-8556-8a611a5fd0c9","[{""page_index"":0,""viewing_time"":7047}]","7047","","","","",""
"","","","","","instructions","2","11047","0.0-2.0","F86A11484A2B4FD1A0C75F211240F6B6","019a5272-cedd-7064-ae9b-e9482a4af3a2","019a524e-1850-7fa4-8556-8a611a5fd0c9","[{""page_index"":0,""viewing_time"":2771}]","2771","","","","",""
"true","","","","","fullscreen","3","54443","0.0-3.0","F86A11484A2B4FD1A0C75F211240F6B6","019a5272-cedd-7064-ae9b-e9482a4af3a2","019a524e-1850-7fa4-8556-8a611a5fd0c9","","42392","","","","",""
"","","","","","instructions","4","74028","0.0-4.0","F86A11484A2B4FD1A0C75F211240F6B6","019a5272-cedd-7064-ae9b-e9482a4af3a2","019a524e-1850-7fa4-8556-8a611a5fd0c9","[{""page_index"":0,""viewing_time"":19585}]","19585","","","","",""
"","","","","","html-keyboard-response","5","81034","0.0-5.0-0.0","F86A11484A2B4FD1A0C75F211240F6B6","019a5272-cedd-7064-ae9b-e9482a4af3a2","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-button-response","6","90376","0.0-5.0-1.0","F86A11484A2B4FD1A0C75F211240F6B6","019a5272-cedd-7064-ae9b-e9482a4af3a2","019a524e-1850-7fa4-8556-8a611a5fd0c9","","9341","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","deck_choice","1",""
"","","","","","html-keyboard-response","7","97385","0.0-5.0-2.0-0.0-0.0","F86A11484A2B4FD1A0C75F211240F6B6","019a5272-cedd-7064-ae9b-e9482a4af3a2","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_b","",""
"","","","","","html-keyboard-response","8","104389","0.0-5.0-2.0-0.0-1.0","F86A11484A2B4FD1A0C75F211240F6B6","019a5272-cedd-7064-ae9b-e9482a4af3a2","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_c","",""
"","","","","","survey-likert","9","113593","0.0-5.0-3.0","F86A11484A2B4FD1A0C75F211240F6B6","019a5272-cedd-7064-ae9b-e9482a4af3a2","019a524e-1850-7fa4-8556-8a611a5fd0c9","","9201","","{""Q0"":2}","surprise_rating","","[0]"
"","","","","","survey-likert","10","157960","0.0-5.0-4.0","F86A11484A2B4FD1A0C75F211240F6B6","019a5272-cedd-7064-ae9b-e9482a4af3a2","019a524e-1850-7fa4-8556-8a611a5fd0c9","","44365","","{""Q0"":3}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","11","164961","0.0-6.0-0.0","F86A11484A2B4FD1A0C75F211240F6B6","019a5272-cedd-7064-ae9b-e9482a4af3a2","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
