"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","1179","0.0-0.0","83A860C3DF5E452FAAA2717D7378A787","019a525c-4f40-7ea2-ab43-d25c19af10af","019a524e-1850-7fa4-8556-8a611a5fd0c9","","","","","","",""
"","","","","","instructions","1","3570","0.0-1.0","83A860C3DF5E452FAAA2717D7378A787","019a525c-4f40-7ea2-ab43-d25c19af10af","019a524e-1850-7fa4-8556-8a611a5fd0c9","[{""page_index"":0,""viewing_time"":2391}]","2391","","","","",""
"","","","","","instructions","2","8416","0.0-2.0","83A860C3DF5E452FAAA2717D7378A787","019a525c-4f40-7ea2-ab43-d25c19af10af","019a524e-1850-7fa4-8556-8a611a5fd0c9","[{""page_index"":0,""viewing_time"":4845}]","4845","","","","",""
"true","","","","","fullscreen","3","10472","0.0-3.0","83A860C3DF5E452FAAA2717D7378A787","019a525c-4f40-7ea2-ab43-d25c19af10af","019a524e-1850-7fa4-8556-8a611a5fd0c9","","1051","","","","",""
"","","","","","instructions","4","16711","0.0-4.0","83A860C3DF5E452FAAA2717D7378A787","019a525c-4f40-7ea2-ab43-d25c19af10af","019a524e-1850-7fa4-8556-8a611a5fd0c9","[{""page_index"":0,""viewing_time"":6238}]","6239","","","","",""
"","","","","","html-keyboard-response","5","23728","0.0-5.0-0.0","83A860C3DF5E452FAAA2717D7378A787","019a525c-4f40-7ea2-ab43-d25c19af10af","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-button-response","6","26158","0.0-5.0-1.0","83A860C3DF5E452FAAA2717D7378A787","019a525c-4f40-7ea2-ab43-d25c19af10af","019a524e-1850-7fa4-8556-8a611a5fd0c9","","2429","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","deck_choice","1",""
"","","","","","html-keyboard-response","7","33166","0.0-5.0-2.0-0.0-0.0","83A860C3DF5E452FAAA2717D7378A787","019a525c-4f40-7ea2-ab43-d25c19af10af","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_b","",""
"","","","","","html-keyboard-response","8","40170","0.0-5.0-2.0-0.0-1.0","83A860C3DF5E452FAAA2717D7378A787","019a525c-4f40-7ea2-ab43-d25c19af10af","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_c","",""
"","","","","","survey-likert","9","44631","0.0-5.0-3.0","83A860C3DF5E452FAAA2717D7378A787","019a525c-4f40-7ea2-ab43-d25c19af10af","019a524e-1850-7fa4-8556-8a611a5fd0c9","","4457","","{""Q0"":0}","surprise_rating","","[0]"
"","","","","","survey-likert","10","47490","0.0-5.0-4.0","83A860C3DF5E452FAAA2717D7378A787","019a525c-4f40-7ea2-ab43-d25c19af10af","019a524e-1850-7fa4-8556-8a611a5fd0c9","","2859","","{""Q0"":2}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","11","54493","0.0-6.0-0.0","83A860C3DF5E452FAAA2717D7378A787","019a525c-4f40-7ea2-ab43-d25c19af10af","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-button-response","12","55651","0.0-6.0-1.0","83A860C3DF5E452FAAA2717D7378A787","019a525c-4f40-7ea2-ab43-d25c19af10af","019a524e-1850-7fa4-8556-8a611a5fd0c9","","1156","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","deck_choice","1",""
"","","","","","html-keyboard-response","13","62664","0.0-6.0-2.0-0.0-0.0","83A860C3DF5E452FAAA2717D7378A787","019a525c-4f40-7ea2-ab43-d25c19af10af","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_b","",""
"","","","","","html-keyboard-response","14","69668","0.0-6.0-2.0-0.0-1.0","83A860C3DF5E452FAAA2717D7378A787","019a525c-4f40-7ea2-ab43-d25c19af10af","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_c","",""
"","","","","","survey-likert","15","72278","0.0-6.0-3.0","83A860C3DF5E452FAAA2717D7378A787","019a525c-4f40-7ea2-ab43-d25c19af10af","019a524e-1850-7fa4-8556-8a611a5fd0c9","","2608","","{""Q0"":1}","surprise_rating","","[0]"
"","","","","","survey-likert","16","74105","0.0-6.0-4.0","83A860C3DF5E452FAAA2717D7378A787","019a525c-4f40-7ea2-ab43-d25c19af10af","019a524e-1850-7fa4-8556-8a611a5fd0c9","","1827","","{""Q0"":1}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","17","81116","0.0-7.0-0.0","83A860C3DF5E452FAAA2717D7378A787","019a525c-4f40-7ea2-ab43-d25c19af10af","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-button-response","18","82331","0.0-7.0-1.0","83A860C3DF5E452FAAA2717D7378A787","019a525c-4f40-7ea2-ab43-d25c19af10af","019a524e-1850-7fa4-8556-8a611a5fd0c9","","1214","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","deck_choice","1",""
"","","","","","html-keyboard-response","19","89334","0.0-7.0-2.0-0.0-0.0","83A860C3DF5E452FAAA2717D7378A787","019a525c-4f40-7ea2-ab43-d25c19af10af","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_b","",""
"","","","","","html-keyboard-response","20","96337","0.0-7.0-2.0-0.0-1.0","83A860C3DF5E452FAAA2717D7378A787","019a525c-4f40-7ea2-ab43-d25c19af10af","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_c","",""
"","","","","","survey-likert","21","98844","0.0-7.0-3.0","83A860C3DF5E452FAAA2717D7378A787","019a525c-4f40-7ea2-ab43-d25c19af10af","019a524e-1850-7fa4-8556-8a611a5fd0c9","","2505","","{""Q0"":1}","surprise_rating","","[0]"
"","","","","","survey-likert","22","100413","0.0-7.0-4.0","83A860C3DF5E452FAAA2717D7378A787","019a525c-4f40-7ea2-ab43-d25c19af10af","019a524e-1850-7fa4-8556-8a611a5fd0c9","","1568","","{""Q0"":2}","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","23","107430","0.0-8.0-0.0","83A860C3DF5E452FAAA2717D7378A787","019a525c-4f40-7ea2-ab43-d25c19af10af","019a524e-1850-7fa4-8556-8a611a5fd0c9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-button-response","24","108770","0.0-8.0-1.0","83A860C3DF5E452FAAA2717D7378A787","019a525c-4f40-7ea2-ab43-d25c19af10af","019a524e-1850-7fa4-8556-8a611a5fd0c9","","1339","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","deck_choice","1",""
