"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","660","0.0-0.0","F96595A8D1B4471C942F8EBDCFA8676A","0199d047-41ec-7e85-b667-3a538f775a00","0199d03a-64b5-7588-a054-13255d1a32c0","","","","","",""
"","","","","","instructions","1","2330","0.0-1.0","F96595A8D1B4471C942F8EBDCFA8676A","0199d047-41ec-7e85-b667-3a538f775a00","0199d03a-64b5-7588-a054-13255d1a32c0","[{""page_index"":0,""viewing_time"":1668}]","1668","","","",""
"","","","","","instructions","2","5213","0.0-2.0","F96595A8D1B4471C942F8EBDCFA8676A","0199d047-41ec-7e85-b667-3a538f775a00","0199d03a-64b5-7588-a054-13255d1a32c0","[{""page_index"":0,""viewing_time"":2882}]","2882","","","",""
"true","","","","","fullscreen","3","90423","0.0-3.0","F96595A8D1B4471C942F8EBDCFA8676A","0199d047-41ec-7e85-b667-3a538f775a00","0199d03a-64b5-7588-a054-13255d1a32c0","","84205","","","",""
"","","","","","instructions","4","102322","0.0-4.0","F96595A8D1B4471C942F8EBDCFA8676A","0199d047-41ec-7e85-b667-3a538f775a00","0199d03a-64b5-7588-a054-13255d1a32c0","[{""page_index"":0,""viewing_time"":11897}]","11897","","","",""
"","","","","","html-keyboard-response","5","109326","0.0-5.0","F96595A8D1B4471C942F8EBDCFA8676A","0199d047-41ec-7e85-b667-3a538f775a00","0199d03a-64b5-7588-a054-13255d1a32c0","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","6","116335","0.0-6.0","F96595A8D1B4471C942F8EBDCFA8676A","0199d047-41ec-7e85-b667-3a538f775a00","0199d03a-64b5-7588-a054-13255d1a32c0","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","7","123341","0.0-7.0","F96595A8D1B4471C942F8EBDCFA8676A","0199d047-41ec-7e85-b667-3a538f775a00","0199d03a-64b5-7588-a054-13255d1a32c0","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","8","125084","0.0-8.0","F96595A8D1B4471C942F8EBDCFA8676A","0199d047-41ec-7e85-b667-3a538f775a00","0199d03a-64b5-7588-a054-13255d1a32c0","","1741","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","1",""
"","","","","","html-keyboard-response","9","132095","0.0-9.0-1.0-0.0","F96595A8D1B4471C942F8EBDCFA8676A","0199d047-41ec-7e85-b667-3a538f775a00","0199d03a-64b5-7588-a054-13255d1a32c0","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_10/semantic_series_10_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
