"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","2797","0.0-0.0","42166007888848DC85F1A0DFDF5645C8","019a50d2-e0bb-7bf3-a59a-19de1830f212","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","","","","","",""
"","","","","","instructions","1","11358","0.0-1.0","42166007888848DC85F1A0DFDF5645C8","019a50d2-e0bb-7bf3-a59a-19de1830f212","019a50cf-ba5d-7779-b88c-2ff4a321cee9","[{""page_index"":0,""viewing_time"":8555}]","8556","","","","",""
"","","","","","instructions","2","17356","0.0-2.0","42166007888848DC85F1A0DFDF5645C8","019a50d2-e0bb-7bf3-a59a-19de1830f212","019a50cf-ba5d-7779-b88c-2ff4a321cee9","[{""page_index"":0,""viewing_time"":5997}]","5997","","","","",""
"true","","","","","fullscreen","3","20528","0.0-3.0","42166007888848DC85F1A0DFDF5645C8","019a50d2-e0bb-7bf3-a59a-19de1830f212","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","2161","","","","",""
"","","","","","instructions","4","54372","0.0-4.0","42166007888848DC85F1A0DFDF5645C8","019a50d2-e0bb-7bf3-a59a-19de1830f212","019a50cf-ba5d-7779-b88c-2ff4a321cee9","[{""page_index"":0,""viewing_time"":33842}]","33842","","","","",""
"","","","","","html-button-response","5","58261","0.0-5.0-0.0","42166007888848DC85F1A0DFDF5645C8","019a50d2-e0bb-7bf3-a59a-19de1830f212","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","3887","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","deck_choice","1",""
"","","","","","html-keyboard-response","6","70272","0.0-5.0-1.0-1.0-0.0","42166007888848DC85F1A0DFDF5645C8","019a50d2-e0bb-7bf3-a59a-19de1830f212","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_2/semantic_series_2_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","semantic_a","",""
"","","","","","survey-likert","7","74810","0.0-5.0-2.0","42166007888848DC85F1A0DFDF5645C8","019a50d2-e0bb-7bf3-a59a-19de1830f212","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","4532","","{""Q0"":4}","surprise_rating","","[0]"
"","","","","","survey-likert","8","78367","0.0-5.0-3.0","42166007888848DC85F1A0DFDF5645C8","019a50d2-e0bb-7bf3-a59a-19de1830f212","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","3555","","{""Q0"":4}","enjoyment_rating","","[0]"
"","","","","","html-button-response","9","80897","0.0-6.0-0.0","42166007888848DC85F1A0DFDF5645C8","019a50d2-e0bb-7bf3-a59a-19de1830f212","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","2528","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","deck_choice","0",""
"","","","","","html-keyboard-response","10","86908","0.0-6.0-1.0-0.0-0.0","42166007888848DC85F1A0DFDF5645C8","019a50d2-e0bb-7bf3-a59a-19de1830f212","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_a","",""
"","","","","","html-keyboard-response","11","92922","0.0-6.0-1.0-0.0-1.0","42166007888848DC85F1A0DFDF5645C8","019a50d2-e0bb-7bf3-a59a-19de1830f212","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","causal_b","",""
"","","","","","survey-likert","12","97780","0.0-6.0-2.0","42166007888848DC85F1A0DFDF5645C8","019a50d2-e0bb-7bf3-a59a-19de1830f212","019a50cf-ba5d-7779-b88c-2ff4a321cee9","","4855","","{""Q0"":4}","surprise_rating","","[0]"
