"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","1163","0.0-0.0","BD2C9F913AC44332A1A1B637B7EC08B8","0199d07f-4cf4-7299-a67d-6beb3799fecc","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","","","","",""
"","","","","","instructions","1","7926","0.0-1.0","BD2C9F913AC44332A1A1B637B7EC08B8","0199d07f-4cf4-7299-a67d-6beb3799fecc","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","[{""page_index"":0,""viewing_time"":6762}]","6762","","","",""
"","","","","","instructions","2","10488","0.0-2.0","BD2C9F913AC44332A1A1B637B7EC08B8","0199d07f-4cf4-7299-a67d-6beb3799fecc","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","[{""page_index"":0,""viewing_time"":2562}]","2562","","","",""
"true","","","","","fullscreen","3","14282","0.0-3.0","BD2C9F913AC44332A1A1B637B7EC08B8","0199d07f-4cf4-7299-a67d-6beb3799fecc","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","2792","","","",""
"","","","","","instructions","4","19597","0.0-4.0","BD2C9F913AC44332A1A1B637B7EC08B8","0199d07f-4cf4-7299-a67d-6beb3799fecc","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","[{""page_index"":0,""viewing_time"":5315}]","5315","","","",""
"","","","","","html-keyboard-response","5","26598","0.0-5.0","BD2C9F913AC44332A1A1B637B7EC08B8","0199d07f-4cf4-7299-a67d-6beb3799fecc","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","6","33600","0.0-6.0","BD2C9F913AC44332A1A1B637B7EC08B8","0199d07f-4cf4-7299-a67d-6beb3799fecc","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","7","40604","0.0-7.0","BD2C9F913AC44332A1A1B637B7EC08B8","0199d07f-4cf4-7299-a67d-6beb3799fecc","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","8","43451","0.0-8.0","BD2C9F913AC44332A1A1B637B7EC08B8","0199d07f-4cf4-7299-a67d-6beb3799fecc","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","2845","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","1",""
"","","","","","html-keyboard-response","9","50454","0.0-9.0-1.0-0.0","BD2C9F913AC44332A1A1B637B7EC08B8","0199d07f-4cf4-7299-a67d-6beb3799fecc","0199d07a-b3b8-7ad8-bd6b-b36dd7b47ed6","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_1/semantic_series_1_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
