"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","series","repetition","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","359","0.0-0.0","","","","","","","","","","","",""
"","","","","","instructions","1","1675","0.0-1.0","","","","[{""page_index"":0,""viewing_time"":1314}]","1314","","","","","","",""
"","","","","","instructions","2","3661","0.0-2.0","","","","[{""page_index"":0,""viewing_time"":1985}]","1985","","","","","","",""
"true","","","","","fullscreen","3","6059","0.0-3.0","","","","","1297","","","","","","",""
"","","","","","instructions","4","7565","0.0-4.0","","","","[{""page_index"":0,""viewing_time"":1506}]","1506","","","","","","",""
"","","","","","html-keyboard-response","5","13582","0.0-5.0","","","","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","3","1","A","",""
"","","","","","html-button-response","6","14845","0.0-6.0","","","","","1261","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","3","1","choice","0",""
"","","","","","html-keyboard-response","7","20855","0.0-7.0-0.0-0.0","","","","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","3","1","B","",""
"","","","","","html-keyboard-response","8","26870","0.0-7.0-0.0-1.0","","","","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","3","1","C","",""
"","","","","","html-keyboard-response","9","32887","0.0-7.0-0.0-2.0","","","","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","3","1","D","",""
"","","","","","survey-likert","10","36725","0.0-8.0","","","","","3834","","{""Q0"":0}","3","1","surprise_rating","","[0]"
"","","","","","survey-likert","11","38750","0.0-9.0","","","","","2024","","{""Q0"":0}","3","1","enjoyment_rating","","[0]"
"","","","","","html-keyboard-response","12","44751","0.0-10.0","","","","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","0","0","blank","",""
"","","","","","html-keyboard-response","13","50752","0.0-11.0","","","","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_5/causal_series_5_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","5","1","A","",""
