"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","1076","0.0-0.0","5A016DDFE4264B69B5B7445ADDFF7985","0199d195-8086-7629-8dff-b10f51559c06","0199d186-0eff-7474-b70b-510438a34121","","","","","",""
"","","","","","instructions","1","8711","0.0-1.0","5A016DDFE4264B69B5B7445ADDFF7985","0199d195-8086-7629-8dff-b10f51559c06","0199d186-0eff-7474-b70b-510438a34121","[{""page_index"":0,""viewing_time"":7635}]","7635","","","",""
"","","","","","instructions","2","10954","0.0-2.0","5A016DDFE4264B69B5B7445ADDFF7985","0199d195-8086-7629-8dff-b10f51559c06","0199d186-0eff-7474-b70b-510438a34121","[{""page_index"":0,""viewing_time"":2243}]","2243","","","",""
"true","","","","","fullscreen","3","15164","0.0-3.0","5A016DDFE4264B69B5B7445ADDFF7985","0199d195-8086-7629-8dff-b10f51559c06","0199d186-0eff-7474-b70b-510438a34121","","3207","","","",""
"","","","","","instructions","4","23913","0.0-4.0","5A016DDFE4264B69B5B7445ADDFF7985","0199d195-8086-7629-8dff-b10f51559c06","0199d186-0eff-7474-b70b-510438a34121","[{""page_index"":0,""viewing_time"":8749}]","8749","","","",""
"","","","","","html-keyboard-response","5","30914","0.0-5.0","5A016DDFE4264B69B5B7445ADDFF7985","0199d195-8086-7629-8dff-b10f51559c06","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","6","37915","0.0-6.0","5A016DDFE4264B69B5B7445ADDFF7985","0199d195-8086-7629-8dff-b10f51559c06","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","7","44916","0.0-7.0","5A016DDFE4264B69B5B7445ADDFF7985","0199d195-8086-7629-8dff-b10f51559c06","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","8","47692","0.0-8.0","5A016DDFE4264B69B5B7445ADDFF7985","0199d195-8086-7629-8dff-b10f51559c06","0199d186-0eff-7474-b70b-510438a34121","","2775","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","1",""
"","","","","","html-keyboard-response","9","54693","0.0-9.0-1.0-0.0","5A016DDFE4264B69B5B7445ADDFF7985","0199d195-8086-7629-8dff-b10f51559c06","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_1/semantic_series_1_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","survey-likert","10","60434","0.0-10.0","5A016DDFE4264B69B5B7445ADDFF7985","0199d195-8086-7629-8dff-b10f51559c06","0199d186-0eff-7474-b70b-510438a34121","","5741","","{""Q0"":0}","","[0]"
"","","","","","survey-likert","11","67963","0.0-11.0","5A016DDFE4264B69B5B7445ADDFF7985","0199d195-8086-7629-8dff-b10f51559c06","0199d186-0eff-7474-b70b-510438a34121","","7528","","{""Q0"":2}","","[0]"
"","","","","","html-keyboard-response","12","74964","0.0-12.0","5A016DDFE4264B69B5B7445ADDFF7985","0199d195-8086-7629-8dff-b10f51559c06","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","13","81966","0.0-13.0","5A016DDFE4264B69B5B7445ADDFF7985","0199d195-8086-7629-8dff-b10f51559c06","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","14","88967","0.0-14.0","5A016DDFE4264B69B5B7445ADDFF7985","0199d195-8086-7629-8dff-b10f51559c06","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","15","95968","0.0-15.0","5A016DDFE4264B69B5B7445ADDFF7985","0199d195-8086-7629-8dff-b10f51559c06","0199d186-0eff-7474-b70b-510438a34121","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
