"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","1548","0.0-0.0","F3540556170C436AA78B862C7D8C714F","0199d0a6-8a94-7608-b0ba-a3eb77a84e37","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","","","","",""
"","","","","","instructions","1","12805","0.0-1.0","F3540556170C436AA78B862C7D8C714F","0199d0a6-8a94-7608-b0ba-a3eb77a84e37","0199d096-ba1e-7664-9b18-6b0b7f11fd27","[{""page_index"":0,""viewing_time"":11255}]","11256","","","",""
"","","","","","instructions","2","17154","0.0-2.0","F3540556170C436AA78B862C7D8C714F","0199d0a6-8a94-7608-b0ba-a3eb77a84e37","0199d096-ba1e-7664-9b18-6b0b7f11fd27","[{""page_index"":0,""viewing_time"":4348}]","4348","","","",""
"true","","","","","fullscreen","3","20668","0.0-3.0","F3540556170C436AA78B862C7D8C714F","0199d0a6-8a94-7608-b0ba-a3eb77a84e37","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","2510","","","",""
"","","","","","instructions","4","46986","0.0-4.0","F3540556170C436AA78B862C7D8C714F","0199d0a6-8a94-7608-b0ba-a3eb77a84e37","0199d096-ba1e-7664-9b18-6b0b7f11fd27","[{""page_index"":0,""viewing_time"":26317}]","26317","","","",""
"","","","","","html-keyboard-response","5","53990","0.0-5.0","F3540556170C436AA78B862C7D8C714F","0199d0a6-8a94-7608-b0ba-a3eb77a84e37","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","6","60993","0.0-6.0","F3540556170C436AA78B862C7D8C714F","0199d0a6-8a94-7608-b0ba-a3eb77a84e37","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","7","67995","0.0-7.0","F3540556170C436AA78B862C7D8C714F","0199d0a6-8a94-7608-b0ba-a3eb77a84e37","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","8","72327","0.0-8.0","F3540556170C436AA78B862C7D8C714F","0199d0a6-8a94-7608-b0ba-a3eb77a84e37","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","4330","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","1",""
"","","","","","html-keyboard-response","9","79330","0.0-9.0-1.0-0.0","F3540556170C436AA78B862C7D8C714F","0199d0a6-8a94-7608-b0ba-a3eb77a84e37","0199d096-ba1e-7664-9b18-6b0b7f11fd27","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_9/semantic_series_9_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
