"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","choice","question_order"
"true","false","[]","[]","[]","preload","0","1957","0.0-0.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","","","","",""
"","","","","","instructions","1","4596","0.0-1.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","[{""page_index"":0,""viewing_time"":2635}]","2636","","","",""
"","","","","","instructions","2","10279","0.0-2.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","[{""page_index"":0,""viewing_time"":5682}]","5683","","","",""
"true","","","","","fullscreen","3","13530","0.0-3.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","2231","","","",""
"","","","","","instructions","4","27494","0.0-4.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","[{""page_index"":0,""viewing_time"":13959}]","13960","","","",""
"","","","","","html-keyboard-response","5","34503","0.0-5.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","6","41508","0.0-6.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","7","48516","0.0-7.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_9/causal_series_9_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","8","53384","0.0-8.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","4865","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","1",""
"","","","","","html-keyboard-response","9","60396","0.0-9.0-1.0-0.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_9/semantic_series_9_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","survey-likert","10","71632","0.0-10.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","11232","","{""Q0"":3}","","[0]"
"","","","","","survey-likert","11","77067","0.0-11.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","5432","","{""Q0"":4}","","[0]"
"","","","","","html-keyboard-response","12","84090","0.0-12.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","13","91101","0.0-13.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","14","98104","0.0-14.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","15","105111","0.0-15.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","16","106531","0.0-16.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","1417","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","0",""
"","","","","","html-keyboard-response","17","113546","0.0-17.0-0.0-0.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","survey-likert","18","116815","0.0-18.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","3266","","{""Q0"":4}","","[0]"
"","","","","","survey-likert","19","121814","0.0-19.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","4995","","{""Q0"":2}","","[0]"
"","","","","","html-keyboard-response","20","128832","0.0-20.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","21","135840","0.0-21.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","22","142857","0.0-22.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","23","149874","0.0-23.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","24","151359","0.0-24.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","1482","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","0",""
"","","","","","html-keyboard-response","25","158379","0.0-25.0-0.0-0.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","survey-likert","26","162036","0.0-26.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","3654","","{""Q0"":4}","","[0]"
"","","","","","survey-likert","27","164304","0.0-27.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","2266","","{""Q0"":3}","","[0]"
"","","","","","html-keyboard-response","28","171311","0.0-28.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","29","178327","0.0-29.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","30","185340","0.0-30.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","31","192354","0.0-31.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_6/causal_series_6_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","32","193748","0.0-32.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","1391","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","1",""
"","","","","","html-keyboard-response","33","200754","0.0-33.0-1.0-0.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_6/semantic_series_6_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","survey-likert","34","203475","0.0-34.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","2718","","{""Q0"":1}","","[0]"
"","","","","","survey-likert","35","205709","0.0-35.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","2232","","{""Q0"":1}","","[0]"
"","","","","","html-keyboard-response","36","212713","0.0-36.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","37","219716","0.0-37.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","38","226718","0.0-38.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","39","233729","0.0-39.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","40","235405","0.0-40.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","1674","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","0",""
"","","","","","html-keyboard-response","41","242412","0.0-41.0-0.0-0.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_8/causal_series_8_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","survey-likert","42","244655","0.0-42.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","2241","","{""Q0"":4}","","[0]"
"","","","","","survey-likert","43","248521","0.0-43.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","3863","","{""Q0"":2}","","[0]"
"","","","","","html-keyboard-response","44","255526","0.0-44.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","45","262528","0.0-45.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","46","269536","0.0-46.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","47","276539","0.0-47.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_10/causal_series_10_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","48","279185","0.0-48.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","2640","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","1",""
"","","","","","html-keyboard-response","49","286202","0.0-49.0-1.0-0.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_10/semantic_series_10_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","survey-likert","50","288218","0.0-50.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","2013","","{""Q0"":0}","","[0]"
"","","","","","survey-likert","51","291008","0.0-51.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","2786","","{""Q0"":2}","","[0]"
"","","","","","html-keyboard-response","52","298021","0.0-52.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","53","305026","0.0-53.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","54","312031","0.0-54.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","55","319048","0.0-55.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-button-response","56","322186","0.0-56.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","3135","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","0","0",""
"","","","","","html-keyboard-response","57","329189","0.0-57.0-0.0-0.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_4/causal_series_4_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","survey-likert","58","331843","0.0-58.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","2652","","{""Q0"":2}","","[0]"
"","","","","","survey-likert","59","334682","0.0-59.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","2837","","{""Q0"":2}","","[0]"
"","","","","","html-keyboard-response","60","341695","0.0-60.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/other/blank.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
"","","","","","html-keyboard-response","61","348712","0.0-61.0","67C755B1DA5740C58756E5FD16792FB3","0199d453-3df5-7d6a-861f-12c073a14ef0","0199d451-ca34-77f1-938e-4880a3ab641f","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","",""
