"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","series","repetition","phase","choice","question_order"
"true","false","[]","[]","[]","preload","0","195","0.0-0.0","4077C2F4D4F84BCDAAB4CDDDDCC80900","0199dc07-f678-722f-899b-9c6843b6879e","0199dbff-9ef9-7d24-b003-ca5c47ba9671","","","","","","","","",""
"","","","","","instructions","1","2316","0.0-1.0","4077C2F4D4F84BCDAAB4CDDDDCC80900","0199dc07-f678-722f-899b-9c6843b6879e","0199dbff-9ef9-7d24-b003-ca5c47ba9671","[{""page_index"":0,""viewing_time"":2121}]","2121","","","","","","",""
"","","","","","instructions","2","6622","0.0-2.0","4077C2F4D4F84BCDAAB4CDDDDCC80900","0199dc07-f678-722f-899b-9c6843b6879e","0199dbff-9ef9-7d24-b003-ca5c47ba9671","[{""page_index"":0,""viewing_time"":4305}]","4305","","","","","","",""
"true","","","","","fullscreen","3","40749","0.0-3.0","4077C2F4D4F84BCDAAB4CDDDDCC80900","0199dc07-f678-722f-899b-9c6843b6879e","0199dbff-9ef9-7d24-b003-ca5c47ba9671","","33113","","","","","","",""
"","","","","","instructions","4","67926","0.0-4.0","4077C2F4D4F84BCDAAB4CDDDDCC80900","0199dc07-f678-722f-899b-9c6843b6879e","0199dbff-9ef9-7d24-b003-ca5c47ba9671","[{""page_index"":0,""viewing_time"":27177}]","27177","","","","","","",""
"","","","","","html-keyboard-response","5","73931","0.0-5.0","4077C2F4D4F84BCDAAB4CDDDDCC80900","0199dc07-f678-722f-899b-9c6843b6879e","0199dbff-9ef9-7d24-b003-ca5c47ba9671","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_a.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","7","1","A","",""
"","","","","","html-keyboard-response","6","79932","0.0-6.0","4077C2F4D4F84BCDAAB4CDDDDCC80900","0199dc07-f678-722f-899b-9c6843b6879e","0199dbff-9ef9-7d24-b003-ca5c47ba9671","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_b.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","7","1","B","",""
"","","","","","html-keyboard-response","7","85944","0.0-7.0","4077C2F4D4F84BCDAAB4CDDDDCC80900","0199dc07-f678-722f-899b-9c6843b6879e","0199dbff-9ef9-7d24-b003-ca5c47ba9671","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/causal/causal_series_7/causal_series_7_c.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","7","1","C","",""
"","","","","","html-button-response","8","89590","0.0-8.0","4077C2F4D4F84BCDAAB4CDDDDCC80900","0199dc07-f678-722f-899b-9c6843b6879e","0199dbff-9ef9-7d24-b003-ca5c47ba9671","","3646","
        <div style=""display: flex; justify-content: center; align-items: center;"">
          <img src=""images/red_deck_2.png"" style=""width: 300px; height: 300px; margin-right: 10px;"" />
          <img src=""images/blue_deck_1.png"" style=""width: 300px; height: 300px;"" />
        </div>","1","7","1","choice","1",""
"","","","","","html-keyboard-response","9","95600","0.0-9.0-1.0-0.0","4077C2F4D4F84BCDAAB4CDDDDCC80900","0199dc07-f678-722f-899b-9c6843b6879e","0199dbff-9ef9-7d24-b003-ca5c47ba9671","","null","<div style=""display: flex; justify-content: center; align-items: center;"">
                     <img src=""images/semantic/semantic_series_7/semantic_series_7_d.png"" style=""width: 300px; height: 300px;"" />
                   </div>","null","7","1","D","",""
