"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","offered_color","wait_time","view_history","rt","stimulus","response","phase","decision"
"true","false","[]","[]","[]","preload","0","314","0.0-0.0","156BA42C7E344DBE98E32AE68A9EAD38","019a7220-8ba6-7aa3-a606-c5df6b166d25","019a71ef-08f0-7ab3-8869-12f8dc53869f","blue","8000","","","","","",""
"","","","","","instructions","1","8278","0.0-1.0","156BA42C7E344DBE98E32AE68A9EAD38","019a7220-8ba6-7aa3-a606-c5df6b166d25","019a71ef-08f0-7ab3-8869-12f8dc53869f","blue","8000","[{""page_index"":0,""viewing_time"":7962}]","7962","","","",""
"","","","","","instructions","2","35248","0.0-2.0","156BA42C7E344DBE98E32AE68A9EAD38","019a7220-8ba6-7aa3-a606-c5df6b166d25","019a71ef-08f0-7ab3-8869-12f8dc53869f","blue","8000","[{""page_index"":0,""viewing_time"":26969}]","26969","","","",""
"true","","","","","fullscreen","3","38840","0.0-3.0","156BA42C7E344DBE98E32AE68A9EAD38","019a7220-8ba6-7aa3-a606-c5df6b166d25","019a71ef-08f0-7ab3-8869-12f8dc53869f","blue","8000","","2584","","","",""
"","","","","","instructions","4","68866","0.0-4.0","156BA42C7E344DBE98E32AE68A9EAD38","019a7220-8ba6-7aa3-a606-c5df6b166d25","019a71ef-08f0-7ab3-8869-12f8dc53869f","blue","8000","[{""page_index"":0,""viewing_time"":30025}]","30025","","","",""
"","","","","","instructions","5","78669","0.0-5.0","156BA42C7E344DBE98E32AE68A9EAD38","019a7220-8ba6-7aa3-a606-c5df6b166d25","019a71ef-08f0-7ab3-8869-12f8dc53869f","blue","8000","[{""page_index"":0,""viewing_time"":9803}]","9803","","","",""
"","","","","","html-keyboard-response","6","82673","0.0-6.0-0.0-0.0","156BA42C7E344DBE98E32AE68A9EAD38","019a7220-8ba6-7aa3-a606-c5df6b166d25","019a71ef-08f0-7ab3-8869-12f8dc53869f","blue","8000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_1/causal_series_1_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start",""
"","","","","","html-button-response","7","101676","0.0-6.0-0.0-1.0","156BA42C7E344DBE98E32AE68A9EAD38","019a7220-8ba6-7aa3-a606-c5df6b166d25","019a71ef-08f0-7ab3-8869-12f8dc53869f","blue","8000","","19001","<p style=""font-size:22px;"">The next series offered is 
                        <span style=""color:red; font-weight:bold;"">RED</span>.</p>
                      <p>The red series shows an event that has a cause but no clear effect.</p>
                      <p>If you choose to view, you will need to wait <b>8 seconds</b> before seeing the next images.</p>
                      <p>Would you like to view or skip?</p>","1","offer_choice","skip"
"","","","","","html-keyboard-response","8","103690","0.0-6.0-0.0-5.0-0.0","156BA42C7E344DBE98E32AE68A9EAD38","019a7220-8ba6-7aa3-a606-c5df6b166d25","019a71ef-08f0-7ab3-8869-12f8dc53869f","blue","8000","","null","<p style=""font-size:22px;"">Skipping to the next round...</p>","null","skip_screen",""
"","","","","","html-keyboard-response","9","107696","0.0-6.0-1.0-0.0","156BA42C7E344DBE98E32AE68A9EAD38","019a7220-8ba6-7aa3-a606-c5df6b166d25","019a71ef-08f0-7ab3-8869-12f8dc53869f","blue","8000","","null","<div style=""display:flex;justify-content:center;align-items:center;"">
                     <img src=""images/causal/causal_series_3/causal_series_3_a.png"" style=""width:300px;height:300px;"">
                   </div>","null","start",""
